GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),ScoresPerTurn(ScoresPerTurn)
1194499819,DotsAndBoxes,0,GAME_OVER,104,60,2,3008,dotsandboxes-32,28.0,17.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 3.0, 0.0, 3.0, 0.0, 3.0, 0.0, 8.0, 0.0, 8.0, 0.0, 8.0, 0.0, 8.0, 1.0, 10.0, 2.0, 11.0, 6.0, 12.0, 9.0, 17.0, 10.0, 18.0, 12.0, 20.0, 12.0, 20.0, 13.0, 23.0, 13.0, 25.0, 17.0, 28.0]"
-2045349193,DotsAndBoxes,0,GAME_OVER,104,59,2,3009,dotsandboxes-32,23.0,22.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 3.0, 0.0, 4.0, 1.0, 6.0, 2.0, 7.0, 3.0, 7.0, 5.0, 9.0, 8.0, 11.0, 9.0, 13.0, 10.0, 13.0, 12.0, 13.0, 12.0, 14.0, 15.0, 15.0, 19.0, 17.0, 20.0, 22.0, 21.0, 22.0, 23.0]"
389658217,DotsAndBoxes,0,GAME_OVER,104,59,2,3010,dotsandboxes-32,19.0,26.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 6.0, 3.0, 7.0, 4.0, 7.0, 9.0, 8.0, 9.0, 10.0, 9.0, 15.0, 12.0, 20.0, 12.0, 23.0, 12.0, 24.0, 15.0, 26.0, 17.0, 26.0, 19.0]"
284208330,DotsAndBoxes,0,GAME_OVER,104,60,2,3011,dotsandboxes-32,21.0,24.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0, 2.0, 3.0, 3.0, 4.0, 5.0, 4.0, 6.0, 8.0, 7.0, 10.0, 8.0, 13.0, 15.0, 14.0, 19.0, 14.0, 23.0, 17.0, 24.0, 21.0]"
-712378301,DotsAndBoxes,0,GAME_OVER,104,59,2,3012,dotsandboxes-32,27.0,18.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 5.0, 1.0, 6.0, 1.0, 6.0, 1.0, 6.0, 1.0, 7.0, 3.0, 7.0, 6.0, 7.0, 8.0, 9.0, 12.0, 11.0, 12.0, 11.0, 13.0, 12.0, 16.0, 13.0, 19.0, 16.0, 23.0, 18.0, 24.0, 18.0, 27.0]"
1380862425,DotsAndBoxes,0,GAME_OVER,104,59,2,3013,dotsandboxes-32,17.0,28.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 4.0, 0.0, 8.0, 0.0, 8.0, 1.0, 9.0, 1.0, 12.0, 1.0, 13.0, 2.0, 13.0, 2.0, 15.0, 3.0, 15.0, 4.0, 16.0, 8.0, 22.0, 11.0, 26.0, 13.0, 28.0, 16.0, 28.0, 17.0]"
1160952082,DotsAndBoxes,0,GAME_OVER,104,60,2,3014,dotsandboxes-32,26.0,19.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0, 2.0, 4.0, 2.0, 5.0, 2.0, 5.0, 5.0, 5.0, 7.0, 5.0, 8.0, 6.0, 9.0, 9.0, 10.0, 10.0, 10.0, 11.0, 11.0, 15.0, 12.0, 19.0, 13.0, 20.0, 15.0, 22.0, 19.0, 26.0]"
-719299155,DotsAndBoxes,0,GAME_OVER,104,59,2,3015,dotsandboxes-32,27.0,18.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 1.0, 5.0, 1.0, 6.0, 2.0, 6.0, 2.0, 6.0, 2.0, 6.0, 2.0, 7.0, 2.0, 7.0, 2.0, 9.0, 2.0, 9.0, 3.0, 10.0, 3.0, 11.0, 4.0, 12.0, 4.0, 12.0, 7.0, 16.0, 8.0, 17.0, 14.0, 17.0, 16.0, 17.0, 22.0, 18.0, 24.0, 18.0, 27.0]"
-2131880985,DotsAndBoxes,0,GAME_OVER,104,59,2,3016,dotsandboxes-32,26.0,19.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 4.0, 3.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 6.0, 7.0, 8.0, 7.0, 9.0, 7.0, 10.0, 9.0, 11.0, 14.0, 13.0, 15.0, 17.0, 17.0, 19.0, 20.0, 19.0, 26.0]"
-1067999856,DotsAndBoxes,0,GAME_OVER,104,59,2,3017,dotsandboxes-32,23.0,22.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 3.0, 1.0, 3.0, 1.0, 3.0, 2.0, 3.0, 3.0, 4.0, 3.0, 4.0, 4.0, 5.0, 4.0, 5.0, 6.0, 5.0, 7.0, 5.0, 7.0, 8.0, 8.0, 8.0, 9.0, 9.0, 9.0, 10.0, 10.0, 11.0, 14.0, 20.0, 14.0, 22.0, 21.0, 22.0, 23.0]"
