GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ActionsCount(CrabDuo),ActionsCount(DrawAndDiscard),ActionsCount(FishDuo),ActionsCount(SwimmerSharkDuo),ActionsCount(Stop),ActionsCount(LastChance),ActionsCount(BoatDuo),cardTypeCount(MULTIPLIER),cardTypeCount(COLLECTOR),cardTypeCount(MERMAID),cardTypeCount(DUO),cardSuiteCount(PENGUIN),cardSuiteCount(SWIMMER),cardSuiteCount(SHELL),cardSuiteCount(SHARK),cardSuiteCount(FISH),cardSuiteCount(OCTOPUS),cardSuiteCount(SAILOR),cardSuiteCount(MERMAID),cardSuiteCount(BOAT),cardSuiteCount(CRAB),cardColorCount(LIGHT_ORANGE),cardColorCount(WHITE),cardColorCount(PINK),cardColorCount(LIGHT_BLUE),cardColorCount(BLUE),cardColorCount(BLACK),cardColorCount(YELLOW),cardColorCount(PURPLE),cardColorCount(GREEN),cardColorCount(GREY),cardColorCount(ORANGE),ScoresPerRound(ScoresPerRound)
802554088,SeaSaltPaper,4,GAME_OVER,397,32,4,4660,seasaltpaper-4P-32,27.0,20.0,30.0,22.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,83,3,6,0,5,5,9,38,9,60,9,9,16,9,12,11,8,9,18,15,8,9,4,16,19,11,15,7,15,9,3,"[3.0, 8.0, 7.0, 4.0, 11.0, 17.0, 9.0, 6.0, 13.0, 19.0, 17.0, 8.0, 18.0, 24.0, 19.0, 17.0, 20.0, 27.0, 22.0, 30.0]"
802554088,SeaSaltPaper,4,GAME_OVER,419,33,4,4661,seasaltpaper-4P-32,30.0,10.0,19.0,34.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,84,2,7,1,4,8,10,35,10,66,11,11,15,10,12,10,6,10,17,19,9,10,3,17,19,14,16,9,13,9,2,"[2.0, 9.0, 3.0, 2.0, 5.0, 12.0, 15.0, 5.0, 6.0, 14.0, 24.0, 7.0, 8.0, 24.0, 27.0, 11.0, 10.0, 30.0, 34.0, 19.0]"
802554088,SeaSaltPaper,5,GAME_OVER,493,31,4,4662,seasaltpaper-4P-32,24.0,28.0,27.0,30.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,7,99,6,9,1,5,11,13,46,11,84,13,11,19,14,20,13,7,11,24,22,10,11,6,26,24,18,16,9,19,13,2,"[13.0, 2.0, 4.0, 2.0, 18.0, 8.0, 5.0, 9.0, 21.0, 17.0, 7.0, 11.0, 23.0, 19.0, 10.0, 21.0, 25.0, 21.0, 19.0, 24.0, 28.0, 24.0, 30.0, 27.0]"
802554088,SeaSaltPaper,4,GAME_OVER,381,39,4,4663,seasaltpaper-4P-32,31.0,31.0,13.0,20.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,73,4,4,0,5,6,8,30,11,56,6,7,12,9,12,9,8,11,16,15,5,11,2,14,17,11,17,6,12,6,4,"[11.0, 2.0, 2.0, 2.0, 23.0, 4.0, 4.0, 4.0, 26.0, 6.0, 15.0, 6.0, 29.0, 16.0, 17.0, 9.0, 31.0, 31.0, 20.0, 13.0]"
802554088,SeaSaltPaper,4,GAME_OVER,393,21,4,4664,seasaltpaper-4P-32,15.0,20.0,25.0,30.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,77,3,9,0,5,8,14,39,11,62,13,9,17,8,13,8,8,11,18,21,9,11,5,23,19,13,12,10,9,12,3,"[2.0, 5.0, 2.0, 8.0, 4.0, 7.0, 15.0, 10.0, 6.0, 9.0, 17.0, 21.0, 17.0, 12.0, 19.0, 24.0, 20.0, 15.0, 30.0, 25.0]"
802554088,SeaSaltPaper,4,GAME_OVER,345,26,4,4665,seasaltpaper-4P-32,37.0,18.0,27.0,11.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,67,3,4,1,4,5,10,29,11,58,7,4,11,10,13,8,9,11,18,17,4,11,3,16,18,12,14,7,14,5,4,"[10.0, 2.0, 2.0, 3.0, 12.0, 16.0, 4.0, 6.0, 14.0, 26.0, 6.0, 8.0, 16.0, 28.0, 9.0, 21.0, 18.0, 37.0, 11.0, 27.0]"
802554088,SeaSaltPaper,4,GAME_OVER,376,27,4,4666,seasaltpaper-4P-32,26.0,23.0,31.0,17.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,5,75,4,5,1,4,4,8,41,9,60,11,10,16,6,13,13,6,9,20,14,9,9,5,18,19,10,15,10,12,9,2,"[6.0, 11.0, 3.0, 5.0, 7.0, 13.0, 6.0, 14.0, 16.0, 15.0, 8.0, 16.0, 21.0, 23.0, 15.0, 22.0, 23.0, 26.0, 17.0, 31.0]"
802554088,SeaSaltPaper,3,GAME_OVER,306,23,4,4667,seasaltpaper-4P-32,13.0,15.0,25.0,33.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,65,2,4,1,3,5,5,29,9,46,8,5,13,9,9,6,4,9,12,14,5,9,4,16,14,10,9,5,6,9,2,"[7.0, 5.0, 2.0, 9.0, 10.0, 9.0, 18.0, 12.0, 12.0, 12.0, 27.0, 18.0, 15.0, 13.0, 33.0, 25.0]"
802554088,SeaSaltPaper,4,GAME_OVER,391,25,4,4668,seasaltpaper-4P-32,30.0,20.0,17.0,18.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,81,5,7,0,5,4,11,36,10,67,12,9,16,8,18,8,7,10,19,17,8,10,6,21,18,13,17,7,13,9,2,"[3.0, 11.0, 2.0, 2.0, 6.0, 15.0, 10.0, 4.0, 16.0, 17.0, 13.0, 6.0, 18.0, 20.0, 16.0, 15.0, 20.0, 30.0, 18.0, 17.0]"
802554088,SeaSaltPaper,3,GAME_OVER,296,19,4,4669,seasaltpaper-4P-32,11.0,18.0,39.0,9.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,5,57,1,4,0,4,6,8,33,8,45,8,5,15,7,7,9,5,8,18,12,5,8,3,16,14,7,10,9,12,8,2,"[4.0, 2.0, 2.0, 11.0, 13.0, 7.0, 4.0, 18.0, 15.0, 9.0, 7.0, 29.0, 18.0, 11.0, 9.0, 39.0]"
