GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ActionsCount(CrabDuo),ActionsCount(DrawAndDiscard),ActionsCount(FishDuo),ActionsCount(SwimmerSharkDuo),ActionsCount(Stop),ActionsCount(LastChance),ActionsCount(BoatDuo),cardTypeCount(MULTIPLIER),cardTypeCount(COLLECTOR),cardTypeCount(MERMAID),cardTypeCount(DUO),cardSuiteCount(PENGUIN),cardSuiteCount(SWIMMER),cardSuiteCount(SHELL),cardSuiteCount(SHARK),cardSuiteCount(FISH),cardSuiteCount(OCTOPUS),cardSuiteCount(SAILOR),cardSuiteCount(MERMAID),cardSuiteCount(BOAT),cardSuiteCount(CRAB),cardColorCount(LIGHT_ORANGE),cardColorCount(WHITE),cardColorCount(PINK),cardColorCount(LIGHT_BLUE),cardColorCount(BLUE),cardColorCount(BLACK),cardColorCount(YELLOW),cardColorCount(PURPLE),cardColorCount(GREEN),cardColorCount(GREY),cardColorCount(ORANGE),ScoresPerRound(ScoresPerRound)
1022852475,SeaSaltPaper,5,GAME_OVER,489,27,4,5012,seasaltpaper-4P-32,15.0,34.0,29.0,31.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,97,3,12,1,5,11,12,41,16,85,9,12,16,13,20,13,10,16,23,22,9,16,6,27,28,16,20,8,14,9,1,"[3.0, 1.0, 10.0, 1.0, 10.0, 5.0, 14.0, 7.0, 12.0, 8.0, 18.0, 18.0, 22.0, 10.0, 20.0, 20.0, 24.0, 13.0, 29.0, 27.0, 34.0, 15.0, 31.0, 29.0]"
1022852475,SeaSaltPaper,4,GAME_OVER,413,19,4,5013,seasaltpaper-4P-32,28.0,23.0,27.0,31.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,81,3,11,1,4,6,8,35,12,83,7,12,13,12,20,13,5,12,20,24,7,12,6,20,28,16,20,7,11,11,0,"[8.0, 6.0, 3.0, 4.0, 13.0, 13.0, 6.0, 15.0, 16.0, 17.0, 20.0, 18.0, 21.0, 25.0, 23.0, 25.0, 23.0, 28.0, 31.0, 27.0]"
1022852475,SeaSaltPaper,5,GAME_OVER,503,31,4,5014,seasaltpaper-4P-32,28.0,30.0,23.0,31.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,7,101,4,14,0,6,10,13,35,15,92,11,16,14,14,24,8,9,15,25,19,9,15,5,17,29,19,24,8,17,10,2,"[13.0, 2.0, 2.0, 2.0, 15.0, 4.0, 12.0, 4.0, 17.0, 6.0, 16.0, 14.0, 19.0, 17.0, 20.0, 17.0, 27.0, 26.0, 22.0, 20.0, 30.0, 28.0, 31.0, 23.0]"
1022852475,SeaSaltPaper,5,GAME_OVER,468,20,4,5015,seasaltpaper-4P-32,38.0,24.0,29.0,21.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,96,4,11,1,5,7,10,44,17,87,9,13,18,13,17,13,10,17,26,22,8,17,7,33,24,16,22,8,13,8,2,"[11.0, 2.0, 2.0, 3.0, 13.0, 13.0, 5.0, 7.0, 16.0, 15.0, 14.0, 10.0, 18.0, 17.0, 17.0, 26.0, 21.0, 27.0, 20.0, 28.0, 24.0, 38.0, 21.0, 29.0]"
1022852475,SeaSaltPaper,4,GAME_OVER,400,21,4,5016,seasaltpaper-4P-32,21.0,20.0,25.0,32.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,10,78,5,11,2,3,6,11,29,10,82,8,11,10,13,15,10,7,10,23,25,6,10,4,24,25,14,19,8,12,9,1,"[9.0, 5.0, 6.0, 7.0, 12.0, 14.0, 9.0, 14.0, 15.0, 16.0, 21.0, 16.0, 18.0, 19.0, 23.0, 23.0, 20.0, 21.0, 32.0, 25.0]"
1022852475,SeaSaltPaper,5,GAME_OVER,524,26,4,5017,seasaltpaper-4P-32,24.0,30.0,38.0,24.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,9,103,5,13,2,4,9,13,43,16,99,10,16,18,17,27,14,8,16,22,23,10,16,4,26,30,19,27,9,16,13,1,"[11.0, 1.0, 2.0, 3.0, 20.0, 6.0, 5.0, 10.0, 24.0, 13.0, 11.0, 13.0, 26.0, 15.0, 14.0, 23.0, 28.0, 20.0, 22.0, 29.0, 30.0, 24.0, 24.0, 38.0]"
1022852475,SeaSaltPaper,5,GAME_OVER,471,30,4,5018,seasaltpaper-4P-32,34.0,20.0,22.0,33.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,7,89,4,10,0,6,8,10,39,17,84,8,15,15,12,19,11,11,17,22,20,10,17,6,29,24,16,21,7,10,8,2,"[2.0, 6.0, 9.0, 4.0, 4.0, 15.0, 11.0, 6.0, 6.0, 17.0, 13.0, 15.0, 16.0, 21.0, 17.0, 17.0, 18.0, 24.0, 29.0, 20.0, 20.0, 34.0, 33.0, 22.0]"
1022852475,SeaSaltPaper,5,GAME_OVER,441,18,4,5019,seasaltpaper-4P-32,28.0,11.0,34.0,30.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,86,4,9,1,5,6,12,45,12,82,11,14,15,13,15,17,10,12,21,23,10,12,5,27,26,17,19,9,14,10,2,"[1.0, 8.0, 8.0, 2.0, 3.0, 10.0, 10.0, 11.0, 5.0, 13.0, 21.0, 13.0, 8.0, 15.0, 23.0, 25.0, 10.0, 26.0, 26.0, 27.0, 11.0, 28.0, 30.0, 34.0]"
1022852475,SeaSaltPaper,5,GAME_OVER,477,26,4,5020,seasaltpaper-4P-32,34.0,35.0,25.0,17.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,5,94,6,13,2,4,8,11,43,14,86,13,14,17,15,23,12,7,14,21,18,9,14,9,22,26,17,24,8,16,9,0,"[6.0, 7.0, 5.0, 5.0, 7.0, 10.0, 7.0, 14.0, 16.0, 13.0, 9.0, 15.0, 18.0, 22.0, 11.0, 17.0, 27.0, 28.0, 13.0, 22.0, 35.0, 34.0, 17.0, 25.0]"
1022852475,SeaSaltPaper,4,GAME_OVER,407,31,4,5021,seasaltpaper-4P-32,21.0,15.0,40.0,21.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,7,76,2,11,0,5,6,10,30,8,74,6,11,12,11,16,9,8,8,18,23,7,8,3,23,26,13,17,8,7,8,2,"[6.0, 8.0, 3.0, 2.0, 9.0, 11.0, 12.0, 4.0, 11.0, 15.0, 16.0, 12.0, 13.0, 17.0, 19.0, 27.0, 15.0, 21.0, 21.0, 40.0]"
