GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),GameParams(winCount),GameParams(gridSize),ColumnPieceCount(0),ColumnPieceCount(11),ColumnPieceCount(1),ColumnPieceCount(2),ColumnPieceCount(3),ColumnPieceCount(4),ColumnPieceCount(5),ColumnPieceCount(6),ColumnPieceCount(7),ColumnPieceCount(8),ColumnPieceCount(9),ColumnPieceCount(10)
2012251409,Connect4,12,GAME_OVER,26,1,2,4029,connect4-32,1.0,-1.0,connect4-32,5,12,4,0,0,2,5,3,2,0,2,5,2,1
-1515155140,Connect4,27,GAME_OVER,55,0,2,4030,connect4-32,-1.0,1.0,connect4-32,5,12,0,2,5,6,2,3,7,4,5,8,6,7
-526166552,Connect4,31,GAME_OVER,64,1,2,4031,connect4-32,1.0,-1.0,connect4-32,5,12,1,3,2,8,5,5,7,7,8,9,2,7
-653323449,Connect4,31,GAME_OVER,64,1,2,4032,connect4-32,1.0,-1.0,connect4-32,5,12,6,6,6,5,5,9,4,3,3,6,6,5
1976988142,Connect4,21,GAME_OVER,44,1,2,4033,connect4-32,1.0,-1.0,connect4-32,5,12,4,0,2,4,3,7,5,2,5,6,4,2
-1808714128,Connect4,4,GAME_OVER,9,0,2,4034,connect4-32,-1.0,1.0,connect4-32,5,12,0,0,1,1,1,1,1,1,1,0,1,1
-174690807,Connect4,36,GAME_OVER,73,0,2,4035,connect4-32,-1.0,1.0,connect4-32,5,12,4,3,6,5,5,10,9,5,7,4,5,10
1355809364,Connect4,60,GAME_OVER,121,0,2,4036,connect4-32,-1.0,1.0,connect4-32,5,12,5,12,12,12,12,12,3,12,12,12,12,5
-695036437,Connect4,20,GAME_OVER,41,0,2,4037,connect4-32,-1.0,1.0,connect4-32,5,12,0,2,6,4,5,8,3,2,5,4,2,0
-1386141956,Connect4,6,GAME_OVER,13,0,2,4038,connect4-32,-1.0,1.0,connect4-32,5,12,0,0,1,1,0,2,0,0,5,1,3,0
181835479,Connect4,23,GAME_OVER,47,0,2,4039,connect4-32,-1.0,1.0,connect4-32,5,12,6,1,4,6,5,2,0,5,4,5,4,5
-488301981,Connect4,4,GAME_OVER,10,1,2,4040,connect4-32,1.0,-1.0,connect4-32,5,12,0,1,0,1,0,0,2,1,1,2,1,1
734614159,Connect4,24,GAME_OVER,49,0,2,4041,connect4-32,-1.0,1.0,connect4-32,5,12,1,1,6,2,8,5,4,5,2,6,6,3
1196723139,Connect4,14,GAME_OVER,30,1,2,4042,connect4-32,1.0,-1.0,connect4-32,5,12,4,0,0,5,3,4,2,2,5,2,3,0
-1728406678,Connect4,23,GAME_OVER,47,0,2,4043,connect4-32,-1.0,1.0,connect4-32,5,12,0,2,4,4,1,6,6,3,4,6,6,5
320965895,Connect4,22,GAME_OVER,45,0,2,4044,connect4-32,-1.0,1.0,connect4-32,5,12,1,3,5,1,6,7,4,4,4,5,1,4
1472878053,Connect4,21,GAME_OVER,43,0,2,4045,connect4-32,-1.0,1.0,connect4-32,5,12,1,3,5,5,3,4,4,5,4,2,5,2
-1840509684,Connect4,38,GAME_OVER,77,0,2,4046,connect4-32,-1.0,1.0,connect4-32,5,12,8,4,7,9,2,8,8,7,9,3,6,6
-636434131,Connect4,31,GAME_OVER,64,1,2,4047,connect4-32,1.0,-1.0,connect4-32,5,12,3,0,7,6,9,9,4,4,5,1,9,7
2020254114,Connect4,18,GAME_OVER,37,0,2,4048,connect4-32,-1.0,1.0,connect4-32,5,12,2,0,5,5,5,5,4,0,3,2,2,4
318314351,Connect4,24,GAME_OVER,49,0,2,4049,connect4-32,-1.0,1.0,connect4-32,5,12,1,5,4,2,2,3,7,6,7,5,5,2
258293349,Connect4,11,GAME_OVER,24,1,2,4050,connect4-32,1.0,-1.0,connect4-32,5,12,1,0,2,3,2,2,5,1,0,5,2,1
31176693,Connect4,37,GAME_OVER,76,1,2,4051,connect4-32,1.0,-1.0,connect4-32,5,12,4,7,7,5,3,6,10,9,8,11,4,2
348839399,Connect4,41,GAME_OVER,84,1,2,4052,connect4-32,1.0,-1.0,connect4-32,5,12,7,4,7,10,12,3,9,2,6,9,10,5
1946923098,Connect4,43,GAME_OVER,88,1,2,4053,connect4-32,1.0,-1.0,connect4-32,5,12,2,1,7,4,10,11,10,11,7,7,11,7
1904960709,Connect4,36,GAME_OVER,74,1,2,4054,connect4-32,1.0,-1.0,connect4-32,5,12,3,5,8,9,6,8,1,7,7,6,5,9
931856213,Connect4,4,GAME_OVER,9,0,2,4055,connect4-32,-1.0,1.0,connect4-32,5,12,1,0,1,1,1,1,1,0,1,1,1,0
-1653558630,Connect4,9,GAME_OVER,20,1,2,4056,connect4-32,1.0,-1.0,connect4-32,5,12,2,0,2,2,2,2,2,1,0,2,3,2
-1553825038,Connect4,38,GAME_OVER,78,1,2,4057,connect4-32,1.0,-1.0,connect4-32,5,12,5,4,3,4,4,12,6,6,10,10,7,7
-1322517776,Connect4,35,GAME_OVER,71,0,2,4058,connect4-32,-1.0,1.0,connect4-32,5,12,5,1,11,9,9,5,6,0,2,9,7,7
-323392208,Connect4,11,GAME_OVER,23,0,2,4059,connect4-32,-1.0,1.0,connect4-32,5,12,0,3,1,3,0,6,4,0,2,1,2,1
-1838894950,Connect4,30,GAME_OVER,62,1,2,4060,connect4-32,1.0,-1.0,connect4-32,5,12,3,3,6,7,7,2,10,5,11,3,4,1
-17930921,Connect4,35,GAME_OVER,72,1,2,4061,connect4-32,1.0,-1.0,connect4-32,5,12,1,7,5,11,7,10,7,7,6,3,4,4
-1786472417,Connect4,7,GAME_OVER,15,0,2,4062,connect4-32,-1.0,1.0,connect4-32,5,12,0,1,0,2,1,1,1,1,2,4,1,1
671060366,Connect4,22,GAME_OVER,46,1,2,4063,connect4-32,1.0,-1.0,connect4-32,5,12,1,3,5,4,7,0,2,3,5,5,3,8
1744800289,Connect4,21,GAME_OVER,44,1,2,4064,connect4-32,1.0,-1.0,connect4-32,5,12,1,1,3,3,0,9,0,5,7,5,5,5
-381533327,Connect4,29,GAME_OVER,60,1,2,4065,connect4-32,1.0,-1.0,connect4-32,5,12,2,0,2,9,7,5,4,8,7,6,8,2
-1684661025,Connect4,22,GAME_OVER,45,0,2,4066,connect4-32,-1.0,1.0,connect4-32,5,12,2,1,4,1,4,9,5,2,5,5,3,4
1862448051,Connect4,10,GAME_OVER,22,1,2,4067,connect4-32,1.0,-1.0,connect4-32,5,12,0,1,1,7,0,2,0,2,5,0,3,1
-437754807,Connect4,4,GAME_OVER,9,0,2,4068,connect4-32,-1.0,1.0,connect4-32,5,12,0,0,1,1,1,1,1,0,1,1,1,1
1455975456,Connect4,13,GAME_OVER,27,0,2,4069,connect4-32,-1.0,1.0,connect4-32,5,12,1,2,0,3,0,2,0,5,4,4,4,2
1025722937,Connect4,11,GAME_OVER,24,1,2,4070,connect4-32,1.0,-1.0,connect4-32,5,12,0,0,1,2,3,3,3,3,4,1,2,2
1238729837,Connect4,28,GAME_OVER,57,0,2,4071,connect4-32,-1.0,1.0,connect4-32,5,12,6,5,2,10,3,5,4,5,7,3,4,3
887635153,Connect4,28,GAME_OVER,58,1,2,4072,connect4-32,1.0,-1.0,connect4-32,5,12,1,4,5,3,4,0,6,5,9,8,6,7
1726152120,Connect4,34,GAME_OVER,70,1,2,4073,connect4-32,1.0,-1.0,connect4-32,5,12,3,4,5,5,8,9,7,2,2,9,8,8
-673241326,Connect4,23,GAME_OVER,48,1,2,4074,connect4-32,1.0,-1.0,connect4-32,5,12,4,1,1,6,4,6,3,5,10,3,4,1
-1862196818,Connect4,11,GAME_OVER,24,1,2,4075,connect4-32,1.0,-1.0,connect4-32,5,12,2,0,2,3,2,2,3,0,3,5,2,0
-697866207,Connect4,4,GAME_OVER,9,0,2,4076,connect4-32,-1.0,1.0,connect4-32,5,12,1,0,1,1,1,1,1,2,0,0,1,0
658646444,Connect4,26,GAME_OVER,53,0,2,4077,connect4-32,-1.0,1.0,connect4-32,5,12,3,1,2,4,4,6,3,8,5,8,8,1
676452309,Connect4,24,GAME_OVER,50,1,2,4078,connect4-32,1.0,-1.0,connect4-32,5,12,5,0,7,6,5,4,4,5,5,1,5,3
1575108441,Connect4,24,GAME_OVER,49,0,2,4079,connect4-32,-1.0,1.0,connect4-32,5,12,4,0,2,5,7,4,6,6,0,4,9,2
708209547,Connect4,25,GAME_OVER,52,1,2,4080,connect4-32,1.0,-1.0,connect4-32,5,12,3,2,3,4,4,7,8,5,1,8,4,3
758261640,Connect4,22,GAME_OVER,45,0,2,4081,connect4-32,-1.0,1.0,connect4-32,5,12,0,2,3,6,1,2,3,6,6,6,3,7
-1421816754,Connect4,49,GAME_OVER,100,1,2,4082,connect4-32,1.0,-1.0,connect4-32,5,12,5,7,3,9,11,10,10,12,11,10,9,3
594512224,Connect4,29,GAME_OVER,59,0,2,4083,connect4-32,-1.0,1.0,connect4-32,5,12,0,2,3,2,6,6,11,4,5,9,5,6
-107759661,Connect4,18,GAME_OVER,38,1,2,4084,connect4-32,1.0,-1.0,connect4-32,5,12,0,0,4,3,3,4,6,5,4,3,3,3
1447976740,Connect4,27,GAME_OVER,55,0,2,4085,connect4-32,-1.0,1.0,connect4-32,5,12,2,4,1,3,4,2,5,8,6,10,9,1
-1647220775,Connect4,50,GAME_OVER,101,0,2,4086,connect4-32,-1.0,1.0,connect4-32,5,12,8,3,7,6,12,12,11,11,8,5,11,7
423334670,Connect4,44,GAME_OVER,90,1,2,4087,connect4-32,1.0,-1.0,connect4-32,5,12,3,7,8,7,4,10,8,8,11,11,8,5
1031014384,Connect4,14,GAME_OVER,29,0,2,4088,connect4-32,-1.0,1.0,connect4-32,5,12,1,0,4,3,0,6,1,1,0,5,3,5
-1893354986,Connect4,17,GAME_OVER,36,1,2,4089,connect4-32,1.0,-1.0,connect4-32,5,12,4,3,2,2,3,0,4,5,6,1,5,1
2120976315,Connect4,32,GAME_OVER,66,1,2,4090,connect4-32,1.0,-1.0,connect4-32,5,12,8,5,5,7,8,7,3,0,8,3,10,2
1020651425,Connect4,38,GAME_OVER,77,0,2,4091,connect4-32,-1.0,1.0,connect4-32,5,12,3,1,6,7,1,6,8,12,9,10,7,7
-1976866796,Connect4,23,GAME_OVER,48,1,2,4092,connect4-32,1.0,-1.0,connect4-32,5,12,1,3,0,7,2,7,7,2,7,6,4,2
1982866536,Connect4,22,GAME_OVER,45,0,2,4093,connect4-32,-1.0,1.0,connect4-32,5,12,2,2,3,6,6,5,6,4,4,3,3,1
1087605711,Connect4,22,GAME_OVER,45,0,2,4094,connect4-32,-1.0,1.0,connect4-32,5,12,5,1,2,5,4,7,7,0,5,4,3,2
332664859,Connect4,19,GAME_OVER,40,1,2,4095,connect4-32,1.0,-1.0,connect4-32,5,12,2,5,3,2,0,1,2,3,4,8,6,4
-972566,Connect4,30,GAME_OVER,62,1,2,4096,connect4-32,1.0,-1.0,connect4-32,5,12,1,1,1,7,7,8,9,8,6,2,7,5
-1958968182,Connect4,40,GAME_OVER,81,0,2,4097,connect4-32,-1.0,1.0,connect4-32,5,12,8,4,6,9,7,8,8,1,7,11,9,3
625591652,Connect4,41,GAME_OVER,83,0,2,4098,connect4-32,-1.0,1.0,connect4-32,5,12,6,3,6,9,11,7,7,2,8,11,7,6
1946460761,Connect4,25,GAME_OVER,51,0,2,4099,connect4-32,-1.0,1.0,connect4-32,5,12,3,0,4,9,8,4,1,3,4,4,7,4
-1499905250,Connect4,61,GAME_OVER,123,0,2,4100,connect4-32,-1.0,1.0,connect4-32,5,12,9,11,6,9,7,12,12,12,12,12,9,12
41443977,Connect4,20,GAME_OVER,41,0,2,4101,connect4-32,-1.0,1.0,connect4-32,5,12,4,0,4,4,6,0,2,7,3,5,6,0
-1225297819,Connect4,37,GAME_OVER,75,0,2,4102,connect4-32,-1.0,1.0,connect4-32,5,12,6,3,9,8,9,6,5,8,6,8,6,1
-1529107100,Connect4,35,GAME_OVER,71,0,2,4103,connect4-32,-1.0,1.0,connect4-32,5,12,6,1,2,6,10,12,7,4,6,6,8,3
-947785951,Connect4,35,GAME_OVER,72,1,2,4104,connect4-32,1.0,-1.0,connect4-32,5,12,4,3,7,10,5,8,8,7,6,6,5,3
1705232001,Connect4,29,GAME_OVER,59,0,2,4105,connect4-32,-1.0,1.0,connect4-32,5,12,1,3,3,5,6,7,7,6,7,3,8,3
-1345348933,Connect4,31,GAME_OVER,63,0,2,4106,connect4-32,-1.0,1.0,connect4-32,5,12,0,4,5,3,9,8,3,1,10,7,5,8
2118719238,Connect4,21,GAME_OVER,44,1,2,4107,connect4-32,1.0,-1.0,connect4-32,5,12,1,2,2,3,0,5,1,6,7,6,9,2
1130132781,Connect4,22,GAME_OVER,45,0,2,4108,connect4-32,-1.0,1.0,connect4-32,5,12,3,1,6,3,7,5,4,3,2,6,3,2
-1054516656,Connect4,27,GAME_OVER,55,0,2,4109,connect4-32,-1.0,1.0,connect4-32,5,12,3,0,3,6,2,7,6,9,4,5,2,8
-779313682,Connect4,24,GAME_OVER,50,1,2,4110,connect4-32,1.0,-1.0,connect4-32,5,12,3,2,0,4,5,6,1,4,9,8,4,4
-484524384,Connect4,34,GAME_OVER,69,0,2,4111,connect4-32,-1.0,1.0,connect4-32,5,12,6,5,2,5,8,7,9,5,5,6,4,7
1717860743,Connect4,32,GAME_OVER,66,1,2,4112,connect4-32,1.0,-1.0,connect4-32,5,12,5,5,0,6,6,7,8,8,3,9,5,4
-188024180,Connect4,22,GAME_OVER,45,0,2,4113,connect4-32,-1.0,1.0,connect4-32,5,12,5,3,8,4,4,4,1,5,5,3,3,0
-2099704046,Connect4,32,GAME_OVER,65,0,2,4114,connect4-32,-1.0,1.0,connect4-32,5,12,8,0,6,7,7,8,6,1,0,8,6,8
1362458938,Connect4,5,GAME_OVER,11,0,2,4115,connect4-32,-1.0,1.0,connect4-32,5,12,1,1,1,1,1,1,1,0,0,1,2,1
1024018691,Connect4,20,GAME_OVER,41,0,2,4116,connect4-32,-1.0,1.0,connect4-32,5,12,0,1,0,5,0,6,6,6,5,5,3,4
-598875466,Connect4,7,GAME_OVER,16,1,2,4117,connect4-32,1.0,-1.0,connect4-32,5,12,0,1,2,2,1,3,2,1,1,1,1,1
-1489155872,Connect4,29,GAME_OVER,59,0,2,4118,connect4-32,-1.0,1.0,connect4-32,5,12,1,2,0,7,8,7,6,6,6,5,9,2
-857916708,Connect4,21,GAME_OVER,43,0,2,4119,connect4-32,-1.0,1.0,connect4-32,5,12,6,3,5,6,4,5,4,0,3,5,1,1
-1992234547,Connect4,25,GAME_OVER,51,0,2,4120,connect4-32,-1.0,1.0,connect4-32,5,12,6,1,0,5,5,2,0,6,5,8,6,7
-781129553,Connect4,19,GAME_OVER,39,0,2,4121,connect4-32,-1.0,1.0,connect4-32,5,12,1,0,5,5,0,8,3,4,0,3,6,4
-1772555230,Connect4,32,GAME_OVER,65,0,2,4122,connect4-32,-1.0,1.0,connect4-32,5,12,0,3,8,7,5,6,11,3,6,5,6,5
1226178843,Connect4,19,GAME_OVER,40,1,2,4123,connect4-32,1.0,-1.0,connect4-32,5,12,1,3,3,3,5,4,6,0,3,4,5,3
-571149211,Connect4,41,GAME_OVER,84,1,2,4124,connect4-32,1.0,-1.0,connect4-32,5,12,9,4,8,12,7,4,8,8,8,7,4,5
-1409123478,Connect4,24,GAME_OVER,49,0,2,4125,connect4-32,-1.0,1.0,connect4-32,5,12,0,2,0,7,1,5,5,6,4,7,8,4
-847105452,Connect4,27,GAME_OVER,55,0,2,4126,connect4-32,-1.0,1.0,connect4-32,5,12,2,1,0,6,3,10,6,7,12,2,4,2
-808168714,Connect4,24,GAME_OVER,49,0,2,4127,connect4-32,-1.0,1.0,connect4-32,5,12,1,1,2,6,5,4,3,5,7,4,6,5
-25855765,Connect4,18,GAME_OVER,38,1,2,4128,connect4-32,1.0,-1.0,connect4-32,5,12,1,3,6,5,6,3,4,1,3,1,3,2
-227321630,Connect4,37,GAME_OVER,76,1,2,4129,connect4-32,1.0,-1.0,connect4-32,5,12,3,5,6,5,9,10,5,11,7,7,7,1
1549422216,Connect4,25,GAME_OVER,51,0,2,4130,connect4-32,-1.0,1.0,connect4-32,5,12,2,1,6,3,8,5,5,5,4,9,2,1
510487010,Connect4,25,GAME_OVER,52,1,2,4131,connect4-32,1.0,-1.0,connect4-32,5,12,6,0,3,5,6,6,6,5,2,4,7,2
-606178148,Connect4,42,GAME_OVER,86,1,2,4132,connect4-32,1.0,-1.0,connect4-32,5,12,4,6,6,12,1,7,7,9,9,9,8,8
-1286721714,Connect4,62,GAME_OVER,126,1,2,4133,connect4-32,1.0,-1.0,connect4-32,5,12,12,12,12,12,12,4,12,12,2,12,12,12
-1417537398,Connect4,41,GAME_OVER,84,1,2,4134,connect4-32,1.0,-1.0,connect4-32,5,12,1,3,3,7,8,4,11,10,6,12,12,7
-2022418398,Connect4,19,GAME_OVER,39,0,2,4135,connect4-32,-1.0,1.0,connect4-32,5,12,3,0,1,6,3,4,4,3,0,6,4,5
-1642030180,Connect4,17,GAME_OVER,36,1,2,4136,connect4-32,1.0,-1.0,connect4-32,5,12,4,1,1,2,5,3,6,4,4,2,4,0
1005297044,Connect4,28,GAME_OVER,57,0,2,4137,connect4-32,-1.0,1.0,connect4-32,5,12,2,1,6,6,5,7,5,6,6,4,4,5
43404867,Connect4,29,GAME_OVER,60,1,2,4138,connect4-32,1.0,-1.0,connect4-32,5,12,1,6,0,3,8,1,8,8,7,8,6,4
-1508720548,Connect4,22,GAME_OVER,46,1,2,4139,connect4-32,1.0,-1.0,connect4-32,5,12,1,1,4,3,5,5,6,2,8,4,5,2
1244035829,Connect4,34,GAME_OVER,69,0,2,4140,connect4-32,-1.0,1.0,connect4-32,5,12,3,0,5,10,9,8,11,2,5,9,6,1
109135610,Connect4,48,GAME_OVER,98,1,2,4141,connect4-32,1.0,-1.0,connect4-32,5,12,5,5,8,11,9,10,10,2,9,10,10,9
-1304512670,Connect4,25,GAME_OVER,51,0,2,4142,connect4-32,-1.0,1.0,connect4-32,5,12,0,3,2,6,3,6,7,6,3,4,6,5
-1937968535,Connect4,29,GAME_OVER,60,1,2,4143,connect4-32,1.0,-1.0,connect4-32,5,12,3,5,10,9,3,5,8,7,4,0,5,1
1184577247,Connect4,19,GAME_OVER,39,0,2,4144,connect4-32,-1.0,1.0,connect4-32,5,12,5,0,4,4,5,4,5,2,1,5,3,1
811724323,Connect4,21,GAME_OVER,43,0,2,4145,connect4-32,-1.0,1.0,connect4-32,5,12,1,2,3,8,0,8,2,5,5,3,5,1
1990252344,Connect4,31,GAME_OVER,64,1,2,4146,connect4-32,1.0,-1.0,connect4-32,5,12,2,6,7,4,3,12,7,5,8,0,5,5
1892319596,Connect4,38,GAME_OVER,77,0,2,4147,connect4-32,-1.0,1.0,connect4-32,5,12,4,3,6,11,4,8,10,0,5,6,12,8
1030252865,Connect4,37,GAME_OVER,75,0,2,4148,connect4-32,-1.0,1.0,connect4-32,5,12,9,1,7,10,8,8,7,8,3,4,6,4
741329720,Connect4,19,GAME_OVER,39,0,2,4149,connect4-32,-1.0,1.0,connect4-32,5,12,0,3,6,5,2,5,4,5,4,3,2,0
540104931,Connect4,20,GAME_OVER,41,0,2,4150,connect4-32,-1.0,1.0,connect4-32,5,12,0,3,0,2,0,3,3,7,6,6,4,7
-1636194523,Connect4,17,GAME_OVER,36,1,2,4151,connect4-32,1.0,-1.0,connect4-32,5,12,1,5,0,3,0,3,5,4,5,4,6,0
1700062328,Connect4,16,GAME_OVER,33,0,2,4152,connect4-32,-1.0,1.0,connect4-32,5,12,1,2,4,2,0,3,5,4,4,3,4,1
1109496164,Connect4,20,GAME_OVER,41,0,2,4153,connect4-32,-1.0,1.0,connect4-32,5,12,5,0,4,1,1,2,6,6,5,5,4,2
-756180562,Connect4,27,GAME_OVER,56,1,2,4154,connect4-32,1.0,-1.0,connect4-32,5,12,3,1,5,4,1,8,9,4,2,6,7,6
1618282631,Connect4,34,GAME_OVER,70,1,2,4155,connect4-32,1.0,-1.0,connect4-32,5,12,1,0,7,7,8,8,6,8,6,6,5,8
-444178858,Connect4,69,GAME_OVER,140,1,2,4156,connect4-32,1.0,-1.0,connect4-32,5,12,12,12,12,12,12,12,12,12,12,8,12,12
-1920084090,Connect4,57,GAME_OVER,116,1,2,4157,connect4-32,1.0,-1.0,connect4-32,5,12,11,12,10,8,9,10,12,11,6,12,12,3
-658967113,Connect4,31,GAME_OVER,63,0,2,4158,connect4-32,-1.0,1.0,connect4-32,5,12,2,3,2,10,5,6,9,10,7,2,3,4
1155051399,Connect4,28,GAME_OVER,57,0,2,4159,connect4-32,-1.0,1.0,connect4-32,5,12,11,0,2,8,6,6,5,4,5,5,3,2
-800831636,Connect4,4,GAME_OVER,9,0,2,4160,connect4-32,-1.0,1.0,connect4-32,5,12,1,0,1,2,1,1,1,0,0,0,1,1
972544034,Connect4,19,GAME_OVER,39,0,2,4161,connect4-32,-1.0,1.0,connect4-32,5,12,1,4,1,1,3,5,1,4,5,5,7,2
-1590707502,Connect4,70,GAME_OVER,142,1,2,4162,connect4-32,1.0,-1.0,connect4-32,5,12,12,12,12,12,10,12,12,12,12,12,12,12
841764406,Connect4,4,GAME_OVER,10,1,2,4163,connect4-32,1.0,-1.0,connect4-32,5,12,0,1,1,1,0,0,1,1,1,2,1,1
-1283829108,Connect4,63,GAME_OVER,127,0,2,4164,connect4-32,-1.0,1.0,connect4-32,5,12,12,12,12,12,7,12,12,12,12,0,12,12
-1240220521,Connect4,34,GAME_OVER,69,0,2,4165,connect4-32,-1.0,1.0,connect4-32,5,12,2,3,6,4,7,6,9,3,10,5,12,2
-1040456275,Connect4,9,GAME_OVER,19,0,2,4166,connect4-32,-1.0,1.0,connect4-32,5,12,0,0,2,2,2,2,2,2,1,3,2,1
1117134609,Connect4,34,GAME_OVER,70,1,2,4167,connect4-32,1.0,-1.0,connect4-32,5,12,10,0,5,7,10,5,5,3,8,5,9,3
1214083209,Connect4,27,GAME_OVER,55,0,2,4168,connect4-32,-1.0,1.0,connect4-32,5,12,0,10,2,6,2,7,4,3,6,6,6,3
-941103209,Connect4,64,GAME_OVER,130,1,2,4169,connect4-32,1.0,-1.0,connect4-32,5,12,12,12,12,4,12,12,12,12,12,6,12,12
-1395258060,Connect4,25,GAME_OVER,51,0,2,4170,connect4-32,-1.0,1.0,connect4-32,5,12,3,0,3,3,2,10,4,3,9,8,6,0
-840239464,Connect4,10,GAME_OVER,22,1,2,4171,connect4-32,1.0,-1.0,connect4-32,5,12,0,1,1,3,2,2,2,2,2,1,5,1
-1199684544,Connect4,17,GAME_OVER,36,1,2,4172,connect4-32,1.0,-1.0,connect4-32,5,12,2,0,6,2,3,8,3,2,2,4,2,2
-174853422,Connect4,14,GAME_OVER,29,0,2,4173,connect4-32,-1.0,1.0,connect4-32,5,12,3,0,5,5,1,4,5,0,2,2,1,1
236920887,Connect4,26,GAME_OVER,53,0,2,4174,connect4-32,-1.0,1.0,connect4-32,5,12,7,1,1,6,5,5,3,4,7,4,5,5
-592094692,Connect4,20,GAME_OVER,42,1,2,4175,connect4-32,1.0,-1.0,connect4-32,5,12,0,0,1,4,5,7,4,6,4,3,5,3
-641707301,Connect4,24,GAME_OVER,50,1,2,4176,connect4-32,1.0,-1.0,connect4-32,5,12,1,0,0,3,3,10,7,7,6,6,2,5
-1717742604,Connect4,30,GAME_OVER,61,0,2,4177,connect4-32,-1.0,1.0,connect4-32,5,12,2,3,0,3,8,7,7,2,9,9,5,6
-156903095,Connect4,12,GAME_OVER,26,1,2,4178,connect4-32,1.0,-1.0,connect4-32,5,12,2,0,0,4,1,5,0,3,4,1,5,1
-443109411,Connect4,36,GAME_OVER,73,0,2,4179,connect4-32,-1.0,1.0,connect4-32,5,12,2,1,5,5,6,8,9,7,10,7,6,7
-866290604,Connect4,10,GAME_OVER,21,0,2,4180,connect4-32,-1.0,1.0,connect4-32,5,12,2,0,1,2,0,3,2,0,5,2,4,0
1932319954,Connect4,57,GAME_OVER,116,1,2,4181,connect4-32,1.0,-1.0,connect4-32,5,12,11,7,11,12,9,12,12,10,3,11,10,8
