GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ActionsCount(CrabDuo),ActionsCount(DrawAndDiscard),ActionsCount(FishDuo),ActionsCount(SwimmerSharkDuo),ActionsCount(Stop),ActionsCount(LastChance),ActionsCount(BoatDuo),cardTypeCount(MULTIPLIER),cardTypeCount(COLLECTOR),cardTypeCount(MERMAID),cardTypeCount(DUO),cardSuiteCount(PENGUIN),cardSuiteCount(SWIMMER),cardSuiteCount(SHELL),cardSuiteCount(SHARK),cardSuiteCount(FISH),cardSuiteCount(OCTOPUS),cardSuiteCount(SAILOR),cardSuiteCount(MERMAID),cardSuiteCount(BOAT),cardSuiteCount(CRAB),cardColorCount(LIGHT_ORANGE),cardColorCount(WHITE),cardColorCount(PINK),cardColorCount(LIGHT_BLUE),cardColorCount(BLUE),cardColorCount(BLACK),cardColorCount(YELLOW),cardColorCount(PURPLE),cardColorCount(GREEN),cardColorCount(GREY),cardColorCount(ORANGE),ScoresPerRound(ScoresPerRound)
-473959858,SeaSaltPaper,5,GAME_OVER,460,25,4,6035,seasaltpaper-4P-32,27.0,30.0,15.0,31.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,90,5,9,0,6,8,12,45,11,81,12,13,15,10,17,16,8,11,22,25,6,11,5,22,17,20,25,12,15,13,3,"[3.0, 8.0, 2.0, 2.0, 13.0, 11.0, 4.0, 6.0, 15.0, 20.0, 7.0, 9.0, 18.0, 22.0, 19.0, 11.0, 27.0, 25.0, 22.0, 13.0, 30.0, 27.0, 31.0, 15.0]"
-473959858,SeaSaltPaper,5,GAME_OVER,430,21,4,6036,seasaltpaper-4P-32,33.0,33.0,23.0,18.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,7,86,5,3,2,4,8,9,42,11,83,11,8,15,9,20,14,6,11,28,23,4,11,5,25,17,21,22,9,16,12,3,"[2.0, 8.0, 1.0, 0.0, 8.0, 17.0, 3.0, 5.0, 13.0, 24.0, 6.0, 14.0, 22.0, 27.0, 8.0, 16.0, 26.0, 29.0, 15.0, 20.0, 33.0, 33.0, 18.0, 23.0]"
-473959858,SeaSaltPaper,5,GAME_OVER,458,28,4,6037,seasaltpaper-4P-32,27.0,20.0,23.0,32.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,7,90,6,3,1,5,7,8,47,11,84,12,6,20,8,22,12,7,11,25,27,7,11,6,21,25,21,20,9,14,13,3,"[8.0, 2.0, 2.0, 3.0, 12.0, 9.0, 3.0, 7.0, 14.0, 12.0, 6.0, 16.0, 16.0, 14.0, 16.0, 18.0, 18.0, 24.0, 19.0, 21.0, 20.0, 27.0, 32.0, 23.0]"
-473959858,SeaSaltPaper,5,GAME_OVER,474,28,4,6038,seasaltpaper-4P-32,33.0,30.0,25.0,30.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,9,91,7,11,2,4,5,9,44,10,93,10,14,16,12,23,15,6,10,25,25,6,10,5,25,20,22,25,9,13,18,3,"[2.0, 3.0, 9.0, 2.0, 5.0, 6.0, 12.0, 12.0, 17.0, 10.0, 15.0, 14.0, 24.0, 16.0, 21.0, 17.0, 26.0, 26.0, 24.0, 19.0, 30.0, 33.0, 30.0, 25.0]"
-473959858,SeaSaltPaper,4,GAME_OVER,373,27,4,6039,seasaltpaper-4P-32,10.0,21.0,36.0,22.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,73,7,3,1,4,6,6,34,8,68,7,6,13,8,17,10,6,8,21,20,5,8,4,18,18,18,15,7,10,10,3,"[2.0, 2.0, 10.0, 3.0, 4.0, 4.0, 12.0, 12.0, 8.0, 7.0, 15.0, 25.0, 18.0, 9.0, 17.0, 29.0, 21.0, 10.0, 22.0, 36.0]"
-473959858,SeaSaltPaper,4,GAME_OVER,396,25,4,6040,seasaltpaper-4P-32,21.0,21.0,18.0,30.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,74,5,9,1,4,8,10,35,7,74,10,11,14,8,17,11,5,7,24,19,6,7,4,21,18,19,19,8,11,11,2,"[2.0, 3.0, 8.0, 5.0, 5.0, 14.0, 10.0, 7.0, 9.0, 17.0, 17.0, 12.0, 19.0, 19.0, 19.0, 14.0, 21.0, 21.0, 30.0, 18.0]"
-473959858,SeaSaltPaper,4,GAME_OVER,374,27,4,6041,seasaltpaper-4P-32,31.0,25.0,20.0,17.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,5,80,5,5,1,4,8,8,32,8,63,8,6,10,7,18,11,6,8,22,15,4,8,5,17,13,19,16,8,10,9,2,"[5.0, 6.0, 8.0, 1.0, 16.0, 7.0, 10.0, 5.0, 19.0, 9.0, 13.0, 14.0, 22.0, 19.0, 15.0, 16.0, 25.0, 31.0, 17.0, 20.0]"
-473959858,SeaSaltPaper,3,GAME_OVER,311,25,4,6042,seasaltpaper-4P-32,16.0,31.0,10.0,16.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,63,4,5,0,4,5,6,25,7,54,8,6,6,4,17,9,4,7,14,17,3,7,4,14,15,13,17,7,5,5,2,"[3.0, 8.0, 3.0, 2.0, 16.0, 11.0, 6.0, 4.0, 18.0, 13.0, 15.0, 7.0, 31.0, 16.0, 16.0, 10.0]"
-473959858,SeaSaltPaper,3,GAME_OVER,326,27,4,6043,seasaltpaper-4P-32,30.0,13.0,20.0,16.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,9,61,4,5,3,1,6,6,28,5,59,8,7,9,6,14,9,4,5,18,18,4,5,4,15,13,16,16,6,8,9,2,"[2.0, 9.0, 3.0, 3.0, 7.0, 16.0, 8.0, 12.0, 10.0, 23.0, 10.0, 17.0, 13.0, 30.0, 16.0, 20.0]"
-473959858,SeaSaltPaper,5,GAME_OVER,466,35,4,6044,seasaltpaper-4P-32,30.0,26.0,31.0,26.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,12,92,6,9,0,6,5,12,42,10,77,13,8,14,9,18,16,5,10,21,27,4,10,5,22,15,20,23,10,18,12,2,"[2.0, 8.0, 3.0, 4.0, 6.0, 11.0, 13.0, 5.0, 8.0, 13.0, 16.0, 14.0, 15.0, 21.0, 18.0, 19.0, 23.0, 22.0, 20.0, 21.0, 26.0, 30.0, 26.0, 31.0]"
-473959858,SeaSaltPaper,5,GAME_OVER,484,27,4,6045,seasaltpaper-4P-32,36.0,31.0,15.0,22.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,93,5,12,1,5,6,10,45,10,93,10,15,17,13,20,17,5,10,27,24,7,10,5,27,25,19,23,12,12,16,2,"[11.0, 2.0, 2.0, 2.0, 21.0, 4.0, 4.0, 5.0, 23.0, 14.0, 5.0, 8.0, 25.0, 27.0, 7.0, 11.0, 27.0, 29.0, 18.0, 13.0, 31.0, 36.0, 22.0, 15.0]"
-473959858,SeaSaltPaper,5,GAME_OVER,468,17,4,6046,seasaltpaper-4P-32,32.0,24.0,29.0,36.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,94,5,9,2,4,10,10,46,10,95,11,14,17,14,21,17,6,10,32,19,7,10,6,32,24,20,23,12,12,13,2,"[3.0, 2.0, 9.0, 2.0, 12.0, 7.0, 17.0, 4.0, 14.0, 10.0, 19.0, 16.0, 20.0, 16.0, 26.0, 22.0, 24.0, 27.0, 29.0, 25.0, 24.0, 32.0, 36.0, 29.0]"
-473959858,SeaSaltPaper,4,GAME_OVER,423,27,4,6047,seasaltpaper-4P-32,21.0,31.0,18.0,23.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,10,80,6,6,0,5,5,10,39,10,80,11,9,12,8,22,15,6,10,20,26,5,10,4,22,20,16,24,9,13,13,3,"[2.0, 3.0, 9.0, 1.0, 4.0, 10.0, 13.0, 11.0, 12.0, 16.0, 18.0, 13.0, 21.0, 18.0, 20.0, 15.0, 31.0, 21.0, 23.0, 18.0]"
-473959858,SeaSaltPaper,4,GAME_OVER,410,29,4,6048,seasaltpaper-4P-32,30.0,21.0,27.0,17.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,79,6,4,1,4,9,7,36,10,75,9,6,16,7,18,10,4,10,22,26,3,10,4,22,18,19,18,8,14,10,2,"[4.0, 10.0, 3.0, 2.0, 12.0, 12.0, 5.0, 5.0, 16.0, 17.0, 11.0, 13.0, 18.0, 20.0, 14.0, 23.0, 21.0, 30.0, 17.0, 27.0]"
-473959858,SeaSaltPaper,5,GAME_OVER,447,28,4,6049,seasaltpaper-4P-32,28.0,27.0,40.0,18.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,9,90,3,8,1,5,6,10,41,8,80,11,10,13,8,19,14,8,8,24,24,6,8,5,20,20,21,22,10,15,9,3,"[2.0, 9.0, 2.0, 2.0, 4.0, 12.0, 4.0, 11.0, 10.0, 14.0, 8.0, 18.0, 19.0, 17.0, 10.0, 20.0, 25.0, 25.0, 14.0, 26.0, 27.0, 28.0, 18.0, 40.0]"
-473959858,SeaSaltPaper,4,GAME_OVER,418,28,4,6050,seasaltpaper-4P-32,31.0,32.0,18.0,18.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,9,84,7,9,1,4,8,7,38,9,73,8,10,15,10,17,13,4,9,22,19,5,9,4,19,18,20,18,10,10,12,2,"[11.0, 2.0, 2.0, 3.0, 13.0, 11.0, 4.0, 5.0, 19.0, 18.0, 13.0, 11.0, 21.0, 27.0, 15.0, 14.0, 32.0, 31.0, 18.0, 18.0]"
-473959858,SeaSaltPaper,4,GAME_OVER,378,17,4,6051,seasaltpaper-4P-32,30.0,19.0,20.0,21.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,9,73,5,8,1,4,4,7,38,9,75,11,10,13,7,18,14,3,9,20,24,4,9,5,19,23,15,19,9,11,13,2,"[10.0, 3.0, 4.0, 3.0, 13.0, 13.0, 8.0, 6.0, 15.0, 17.0, 11.0, 15.0, 16.0, 27.0, 14.0, 18.0, 19.0, 30.0, 21.0, 20.0]"
-473959858,SeaSaltPaper,5,GAME_OVER,470,21,4,6052,seasaltpaper-4P-32,30.0,30.0,30.0,17.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,11,89,8,7,1,5,8,11,46,9,97,10,12,17,10,27,14,9,9,26,29,6,9,6,29,19,24,26,9,17,14,4,"[4.0, 10.0, 3.0, 2.0, 7.0, 12.0, 4.0, 11.0, 15.0, 20.0, 8.0, 14.0, 17.0, 21.0, 10.0, 22.0, 21.0, 28.0, 14.0, 28.0, 30.0, 30.0, 17.0, 30.0]"
-473959858,SeaSaltPaper,4,GAME_OVER,413,31,4,6053,seasaltpaper-4P-32,21.0,19.0,33.0,18.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,7,81,5,11,0,5,8,7,37,8,68,9,9,13,8,17,12,6,8,20,18,6,8,6,16,19,19,16,8,7,13,2,"[2.0, 2.0, 9.0, 2.0, 12.0, 4.0, 11.0, 5.0, 14.0, 15.0, 13.0, 9.0, 16.0, 18.0, 16.0, 18.0, 19.0, 21.0, 18.0, 33.0]"
-473959858,SeaSaltPaper,4,GAME_OVER,398,31,4,6054,seasaltpaper-4P-32,20.0,27.0,35.0,20.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,78,4,9,2,3,7,8,34,7,69,9,9,13,8,14,11,4,7,22,21,4,7,4,17,20,17,18,8,9,12,2,"[6.0, 7.0, 5.0, 6.0, 16.0, 9.0, 9.0, 8.0, 22.0, 16.0, 14.0, 14.0, 24.0, 18.0, 18.0, 23.0, 27.0, 20.0, 20.0, 35.0]"
-473959858,SeaSaltPaper,6,GAME_OVER,495,23,4,6055,seasaltpaper-4P-32,36.0,27.0,31.0,28.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,9,101,4,5,1,6,7,15,49,13,91,11,9,16,8,25,18,10,13,28,30,7,13,6,26,19,24,28,11,17,14,3,"[2.0, 3.0, 2.0, 9.0, 5.0, 7.0, 5.0, 18.0, 12.0, 12.0, 11.0, 23.0, 21.0, 14.0, 13.0, 25.0, 23.0, 17.0, 21.0, 26.0, 25.0, 27.0, 24.0, 28.0, 27.0, 36.0, 28.0, 31.0]"
-473959858,SeaSaltPaper,4,GAME_OVER,382,17,4,6056,seasaltpaper-4P-32,20.0,30.0,26.0,16.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,76,3,6,1,4,5,8,38,8,76,10,10,14,9,18,12,5,8,21,23,3,8,4,24,15,19,20,9,12,13,3,"[13.0, 3.0, 3.0, 4.0, 18.0, 5.0, 7.0, 12.0, 25.0, 9.0, 13.0, 15.0, 27.0, 11.0, 15.0, 24.0, 30.0, 20.0, 16.0, 26.0]"
-473959858,SeaSaltPaper,5,GAME_OVER,473,23,4,6057,seasaltpaper-4P-32,29.0,36.0,30.0,15.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,11,93,5,10,1,5,7,11,44,11,92,11,12,15,12,19,18,5,11,29,26,6,11,7,29,21,19,24,12,13,15,1,"[3.0, 4.0, 2.0, 9.0, 13.0, 7.0, 4.0, 11.0, 16.0, 14.0, 7.0, 20.0, 26.0, 16.0, 9.0, 23.0, 28.0, 25.0, 12.0, 25.0, 36.0, 29.0, 15.0, 30.0]"
-473959858,SeaSaltPaper,3,GAME_OVER,319,20,4,6058,seasaltpaper-4P-32,17.0,33.0,13.0,8.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,7,61,4,4,1,3,6,7,30,6,59,9,7,11,7,14,9,4,6,17,18,4,6,4,16,12,16,17,7,9,9,2,"[11.0, 2.0, 2.0, 2.0, 15.0, 12.0, 4.0, 5.0, 25.0, 14.0, 7.0, 9.0, 33.0, 17.0, 8.0, 13.0]"
-473959858,SeaSaltPaper,5,GAME_OVER,464,25,4,6059,seasaltpaper-4P-32,30.0,24.0,36.0,25.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,11,94,3,6,1,5,7,10,47,11,83,12,12,15,9,18,16,8,11,24,26,5,11,6,23,21,20,23,12,14,12,4,"[3.0, 8.0, 2.0, 4.0, 7.0, 12.0, 8.0, 11.0, 16.0, 14.0, 11.0, 15.0, 19.0, 18.0, 20.0, 19.0, 22.0, 27.0, 23.0, 21.0, 24.0, 30.0, 25.0, 36.0]"
-473959858,SeaSaltPaper,5,GAME_OVER,481,23,4,6060,seasaltpaper-4P-32,30.0,35.0,20.0,24.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,10,99,8,5,2,4,9,9,50,11,91,12,11,19,11,22,15,8,11,26,26,5,11,6,27,25,22,23,10,17,11,4,"[3.0, 11.0, 2.0, 2.0, 6.0, 21.0, 4.0, 4.0, 10.0, 24.0, 13.0, 10.0, 20.0, 27.0, 15.0, 12.0, 27.0, 29.0, 21.0, 18.0, 35.0, 30.0, 24.0, 20.0]"
