GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ActionsCount(CrabDuo),ActionsCount(DrawAndDiscard),ActionsCount(FishDuo),ActionsCount(SwimmerSharkDuo),ActionsCount(Stop),ActionsCount(LastChance),ActionsCount(BoatDuo),cardTypeCount(MULTIPLIER),cardTypeCount(COLLECTOR),cardTypeCount(MERMAID),cardTypeCount(DUO),cardSuiteCount(PENGUIN),cardSuiteCount(SWIMMER),cardSuiteCount(SHELL),cardSuiteCount(SHARK),cardSuiteCount(FISH),cardSuiteCount(OCTOPUS),cardSuiteCount(SAILOR),cardSuiteCount(MERMAID),cardSuiteCount(BOAT),cardSuiteCount(CRAB),cardColorCount(LIGHT_ORANGE),cardColorCount(WHITE),cardColorCount(PINK),cardColorCount(LIGHT_BLUE),cardColorCount(BLUE),cardColorCount(BLACK),cardColorCount(YELLOW),cardColorCount(PURPLE),cardColorCount(GREEN),cardColorCount(GREY),cardColorCount(ORANGE),ScoresPerRound(ScoresPerRound)
-824969536,SeaSaltPaper,7,GAME_OVER,86,1,4,4020,seasaltpaper-4P-32,9.0,32.0,7.0,12.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,0,24,0,1,3,5,1,7,20,2,22,1,4,9,3,5,5,10,2,5,7,5,2,3,6,7,6,10,3,3,3,3,"[7.0, 1.0, 1.0, 1.0, 11.0, 2.0, 2.0, 2.0, 15.0, 3.0, 3.0, 3.0, 19.0, 4.0, 4.0, 4.0, 28.0, 6.0, 9.0, 4.0, 28.0, 9.0, 9.0, 7.0, 28.0, 9.0, 12.0, 7.0, 32.0, 9.0, 12.0, 7.0]"
-48689322,SeaSaltPaper,6,GAME_OVER,77,3,4,4021,seasaltpaper-4P-32,12.0,30.0,11.0,17.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,0,19,0,2,4,3,2,0,14,1,24,2,3,5,2,4,2,5,1,6,9,2,1,4,12,1,3,2,0,8,4,2,"[9.0, 1.0, 1.0, 1.0, 12.0, 1.0, 1.0, 1.0, 16.0, 8.0, 5.0, 2.0, 20.0, 9.0, 6.0, 3.0, 20.0, 12.0, 6.0, 3.0, 24.0, 12.0, 13.0, 6.0, 30.0, 12.0, 17.0, 11.0]"
1651914384,SeaSaltPaper,4,GAME_OVER,115,7,4,4022,seasaltpaper-4P-32,31.0,32.0,14.0,9.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,1,31,1,2,0,5,3,3,12,4,35,2,4,6,5,13,2,2,4,9,7,1,4,2,14,9,7,7,2,4,3,1,"[13.0, 10.0, 1.0, 3.0, 14.0, 10.0, 1.0, 11.0, 15.0, 14.0, 1.0, 11.0, 24.0, 24.0, 5.0, 12.0, 32.0, 31.0, 9.0, 14.0]"
1581614518,SeaSaltPaper,8,GAME_OVER,147,4,4,4023,seasaltpaper-4P-32,15.0,34.0,27.0,9.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,5,37,1,1,3,6,0,3,24,7,47,4,6,14,7,11,6,1,7,9,16,4,7,2,10,16,12,15,1,8,6,0,"[10.0, 2.0, 1.0, 2.0, 14.0, 2.0, 4.0, 2.0, 18.0, 4.0, 4.0, 2.0, 22.0, 4.0, 4.0, 6.0, 25.0, 8.0, 4.0, 9.0, 26.0, 10.0, 5.0, 19.0, 26.0, 14.0, 5.0, 20.0, 28.0, 14.0, 9.0, 24.0, 34.0, 15.0, 9.0, 27.0]"
200233402,SeaSaltPaper,8,GAME_OVER,131,7,4,4024,seasaltpaper-4P-32,26.0,20.0,12.0,30.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,3,35,0,3,3,6,1,4,20,6,35,5,4,10,5,7,4,4,6,8,12,2,6,2,15,8,6,9,2,9,4,2,"[8.0, 1.0, 0.0, 4.0, 9.0, 2.0, 5.0, 5.0, 9.0, 2.0, 8.0, 5.0, 12.0, 2.0, 8.0, 5.0, 13.0, 14.0, 9.0, 6.0, 16.0, 14.0, 9.0, 6.0, 16.0, 22.0, 10.0, 10.0, 19.0, 24.0, 18.0, 11.0, 20.0, 26.0, 30.0, 12.0]"
339985094,SeaSaltPaper,8,GAME_OVER,135,7,4,4025,seasaltpaper-4P-32,34.0,22.0,23.0,10.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,3,37,0,0,3,6,0,4,19,7,40,3,5,12,5,12,2,2,7,9,13,2,7,3,14,9,7,9,4,8,7,0,"[4.0, 1.0, 0.0, 0.0, 8.0, 4.0, 0.0, 0.0, 11.0, 7.0, 1.0, 4.0, 11.0, 7.0, 4.0, 4.0, 13.0, 11.0, 5.0, 5.0, 14.0, 15.0, 6.0, 6.0, 17.0, 21.0, 7.0, 9.0, 21.0, 21.0, 8.0, 16.0, 22.0, 34.0, 10.0, 23.0]"
545567878,SeaSaltPaper,7,GAME_OVER,142,10,4,4026,seasaltpaper-4P-32,20.0,39.0,35.0,11.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,2,35,1,1,2,6,3,5,10,6,42,0,3,6,5,13,2,4,6,8,16,5,6,1,11,9,11,8,2,4,5,1,"[4.0, 8.0, 1.0, 0.0, 4.0, 8.0, 1.0, 4.0, 10.0, 9.0, 2.0, 5.0, 14.0, 10.0, 3.0, 6.0, 24.0, 12.0, 4.0, 7.0, 27.0, 16.0, 7.0, 8.0, 28.0, 17.0, 9.0, 14.0, 39.0, 20.0, 11.0, 35.0]"
1060519623,SeaSaltPaper,2,GAME_OVER,56,3,4,4027,seasaltpaper-4P-32,5.0,31.0,3.0,1.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,1,14,0,0,1,2,2,1,9,3,15,1,2,6,1,1,1,1,3,6,6,1,3,1,9,5,1,4,1,2,1,0,"[21.0, 4.0, 0.0, 0.0, 27.0, 5.0, 1.0, 3.0, 31.0, 5.0, 1.0, 3.0]"
-827083441,SeaSaltPaper,6,GAME_OVER,121,0,4,4028,seasaltpaper-4P-32,29.0,28.0,30.0,14.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,3,32,1,1,2,5,3,1,18,10,44,2,6,9,5,11,3,4,10,13,10,2,10,3,10,14,12,12,2,5,1,2,"[0.0, 11.0, 7.0, 2.0, 2.0, 11.0, 11.0, 10.0, 13.0, 12.0, 11.0, 10.0, 13.0, 16.0, 11.0, 13.0, 27.0, 28.0, 13.0, 18.0, 28.0, 29.0, 14.0, 27.0, 28.0, 29.0, 14.0, 30.0]"
1656509270,SeaSaltPaper,9,GAME_OVER,145,3,4,4029,seasaltpaper-4P-32,30.0,22.0,14.0,31.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,1,35,2,0,4,6,2,6,19,7,52,6,6,7,4,13,3,4,7,18,16,2,7,5,13,12,15,8,6,7,6,3,"[3.0, 3.0, 0.0, 0.0, 3.0, 7.0, 1.0, 0.0, 4.0, 8.0, 6.0, 1.0, 7.0, 8.0, 6.0, 5.0, 10.0, 9.0, 6.0, 8.0, 18.0, 9.0, 22.0, 10.0, 20.0, 14.0, 23.0, 12.0, 21.0, 24.0, 24.0, 13.0, 21.0, 29.0, 25.0, 13.0, 22.0, 30.0, 31.0, 14.0]"
-374799418,SeaSaltPaper,9,GAME_OVER,152,5,4,4030,seasaltpaper-4P-32,30.0,25.0,29.0,29.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,2,37,5,1,0,10,3,4,27,5,46,3,8,13,6,12,6,7,5,14,8,2,5,5,13,15,14,7,5,8,6,2,"[1.0, 3.0, 4.0, 0.0, 2.0, 3.0, 4.0, 4.0, 6.0, 5.0, 6.0, 5.0, 12.0, 6.0, 7.0, 6.0, 13.0, 13.0, 7.0, 13.0, 14.0, 15.0, 18.0, 17.0, 15.0, 15.0, 22.0, 20.0, 23.0, 22.0, 23.0, 21.0, 24.0, 24.0, 28.0, 22.0, 25.0, 30.0, 29.0, 29.0]"
1102106636,SeaSaltPaper,8,GAME_OVER,118,0,4,4031,seasaltpaper-4P-32,13.0,25.0,32.0,25.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,1,34,1,1,3,6,0,4,31,3,36,5,7,14,9,8,6,8,3,7,7,4,3,7,9,7,12,4,6,10,10,2,"[7.0, 1.0, 3.0, 3.0, 9.0, 2.0, 3.0, 9.0, 10.0, 2.0, 6.0, 17.0, 13.0, 2.0, 6.0, 20.0, 18.0, 3.0, 7.0, 21.0, 19.0, 6.0, 10.0, 25.0, 25.0, 7.0, 22.0, 28.0, 25.0, 13.0, 25.0, 28.0, 25.0, 13.0, 25.0, 32.0]"
566346002,SeaSaltPaper,10,GAME_OVER,129,3,4,4032,seasaltpaper-4P-32,25.0,26.0,31.0,10.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,0,38,1,0,3,8,0,3,31,5,37,6,8,14,8,7,6,8,5,5,9,5,5,5,10,9,10,10,4,10,5,3,"[4.0, 2.0, 0.0, 5.0, 4.0, 2.0, 0.0, 9.0, 8.0, 4.0, 1.0, 10.0, 8.0, 4.0, 5.0, 10.0, 8.0, 10.0, 5.0, 11.0, 9.0, 11.0, 7.0, 18.0, 10.0, 17.0, 7.0, 22.0, 17.0, 18.0, 8.0, 23.0, 21.0, 19.0, 9.0, 24.0, 23.0, 24.0, 10.0, 26.0, 26.0, 25.0, 10.0, 31.0]"
501167772,SeaSaltPaper,6,GAME_OVER,137,7,4,4033,seasaltpaper-4P-32,24.0,32.0,8.0,34.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,5,34,2,2,1,6,1,4,24,9,35,1,3,10,4,8,10,5,9,9,13,2,9,3,12,7,11,12,4,7,4,1,"[2.0, 6.0, 1.0, 1.0, 2.0, 14.0, 15.0, 2.0, 6.0, 15.0, 16.0, 4.0, 26.0, 17.0, 19.0, 6.0, 29.0, 17.0, 19.0, 6.0, 29.0, 20.0, 27.0, 7.0, 32.0, 24.0, 34.0, 8.0]"
-1334063128,SeaSaltPaper,8,GAME_OVER,158,8,4,4034,seasaltpaper-4P-32,22.0,22.0,36.0,16.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,3,40,2,0,1,8,4,4,15,4,55,2,6,10,8,13,1,3,4,15,16,2,4,1,16,14,9,11,7,9,3,2,"[5.0, 2.0, 1.0, 1.0, 12.0, 10.0, 2.0, 1.0, 12.0, 10.0, 3.0, 5.0, 13.0, 15.0, 4.0, 6.0, 13.0, 15.0, 4.0, 9.0, 20.0, 15.0, 5.0, 10.0, 21.0, 16.0, 7.0, 17.0, 22.0, 20.0, 7.0, 28.0, 22.0, 22.0, 16.0, 36.0]"
516863202,SeaSaltPaper,3,GAME_OVER,83,2,4,4035,seasaltpaper-4P-32,22.0,30.0,8.0,9.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,0,22,2,0,1,3,3,4,13,5,25,0,2,4,2,10,7,3,5,13,1,1,5,1,8,5,8,8,4,1,5,1,"[1.0, 4.0, 1.0, 0.0, 15.0, 6.0, 6.0, 5.0, 27.0, 22.0, 8.0, 8.0, 30.0, 22.0, 9.0, 8.0]"
1376999113,SeaSaltPaper,8,GAME_OVER,118,3,4,4036,seasaltpaper-4P-32,12.0,15.0,15.0,31.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,1,28,0,2,4,5,0,2,21,7,36,2,9,9,6,10,4,8,7,3,8,5,7,3,15,6,9,7,3,4,3,4,"[3.0, 0.0, 0.0, 0.0, 4.0, 1.0, 8.0, 0.0, 5.0, 2.0, 15.0, 1.0, 6.0, 6.0, 16.0, 10.0, 7.0, 7.0, 21.0, 11.0, 8.0, 8.0, 25.0, 12.0, 8.0, 8.0, 25.0, 15.0, 12.0, 12.0, 28.0, 15.0, 15.0, 12.0, 31.0, 15.0]"
-1522328196,SeaSaltPaper,8,GAME_OVER,104,0,4,4037,seasaltpaper-4P-32,17.0,30.0,15.0,18.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,3,24,0,0,3,6,0,1,17,7,38,1,5,6,7,5,7,3,7,8,14,1,7,3,16,10,3,6,3,7,7,0,"[1.0, 4.0, 0.0, 0.0, 7.0, 5.0, 1.0, 1.0, 12.0, 6.0, 2.0, 3.0, 16.0, 10.0, 9.0, 6.0, 17.0, 11.0, 16.0, 13.0, 18.0, 16.0, 16.0, 13.0, 22.0, 16.0, 17.0, 14.0, 27.0, 17.0, 18.0, 15.0, 30.0, 17.0, 18.0, 15.0]"
-151000053,SeaSaltPaper,8,GAME_OVER,140,3,4,4038,seasaltpaper-4P-32,30.0,25.0,17.0,22.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,1,36,1,0,2,7,1,2,26,8,44,2,6,14,8,9,9,2,8,11,11,2,8,3,11,15,9,16,2,8,6,0,"[2.0, 6.0, 1.0, 1.0, 3.0, 13.0, 2.0, 4.0, 3.0, 18.0, 9.0, 5.0, 3.0, 18.0, 9.0, 8.0, 5.0, 20.0, 13.0, 10.0, 8.0, 25.0, 16.0, 11.0, 14.0, 29.0, 18.0, 14.0, 19.0, 29.0, 22.0, 17.0, 25.0, 30.0, 22.0, 17.0]"
1001714656,SeaSaltPaper,8,GAME_OVER,95,0,4,4039,seasaltpaper-4P-32,30.0,19.0,13.0,11.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,2,22,1,0,1,8,0,3,15,2,37,1,5,8,6,4,4,3,2,13,11,4,2,2,10,12,6,7,5,5,4,0,"[5.0, 2.0, 1.0, 1.0, 13.0, 3.0, 6.0, 4.0, 14.0, 7.0, 7.0, 5.0, 16.0, 12.0, 8.0, 6.0, 17.0, 16.0, 9.0, 7.0, 18.0, 20.0, 10.0, 8.0, 18.0, 21.0, 10.0, 12.0, 19.0, 26.0, 11.0, 13.0, 19.0, 30.0, 11.0, 13.0]"
665829984,SeaSaltPaper,7,GAME_OVER,108,3,4,4040,seasaltpaper-4P-32,8.0,35.0,14.0,20.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,2,27,1,1,2,6,1,1,24,5,30,1,4,12,3,5,9,3,5,8,10,0,5,1,11,10,9,6,3,9,4,2,"[7.0, 1.0, 0.0, 0.0, 7.0, 1.0, 0.0, 4.0, 11.0, 4.0, 3.0, 9.0, 15.0, 4.0, 4.0, 9.0, 18.0, 4.0, 15.0, 10.0, 22.0, 5.0, 18.0, 11.0, 29.0, 7.0, 19.0, 13.0, 35.0, 8.0, 20.0, 14.0]"
-264032494,SeaSaltPaper,7,GAME_OVER,166,6,4,4041,seasaltpaper-4P-32,29.0,21.0,26.0,37.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,4,36,3,2,0,8,5,4,17,8,54,4,11,10,6,13,2,3,8,12,14,4,8,3,14,15,13,13,2,5,6,0,"[8.0, 1.0, 0.0, 0.0, 8.0, 4.0, 1.0, 4.0, 10.0, 9.0, 3.0, 5.0, 12.0, 9.0, 7.0, 19.0, 14.0, 14.0, 8.0, 20.0, 17.0, 15.0, 12.0, 20.0, 18.0, 23.0, 25.0, 25.0, 21.0, 29.0, 37.0, 26.0]"
-1516880408,SeaSaltPaper,6,GAME_OVER,124,7,4,4042,seasaltpaper-4P-32,18.0,9.0,18.0,35.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,3,27,2,2,2,5,1,3,20,2,37,5,5,8,5,6,4,5,2,6,16,2,2,3,12,10,4,10,3,9,5,2,"[0.0, 1.0, 3.0, 0.0, 1.0, 1.0, 3.0, 11.0, 1.0, 9.0, 10.0, 14.0, 4.0, 15.0, 12.0, 14.0, 5.0, 16.0, 16.0, 15.0, 7.0, 17.0, 29.0, 16.0, 9.0, 18.0, 35.0, 18.0]"
1662201440,SeaSaltPaper,8,GAME_OVER,136,7,4,4043,seasaltpaper-4P-32,24.0,33.0,29.0,17.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,3,31,1,2,3,6,2,3,17,6,42,0,6,11,6,9,4,2,6,12,12,1,6,1,13,13,10,6,1,8,8,1,"[5.0, 1.0, 1.0, 1.0, 8.0, 1.0, 1.0, 1.0, 9.0, 5.0, 2.0, 2.0, 11.0, 9.0, 3.0, 13.0, 21.0, 10.0, 7.0, 21.0, 21.0, 11.0, 13.0, 21.0, 25.0, 13.0, 17.0, 21.0, 29.0, 17.0, 17.0, 21.0, 33.0, 24.0, 17.0, 29.0]"
-832180961,SeaSaltPaper,6,GAME_OVER,100,0,4,4044,seasaltpaper-4P-32,8.0,26.0,5.0,30.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,0,26,0,0,2,5,4,4,20,5,30,1,6,12,2,7,4,4,5,16,2,3,5,0,8,9,6,14,3,6,2,3,"[9.0, 1.0, 1.0, 0.0, 10.0, 3.0, 6.0, 1.0, 11.0, 4.0, 10.0, 2.0, 17.0, 4.0, 17.0, 3.0, 24.0, 7.0, 18.0, 3.0, 26.0, 8.0, 27.0, 5.0, 26.0, 8.0, 30.0, 5.0]"
993496533,SeaSaltPaper,10,GAME_OVER,132,7,4,4045,seasaltpaper-4P-32,34.0,17.0,18.0,24.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,2,33,2,1,4,7,0,3,20,5,41,4,3,8,9,7,6,4,5,9,14,3,5,3,8,13,10,5,5,10,6,1,"[6.0, 1.0, 3.0, 0.0, 7.0, 8.0, 4.0, 1.0, 8.0, 12.0, 5.0, 2.0, 8.0, 15.0, 8.0, 2.0, 9.0, 16.0, 9.0, 7.0, 17.0, 17.0, 9.0, 11.0, 17.0, 20.0, 9.0, 11.0, 17.0, 20.0, 17.0, 12.0, 17.0, 25.0, 17.0, 13.0, 17.0, 29.0, 17.0, 14.0, 17.0, 34.0, 24.0, 18.0]"
-1998797277,SeaSaltPaper,8,GAME_OVER,142,7,4,4046,seasaltpaper-4P-32,20.0,22.0,31.0,22.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,2,34,1,0,2,7,3,5,19,9,38,1,2,7,7,10,6,7,9,10,12,2,9,2,8,9,5,14,6,5,8,3,"[0.0, 4.0, 3.0, 11.0, 5.0, 5.0, 4.0, 12.0, 6.0, 9.0, 4.0, 12.0, 14.0, 11.0, 7.0, 12.0, 17.0, 17.0, 8.0, 16.0, 19.0, 18.0, 12.0, 17.0, 19.0, 18.0, 16.0, 18.0, 20.0, 19.0, 20.0, 19.0, 22.0, 20.0, 22.0, 31.0]"
1141220414,SeaSaltPaper,9,GAME_OVER,136,3,4,4047,seasaltpaper-4P-32,11.0,24.0,31.0,17.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,2,38,0,0,3,7,2,5,22,7,44,3,6,13,7,10,6,2,7,13,11,2,7,2,14,12,13,11,5,7,5,0,"[3.0, 4.0, 0.0, 0.0, 4.0, 5.0, 4.0, 1.0, 5.0, 6.0, 5.0, 11.0, 8.0, 7.0, 8.0, 11.0, 9.0, 8.0, 9.0, 16.0, 10.0, 8.0, 14.0, 20.0, 11.0, 9.0, 14.0, 24.0, 20.0, 10.0, 16.0, 26.0, 24.0, 11.0, 17.0, 27.0, 24.0, 11.0, 17.0, 31.0]"
