GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ActionsCount(CrabDuo),ActionsCount(DrawAndDiscard),ActionsCount(FishDuo),ActionsCount(SwimmerSharkDuo),ActionsCount(Stop),ActionsCount(LastChance),ActionsCount(BoatDuo),cardTypeCount(MULTIPLIER),cardTypeCount(COLLECTOR),cardTypeCount(MERMAID),cardTypeCount(DUO),cardSuiteCount(PENGUIN),cardSuiteCount(SWIMMER),cardSuiteCount(SHELL),cardSuiteCount(SHARK),cardSuiteCount(FISH),cardSuiteCount(OCTOPUS),cardSuiteCount(SAILOR),cardSuiteCount(MERMAID),cardSuiteCount(BOAT),cardSuiteCount(CRAB),cardColorCount(LIGHT_ORANGE),cardColorCount(WHITE),cardColorCount(PINK),cardColorCount(LIGHT_BLUE),cardColorCount(BLUE),cardColorCount(BLACK),cardColorCount(YELLOW),cardColorCount(PURPLE),cardColorCount(GREEN),cardColorCount(GREY),cardColorCount(ORANGE),ScoresPerRound(ScoresPerRound)
2077841610,SeaSaltPaper,5,GAME_OVER,469,21,4,5513,seasaltpaper-4P-32,34.0,25.0,21.0,30.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,95,4,9,1,5,5,10,47,12,89,15,9,17,13,25,14,7,12,23,23,8,12,8,31,20,19,21,9,19,10,1,"[11.0, 3.0, 2.0, 2.0, 15.0, 10.0, 7.0, 3.0, 18.0, 13.0, 21.0, 6.0, 20.0, 17.0, 23.0, 16.0, 24.0, 25.0, 29.0, 19.0, 25.0, 34.0, 30.0, 21.0]"
2077841610,SeaSaltPaper,4,GAME_OVER,404,26,4,5514,seasaltpaper-4P-32,18.0,25.0,32.0,19.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,4,81,6,5,2,3,6,9,41,5,75,14,10,12,9,20,13,7,5,21,19,9,5,6,23,16,18,17,9,17,7,3,"[4.0, 2.0, 3.0, 10.0, 9.0, 6.0, 10.0, 11.0, 18.0, 12.0, 12.0, 17.0, 23.0, 16.0, 16.0, 24.0, 25.0, 18.0, 19.0, 32.0]"
2077841610,SeaSaltPaper,5,GAME_OVER,482,31,4,5515,seasaltpaper-4P-32,36.0,33.0,25.0,28.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,95,6,8,0,6,5,8,47,12,87,6,13,19,11,22,17,8,12,24,22,10,12,5,29,23,18,23,11,10,11,2,"[10.0, 2.0, 2.0, 2.0, 13.0, 13.0, 4.0, 5.0, 16.0, 15.0, 17.0, 8.0, 18.0, 25.0, 20.0, 11.0, 24.0, 28.0, 23.0, 23.0, 33.0, 36.0, 28.0, 25.0]"
2077841610,SeaSaltPaper,4,GAME_OVER,416,27,4,5516,seasaltpaper-4P-32,21.0,20.0,38.0,15.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,10,81,5,5,0,5,9,8,36,10,79,9,10,13,6,20,13,3,10,26,23,6,10,5,28,20,13,21,10,12,8,0,"[9.0, 3.0, 2.0, 2.0, 13.0, 11.0, 8.0, 6.0, 15.0, 14.0, 10.0, 17.0, 17.0, 18.0, 13.0, 29.0, 20.0, 21.0, 15.0, 38.0]"
2077841610,SeaSaltPaper,4,GAME_OVER,411,33,4,5517,seasaltpaper-4P-32,31.0,16.0,19.0,27.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,80,6,7,1,4,8,8,34,9,72,5,8,12,7,19,15,5,9,23,20,5,9,4,27,18,14,18,8,11,8,1,"[2.0, 2.0, 2.0, 10.0, 4.0, 12.0, 6.0, 12.0, 6.0, 16.0, 16.0, 14.0, 11.0, 27.0, 19.0, 17.0, 16.0, 31.0, 27.0, 19.0]"
2077841610,SeaSaltPaper,4,GAME_OVER,425,27,4,5518,seasaltpaper-4P-32,27.0,23.0,32.0,19.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,11,83,5,12,1,4,5,9,42,6,77,11,12,13,11,18,15,6,6,16,26,7,6,5,26,17,14,19,12,12,13,3,"[2.0, 13.0, 3.0, 3.0, 4.0, 16.0, 9.0, 15.0, 9.0, 20.0, 15.0, 22.0, 21.0, 22.0, 16.0, 24.0, 23.0, 27.0, 19.0, 32.0]"
2077841610,SeaSaltPaper,3,GAME_OVER,334,24,4,5519,seasaltpaper-4P-32,16.0,19.0,31.0,10.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,5,64,3,4,1,3,7,8,32,8,56,7,6,12,6,15,11,5,8,19,15,5,8,4,22,10,15,15,8,9,7,1,"[2.0, 2.0, 3.0, 9.0, 4.0, 5.0, 5.0, 19.0, 14.0, 11.0, 10.0, 22.0, 19.0, 16.0, 10.0, 31.0]"
2077841610,SeaSaltPaper,5,GAME_OVER,450,28,4,5520,seasaltpaper-4P-32,28.0,24.0,25.0,30.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,7,84,7,8,1,5,9,12,45,11,76,11,9,16,6,23,15,8,11,23,22,10,11,7,28,17,19,17,9,14,11,1,"[3.0, 2.0, 1.0, 9.0, 11.0, 8.0, 3.0, 15.0, 17.0, 11.0, 11.0, 19.0, 19.0, 20.0, 13.0, 21.0, 21.0, 22.0, 23.0, 23.0, 24.0, 28.0, 30.0, 25.0]"
2077841610,SeaSaltPaper,4,GAME_OVER,370,16,4,5521,seasaltpaper-4P-32,16.0,34.0,14.0,20.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,70,7,5,1,4,6,6,44,10,69,9,9,17,7,19,14,5,10,21,18,5,10,6,27,15,17,17,10,11,9,2,"[11.0, 2.0, 4.0, 4.0, 13.0, 11.0, 6.0, 6.0, 17.0, 13.0, 16.0, 10.0, 27.0, 15.0, 18.0, 13.0, 34.0, 16.0, 20.0, 14.0]"
2077841610,SeaSaltPaper,5,GAME_OVER,434,19,4,5522,seasaltpaper-4P-32,29.0,27.0,20.0,36.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,7,84,8,6,0,6,10,12,44,12,80,8,9,16,8,26,17,7,12,24,21,6,12,5,31,19,17,18,11,13,14,2,"[10.0, 3.0, 2.0, 2.0, 12.0, 14.0, 4.0, 4.0, 21.0, 17.0, 8.0, 9.0, 22.0, 25.0, 13.0, 16.0, 25.0, 27.0, 27.0, 18.0, 27.0, 29.0, 36.0, 20.0]"
