GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ActionsCount(BuildFromDiscard),ActionsCount(DiscardCard),ActionsCount(PlayCard),ActionsCount(BuildStage),Boards(Player 1 Board),Boards(Player 0 Board),Boards(Player 2 Board),Boards(Player 3 Board),CardTypeCount(CivilianStructures),CardTypeCount(ManufacturedGoods),CardTypeCount(MilitaryStructures),CardTypeCount(RawMaterials),CardTypeCount(Guilds),CardTypeCount(CommercialStructures),CardTypeCount(ScientificStructures),Resources(Clay),Resources(Wood_Ore),Resources(Ore),Resources(Textile),Resources(Wood),Resources(Wood_Clay),Resources(Wood_Stone),Resources(ScienceWild),Resources(Shield),Resources(Glass),Resources(Ore_Clay),Resources(Stone),Resources(Stone_Clay),Resources(Papyrus),Resources(Compass),Resources(RareWild),Resources(Coin),Resources(BasicWild),Resources(Stone_Ore),Resources(Cog),Resources(Tablet),Resources(Victory),ScoresPerRound(ScoresPerRound)
1392285643,Wonders7,18,GAME_OVER,72,0,4,6014,wonders7-4P-32,35.0,32.0,35.0,38.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,23,47,2,TheHangingGardensOfBabylon,TheStatueOfZeusInOlympia,ThePyramidsOfGiza,TheColossusOfRhodes,9,4,9,7,1,9,8,4,0,4,1,2,0,0,0,19,2,1,4,0,2,2,1,100,0,0,3,3,63,"[2.0, 1.0, 4.0, 1.0, 3.0, 2.0, 5.0, 1.0, 4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 6.0, 6.0, 5.0, 4.0, 6.0, 9.0, 5.0, 5.0, 10.0, 8.0, 4.0, 6.0, 9.0, 9.0, 5.0, 6.0, 10.0, 10.0, 5.0, 10.0, 13.0, 15.0, 6.0, 10.0, 14.0, 16.0, 14.0, 8.0, 22.0, 20.0, 17.0, 16.0, 29.0, 23.0, 22.0, 22.0, 27.0, 24.0, 28.0, 26.0, 26.0, 27.0, 31.0, 30.0, 27.0, 28.0, 33.0, 32.0, 28.0, 31.0, 32.0, 35.0, 38.0, 35.0]"
1392285643,Wonders7,18,GAME_OVER,72,0,4,6015,wonders7-4P-32,42.0,37.0,30.0,38.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,20,49,3,TheHangingGardensOfBabylon,TheStatueOfZeusInOlympia,ThePyramidsOfGiza,TheColossusOfRhodes,11,4,9,10,1,8,6,5,0,3,2,4,0,0,0,18,1,1,5,0,1,5,0,89,1,0,1,1,82,"[2.0, 1.0, 4.0, 1.0, 2.0, 1.0, 4.0, 2.0, 2.0, 1.0, 5.0, 2.0, 3.0, 1.0, 5.0, 5.0, 3.0, 1.0, 5.0, 6.0, 6.0, 1.0, 6.0, 7.0, 8.0, 6.0, 6.0, 6.0, 7.0, 6.0, 5.0, 7.0, 10.0, 5.0, 8.0, 10.0, 8.0, 10.0, 8.0, 9.0, 11.0, 10.0, 8.0, 10.0, 12.0, 10.0, 13.0, 11.0, 12.0, 14.0, 16.0, 16.0, 13.0, 20.0, 26.0, 20.0, 17.0, 26.0, 29.0, 23.0, 22.0, 27.0, 35.0, 24.0, 27.0, 35.0, 38.0, 25.0, 27.0, 38.0, 40.0, 26.0, 37.0, 42.0, 38.0, 30.0]"
1392285643,Wonders7,18,GAME_OVER,72,0,4,6016,wonders7-4P-32,43.0,47.0,36.0,36.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,18,54,0,TheHangingGardensOfBabylon,TheStatueOfZeusInOlympia,ThePyramidsOfGiza,TheColossusOfRhodes,10,5,11,7,4,9,8,4,0,4,2,3,0,1,1,22,2,1,2,0,1,3,1,75,1,0,1,4,74,"[1.0, 1.0, 1.0, 1.0, 1.0, 4.0, 1.0, 4.0, 2.0, 4.0, 3.0, 7.0, 3.0, 3.0, 3.0, 8.0, 3.0, 3.0, 2.0, 9.0, 4.0, 3.0, 3.0, 10.0, 4.0, 6.0, 4.0, 13.0, 5.0, 6.0, 6.0, 14.0, 4.0, 6.0, 7.0, 14.0, 4.0, 8.0, 7.0, 15.0, 7.0, 9.0, 11.0, 15.0, 6.0, 9.0, 14.0, 15.0, 12.0, 20.0, 22.0, 15.0, 15.0, 27.0, 27.0, 23.0, 23.0, 33.0, 27.0, 27.0, 30.0, 33.0, 26.0, 32.0, 39.0, 31.0, 27.0, 35.0, 43.0, 33.0, 32.0, 38.0, 47.0, 43.0, 36.0, 36.0]"
1392285643,Wonders7,18,GAME_OVER,72,0,4,6017,wonders7-4P-32,45.0,38.0,26.0,35.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,25,46,1,TheHangingGardensOfBabylon,TheStatueOfZeusInOlympia,ThePyramidsOfGiza,TheColossusOfRhodes,11,3,8,8,1,9,6,7,0,2,1,4,0,0,0,15,1,0,3,1,1,2,1,104,1,0,2,2,67,"[4.0, 2.0, 1.0, 1.0, 4.0, 2.0, 1.0, 1.0, 7.0, 3.0, 2.0, 4.0, 7.0, 2.0, 3.0, 5.0, 7.0, 3.0, 4.0, 5.0, 7.0, 4.0, 5.0, 6.0, 8.0, 6.0, 6.0, 6.0, 9.0, 7.0, 7.0, 6.0, 8.0, 8.0, 5.0, 8.0, 7.0, 8.0, 5.0, 8.0, 8.0, 8.0, 9.0, 10.0, 13.0, 12.0, 10.0, 12.0, 17.0, 16.0, 17.0, 17.0, 18.0, 20.0, 18.0, 17.0, 24.0, 26.0, 19.0, 18.0, 31.0, 33.0, 25.0, 19.0, 32.0, 37.0, 29.0, 20.0, 33.0, 47.0, 31.0, 21.0, 38.0, 45.0, 35.0, 26.0]"
1392285643,Wonders7,18,GAME_OVER,72,0,4,6018,wonders7-4P-32,39.0,35.0,31.0,35.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,24,45,3,TheHangingGardensOfBabylon,TheStatueOfZeusInOlympia,ThePyramidsOfGiza,TheColossusOfRhodes,12,2,10,7,1,8,5,3,0,5,1,4,0,0,0,20,1,0,4,0,0,5,1,103,0,0,0,1,79,"[1.0, 1.0, 1.0, 1.0, 4.0, 2.0, 1.0, 4.0, 5.0, 3.0, 2.0, 4.0, 6.0, 4.0, 3.0, 7.0, 6.0, 4.0, 3.0, 7.0, 6.0, 7.0, 4.0, 9.0, 6.0, 7.0, 5.0, 10.0, 5.0, 6.0, 6.0, 11.0, 8.0, 7.0, 5.0, 12.0, 12.0, 11.0, 8.0, 13.0, 15.0, 11.0, 9.0, 14.0, 16.0, 11.0, 9.0, 15.0, 15.0, 15.0, 17.0, 21.0, 16.0, 21.0, 20.0, 22.0, 20.0, 25.0, 27.0, 20.0, 27.0, 24.0, 32.0, 22.0, 33.0, 26.0, 34.0, 23.0, 36.0, 28.0, 37.0, 26.0, 35.0, 39.0, 35.0, 31.0]"
1392285643,Wonders7,18,GAME_OVER,72,0,4,6019,wonders7-4P-32,44.0,37.0,25.0,23.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,23,48,1,TheHangingGardensOfBabylon,TheStatueOfZeusInOlympia,ThePyramidsOfGiza,TheColossusOfRhodes,9,5,12,9,2,9,2,5,0,4,1,4,0,1,0,24,2,0,2,1,2,0,0,105,1,0,1,1,73,"[1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 5.0, 1.0, 3.0, 3.0, 5.0, 1.0, 4.0, 4.0, 6.0, 1.0, 4.0, 5.0, 6.0, 2.0, 4.0, 4.0, 4.0, 8.0, 2.0, 6.0, 6.0, 9.0, 0.0, 6.0, 8.0, 8.0, 1.0, 7.0, 9.0, 8.0, 2.0, 7.0, 11.0, 9.0, 6.0, 7.0, 12.0, 10.0, 6.0, 6.0, 18.0, 16.0, 7.0, 12.0, 19.0, 21.0, 12.0, 13.0, 25.0, 27.0, 11.0, 19.0, 29.0, 31.0, 11.0, 24.0, 31.0, 39.0, 12.0, 25.0, 33.0, 40.0, 13.0, 27.0, 37.0, 44.0, 23.0, 25.0]"
1392285643,Wonders7,18,GAME_OVER,72,0,4,6020,wonders7-4P-32,32.0,34.0,30.0,43.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,24,48,0,TheHangingGardensOfBabylon,TheStatueOfZeusInOlympia,ThePyramidsOfGiza,TheColossusOfRhodes,12,5,10,8,3,6,4,4,0,5,2,5,0,0,1,20,2,0,3,0,1,0,1,93,1,0,0,4,79,"[2.0, 1.0, 4.0, 2.0, 3.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 6.0, 4.0, 6.0, 4.0, 9.0, 5.0, 6.0, 4.0, 10.0, 5.0, 6.0, 4.0, 10.0, 8.0, 5.0, 4.0, 10.0, 12.0, 5.0, 5.0, 15.0, 13.0, 4.0, 5.0, 15.0, 13.0, 6.0, 4.0, 17.0, 17.0, 8.0, 4.0, 16.0, 20.0, 8.0, 11.0, 15.0, 28.0, 15.0, 17.0, 16.0, 33.0, 16.0, 25.0, 23.0, 31.0, 23.0, 28.0, 30.0, 31.0, 24.0, 29.0, 33.0, 32.0, 25.0, 30.0, 34.0, 33.0, 26.0, 34.0, 32.0, 43.0, 30.0]"
1392285643,Wonders7,18,GAME_OVER,72,0,4,6021,wonders7-4P-32,37.0,33.0,45.0,40.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,12,59,1,TheHangingGardensOfBabylon,TheStatueOfZeusInOlympia,ThePyramidsOfGiza,TheColossusOfRhodes,13,5,10,8,2,9,12,4,0,4,1,4,0,0,0,20,2,1,5,0,2,3,1,60,0,0,4,5,79,"[1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 4.0, 4.0, 4.0, 3.0, 5.0, 8.0, 4.0, 3.0, 6.0, 8.0, 5.0, 6.0, 10.0, 13.0, 4.0, 6.0, 9.0, 14.0, 8.0, 7.0, 9.0, 13.0, 8.0, 7.0, 9.0, 13.0, 11.0, 7.0, 10.0, 15.0, 14.0, 7.0, 12.0, 18.0, 15.0, 4.0, 18.0, 22.0, 27.0, 4.0, 24.0, 30.0, 28.0, 9.0, 24.0, 33.0, 33.0, 14.0, 25.0, 37.0, 39.0, 23.0, 30.0, 40.0, 41.0, 23.0, 33.0, 41.0, 46.0, 33.0, 37.0, 40.0, 45.0]"
1392285643,Wonders7,18,GAME_OVER,72,0,4,6022,wonders7-4P-32,33.0,28.0,39.0,28.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,18,51,3,TheHangingGardensOfBabylon,TheStatueOfZeusInOlympia,ThePyramidsOfGiza,TheColossusOfRhodes,9,4,13,11,2,9,3,5,0,3,1,6,0,1,0,27,2,0,4,1,1,1,0,81,1,0,3,1,73,"[1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 2.0, 2.0, 5.0, 1.0, 5.0, 5.0, 5.0, 2.0, 6.0, 6.0, 4.0, 1.0, 9.0, 5.0, 3.0, 1.0, 9.0, 5.0, 3.0, 5.0, 9.0, 8.0, 2.0, 6.0, 12.0, 11.0, 6.0, 5.0, 14.0, 11.0, 7.0, 6.0, 14.0, 11.0, 8.0, 10.0, 12.0, 14.0, 21.0, 9.0, 19.0, 17.0, 21.0, 15.0, 20.0, 17.0, 26.0, 20.0, 24.0, 16.0, 28.0, 22.0, 24.0, 17.0, 34.0, 24.0, 27.0, 18.0, 35.0, 28.0, 33.0, 28.0, 39.0]"
1392285643,Wonders7,18,GAME_OVER,72,0,4,6023,wonders7-4P-32,38.0,39.0,32.0,41.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,23,47,2,TheHangingGardensOfBabylon,TheStatueOfZeusInOlympia,ThePyramidsOfGiza,TheColossusOfRhodes,9,3,11,9,1,4,10,7,0,3,1,6,0,0,0,22,1,0,2,1,1,4,0,89,0,0,4,2,74,"[2.0, 4.0, 2.0, 2.0, 2.0, 5.0, 2.0, 2.0, 2.0, 5.0, 5.0, 3.0, 2.0, 6.0, 5.0, 6.0, 1.0, 6.0, 6.0, 7.0, 2.0, 7.0, 7.0, 8.0, 5.0, 7.0, 6.0, 7.0, 5.0, 10.0, 6.0, 7.0, 4.0, 10.0, 7.0, 6.0, 5.0, 10.0, 6.0, 8.0, 8.0, 10.0, 10.0, 9.0, 9.0, 12.0, 13.0, 10.0, 16.0, 18.0, 21.0, 19.0, 21.0, 24.0, 26.0, 21.0, 30.0, 30.0, 26.0, 21.0, 34.0, 35.0, 27.0, 25.0, 37.0, 35.0, 30.0, 27.0, 35.0, 39.0, 31.0, 28.0, 39.0, 38.0, 41.0, 32.0]"
