GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),CardsInSupplyGameEnd(WORKSHOP),CardsInSupplyGameEnd(GOLD),CardsInSupplyGameEnd(MARKET),CardsInSupplyGameEnd(DUCHY),CardsInSupplyGameEnd(SILVER),CardsInSupplyGameEnd(REMODEL),CardsInSupplyGameEnd(COPPER),CardsInSupplyGameEnd(MERCHANT),CardsInSupplyGameEnd(MILITIA),CardsInSupplyGameEnd(VILLAGE),CardsInSupplyGameEnd(MOAT),CardsInSupplyGameEnd(CELLAR),CardsInSupplyGameEnd(MINE),CardsInSupplyGameEnd(SMITHY),CardsInSupplyGameEnd(PROVINCE),CardsInSupplyGameEnd(ESTATE),EmptySupplySlots(EmptySupplySlots),DominionActionValue(attackCount),DominionActionValue(plusMoney),DominionActionValue(plusActions),DominionActionValue(trashCardCount),DominionActionValue(plusBuys),DominionActionValue(plusDraws),ScoresPerRound(ScoresPerRound)
1024990892,Dominion,14,GAME_OVER,150,0,4,2507,dominion-4P-32,20.0,21.0,24.0,23.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,7,10,10,0,0,10,33,9,10,8,8,9,10,9,10,0,3,0,0,14,0,0,21,"[8.0, 8.0, 7.0, 7.0, 8.0, 9.0, 10.0, 7.0, 10.0, 10.0, 13.0, 7.0, 10.0, 10.0, 14.0, 8.0, 11.0, 10.0, 17.0, 8.0, 11.0, 10.0, 17.0, 8.0, 11.0, 10.0, 17.0, 8.0, 11.0, 10.0, 17.0, 8.0, 12.0, 11.0, 17.0, 9.0, 15.0, 14.0, 17.0, 15.0, 15.0, 17.0, 17.0, 15.0, 15.0, 17.0, 20.0, 21.0, 15.0, 17.0, 23.0, 21.0, 18.0, 20.0, 23.0, 24.0, 21.0, 20.0, 23.0, 24.0]"
1542999819,Dominion,18,GAME_OVER,241,3,4,2508,dominion-4P-32,25.0,19.0,18.0,14.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,9,9,9,0,0,8,24,7,8,6,5,2,10,10,12,0,3,0,4,27,0,4,22,"[8.0, 7.0, 7.0, 8.0, 9.0, 7.0, 10.0, 8.0, 9.0, 7.0, 10.0, 11.0, 10.0, 7.0, 10.0, 11.0, 11.0, 10.0, 11.0, 11.0, 12.0, 10.0, 14.0, 11.0, 13.0, 10.0, 14.0, 11.0, 16.0, 13.0, 14.0, 11.0, 16.0, 13.0, 14.0, 11.0, 17.0, 16.0, 14.0, 11.0, 18.0, 16.0, 14.0, 11.0, 19.0, 19.0, 14.0, 12.0, 19.0, 22.0, 14.0, 12.0, 19.0, 22.0, 14.0, 15.0, 19.0, 22.0, 14.0, 15.0, 19.0, 22.0, 14.0, 15.0, 19.0, 25.0, 14.0, 18.0, 19.0, 25.0, 14.0, 18.0, 19.0, 25.0, 14.0, 18.0]"
-1580811206,Dominion,15,GAME_OVER,158,2,4,2509,dominion-4P-32,22.0,24.0,17.0,31.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,5,8,10,0,0,8,30,8,9,8,6,9,10,8,9,0,3,1,2,6,0,0,16,"[7.0, 8.0, 7.0, 8.0, 8.0, 11.0, 7.0, 9.0, 10.0, 11.0, 7.0, 9.0, 13.0, 11.0, 7.0, 10.0, 14.0, 12.0, 7.0, 11.0, 14.0, 15.0, 13.0, 11.0, 15.0, 18.0, 13.0, 11.0, 15.0, 18.0, 13.0, 11.0, 15.0, 19.0, 16.0, 11.0, 18.0, 19.0, 16.0, 14.0, 18.0, 19.0, 16.0, 14.0, 21.0, 19.0, 16.0, 14.0, 21.0, 19.0, 22.0, 14.0, 24.0, 22.0, 22.0, 17.0, 24.0, 22.0, 28.0, 17.0, 24.0, 22.0, 31.0, 17.0]"
1406318947,Dominion,12,GAME_OVER,133,0,4,2510,dominion-4P-32,15.0,19.0,19.0,22.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,9,8,10,0,0,9,35,8,10,9,6,7,9,9,12,0,3,0,0,6,7,0,3,"[8.0, 7.0, 7.0, 8.0, 8.0, 7.0, 7.0, 8.0, 8.0, 11.0, 8.0, 9.0, 8.0, 11.0, 8.0, 12.0, 9.0, 12.0, 11.0, 13.0, 12.0, 12.0, 12.0, 13.0, 12.0, 12.0, 15.0, 13.0, 12.0, 12.0, 15.0, 13.0, 15.0, 15.0, 18.0, 16.0, 16.0, 15.0, 18.0, 16.0, 16.0, 15.0, 19.0, 16.0, 16.0, 15.0, 22.0, 19.0, 19.0, 15.0, 22.0, 19.0]"
1570671794,Dominion,20,GAME_OVER,269,3,4,2511,dominion-4P-32,20.0,15.0,20.0,18.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,5,10,10,0,2,7,29,6,2,8,0,4,10,9,12,0,3,4,8,14,3,0,22,"[7.0, 7.0, 7.0, 8.0, 7.0, 7.0, 7.0, 8.0, 10.0, 7.0, 7.0, 8.0, 10.0, 10.0, 7.0, 9.0, 10.0, 11.0, 10.0, 9.0, 10.0, 11.0, 10.0, 9.0, 10.0, 11.0, 10.0, 12.0, 10.0, 11.0, 10.0, 12.0, 11.0, 11.0, 10.0, 14.0, 11.0, 14.0, 10.0, 15.0, 11.0, 14.0, 11.0, 16.0, 11.0, 14.0, 12.0, 17.0, 15.0, 17.0, 12.0, 20.0, 15.0, 17.0, 12.0, 20.0, 15.0, 20.0, 12.0, 20.0, 15.0, 20.0, 15.0, 20.0, 15.0, 20.0, 18.0, 20.0, 15.0, 20.0, 18.0, 20.0, 15.0, 20.0, 18.0, 20.0, 15.0, 20.0, 18.0, 20.0, 15.0, 20.0, 18.0, 20.0]"
540082064,Dominion,20,GAME_OVER,229,3,4,2512,dominion-4P-32,18.0,20.0,25.0,29.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,7,6,10,0,0,7,26,8,8,6,3,4,10,3,9,0,3,0,0,22,3,0,40,"[7.0, 8.0, 8.0, 7.0, 7.0, 9.0, 8.0, 7.0, 7.0, 10.0, 8.0, 7.0, 7.0, 11.0, 8.0, 7.0, 7.0, 12.0, 8.0, 11.0, 7.0, 13.0, 8.0, 11.0, 7.0, 13.0, 11.0, 11.0, 7.0, 13.0, 11.0, 13.0, 13.0, 14.0, 11.0, 16.0, 13.0, 15.0, 11.0, 16.0, 13.0, 15.0, 14.0, 16.0, 13.0, 15.0, 14.0, 16.0, 12.0, 15.0, 17.0, 19.0, 18.0, 15.0, 17.0, 19.0, 18.0, 15.0, 20.0, 19.0, 21.0, 15.0, 26.0, 19.0, 21.0, 15.0, 26.0, 22.0, 21.0, 15.0, 26.0, 22.0, 21.0, 15.0, 26.0, 22.0, 20.0, 15.0, 26.0, 22.0, 20.0, 18.0, 29.0, 25.0]"
-991337134,Dominion,21,GAME_OVER,223,3,4,2513,dominion-4P-32,22.0,28.0,16.0,22.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,4,8,10,0,1,6,23,10,7,8,0,7,9,8,10,0,3,3,6,3,0,0,38,"[7.0, 7.0, 7.0, 8.0, 7.0, 8.0, 8.0, 8.0, 7.0, 11.0, 9.0, 9.0, 7.0, 12.0, 12.0, 9.0, 10.0, 15.0, 15.0, 9.0, 13.0, 16.0, 16.0, 10.0, 19.0, 16.0, 17.0, 13.0, 19.0, 16.0, 18.0, 13.0, 19.0, 16.0, 19.0, 13.0, 19.0, 19.0, 19.0, 13.0, 19.0, 19.0, 19.0, 13.0, 19.0, 19.0, 19.0, 13.0, 22.0, 19.0, 22.0, 13.0, 22.0, 22.0, 22.0, 16.0, 22.0, 22.0, 22.0, 16.0, 22.0, 22.0, 22.0, 16.0, 22.0, 22.0, 22.0, 16.0, 22.0, 22.0, 22.0, 16.0, 28.0, 22.0, 22.0, 16.0, 28.0, 22.0, 22.0, 16.0, 28.0, 22.0, 22.0, 16.0, 28.0, 22.0, 22.0, 16.0]"
183585184,Dominion,19,GAME_OVER,191,1,4,2514,dominion-4P-32,25.0,23.0,29.0,17.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,4,7,9,0,0,9,29,7,10,7,8,5,10,9,9,0,3,0,1,20,2,1,23,"[7.0, 7.0, 8.0, 8.0, 7.0, 8.0, 8.0, 8.0, 10.0, 8.0, 9.0, 11.0, 10.0, 9.0, 10.0, 11.0, 13.0, 9.0, 11.0, 11.0, 13.0, 10.0, 12.0, 11.0, 14.0, 10.0, 13.0, 11.0, 14.0, 13.0, 14.0, 11.0, 17.0, 16.0, 14.0, 11.0, 17.0, 16.0, 14.0, 11.0, 17.0, 16.0, 14.0, 11.0, 17.0, 16.0, 14.0, 11.0, 17.0, 19.0, 17.0, 11.0, 17.0, 19.0, 17.0, 17.0, 17.0, 19.0, 17.0, 17.0, 17.0, 19.0, 17.0, 17.0, 17.0, 22.0, 17.0, 17.0, 20.0, 22.0, 17.0, 23.0, 23.0, 22.0, 17.0, 29.0, 23.0, 25.0, 17.0, 29.0]"
2130877785,Dominion,28,GAME_OVER,305,1,4,2515,dominion-4P-32,22.0,37.0,24.0,23.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,6,7,9,0,1,7,26,3,6,0,3,6,8,5,7,0,3,2,4,30,2,0,57,"[7.0, 8.0, 8.0, 7.0, 7.0, 8.0, 8.0, 7.0, 7.0, 11.0, 8.0, 7.0, 7.0, 11.0, 11.0, 10.0, 7.0, 12.0, 14.0, 13.0, 7.0, 12.0, 14.0, 13.0, 10.0, 15.0, 14.0, 13.0, 13.0, 16.0, 17.0, 16.0, 13.0, 19.0, 20.0, 17.0, 13.0, 20.0, 21.0, 17.0, 13.0, 20.0, 22.0, 17.0, 13.0, 21.0, 22.0, 17.0, 13.0, 22.0, 23.0, 18.0, 19.0, 22.0, 23.0, 18.0, 19.0, 22.0, 23.0, 18.0, 19.0, 22.0, 23.0, 18.0, 19.0, 22.0, 23.0, 18.0, 25.0, 22.0, 23.0, 18.0, 25.0, 22.0, 23.0, 18.0, 25.0, 22.0, 23.0, 18.0, 25.0, 22.0, 23.0, 18.0, 25.0, 22.0, 23.0, 18.0, 25.0, 22.0, 23.0, 24.0, 25.0, 22.0, 23.0, 24.0, 31.0, 22.0, 23.0, 24.0, 37.0, 22.0, 23.0, 24.0, 37.0, 22.0, 23.0, 24.0, 37.0, 22.0, 23.0, 24.0, 37.0, 22.0, 23.0, 24.0]"
24662136,Dominion,13,GAME_OVER,141,2,4,2516,dominion-4P-32,16.0,16.0,25.0,19.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,7,9,10,0,0,9,32,8,10,8,5,7,10,10,12,0,3,0,0,12,0,0,11,"[7.0, 7.0, 8.0, 7.0, 7.0, 7.0, 11.0, 10.0, 7.0, 8.0, 12.0, 13.0, 7.0, 8.0, 13.0, 13.0, 7.0, 9.0, 13.0, 13.0, 7.0, 9.0, 13.0, 13.0, 10.0, 12.0, 13.0, 13.0, 10.0, 15.0, 13.0, 13.0, 10.0, 15.0, 14.0, 16.0, 10.0, 15.0, 15.0, 19.0, 11.0, 15.0, 18.0, 19.0, 14.0, 15.0, 18.0, 22.0, 15.0, 15.0, 18.0, 25.0, 16.0, 16.0, 19.0, 25.0]"
38103528,Dominion,29,GAME_OVER,369,2,4,2517,dominion-4P-32,38.0,21.0,28.0,24.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,3,7,5,0,0,8,17,4,6,8,4,1,9,3,6,0,3,2,10,28,5,6,60,"[8.0, 8.0, 8.0, 8.0, 11.0, 8.0, 8.0, 8.0, 11.0, 8.0, 9.0, 8.0, 11.0, 11.0, 9.0, 8.0, 12.0, 11.0, 9.0, 11.0, 12.0, 11.0, 12.0, 12.0, 13.0, 12.0, 12.0, 15.0, 16.0, 11.0, 12.0, 15.0, 17.0, 11.0, 15.0, 16.0, 18.0, 14.0, 15.0, 16.0, 18.0, 14.0, 15.0, 16.0, 18.0, 14.0, 15.0, 16.0, 21.0, 14.0, 15.0, 19.0, 21.0, 20.0, 15.0, 19.0, 21.0, 20.0, 18.0, 19.0, 21.0, 20.0, 18.0, 19.0, 21.0, 20.0, 18.0, 22.0, 21.0, 26.0, 18.0, 28.0, 21.0, 26.0, 18.0, 28.0, 21.0, 26.0, 18.0, 28.0, 21.0, 26.0, 18.0, 28.0, 21.0, 26.0, 18.0, 28.0, 21.0, 32.0, 18.0, 28.0, 21.0, 32.0, 18.0, 28.0, 21.0, 32.0, 18.0, 28.0, 21.0, 38.0, 18.0, 28.0, 21.0, 38.0, 18.0, 28.0, 21.0, 38.0, 24.0, 28.0, 21.0, 38.0, 24.0, 28.0, 21.0, 38.0, 24.0, 28.0]"
1605631833,Dominion,21,GAME_OVER,219,2,4,2518,dominion-4P-32,18.0,24.0,29.0,17.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,10,9,9,0,0,10,26,4,9,2,3,7,10,7,10,0,3,1,4,37,0,2,54,"[7.0, 10.0, 7.0, 8.0, 7.0, 11.0, 8.0, 8.0, 7.0, 11.0, 8.0, 8.0, 7.0, 12.0, 8.0, 8.0, 7.0, 13.0, 9.0, 8.0, 10.0, 13.0, 10.0, 8.0, 10.0, 14.0, 10.0, 8.0, 13.0, 14.0, 10.0, 8.0, 16.0, 14.0, 10.0, 8.0, 16.0, 14.0, 10.0, 8.0, 17.0, 15.0, 13.0, 11.0, 17.0, 18.0, 14.0, 14.0, 17.0, 18.0, 14.0, 17.0, 20.0, 18.0, 14.0, 17.0, 21.0, 18.0, 17.0, 17.0, 21.0, 18.0, 17.0, 23.0, 24.0, 18.0, 17.0, 23.0, 24.0, 18.0, 17.0, 23.0, 24.0, 18.0, 17.0, 23.0, 24.0, 18.0, 17.0, 29.0, 24.0, 18.0, 17.0, 29.0, 24.0, 18.0, 17.0, 29.0]"
-1268564339,Dominion,14,GAME_OVER,134,1,4,2519,dominion-4P-32,21.0,24.0,14.0,23.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,8,8,9,0,0,10,33,7,8,10,8,7,8,7,11,0,3,0,0,4,2,0,20,"[8.0, 7.0, 10.0, 8.0, 8.0, 7.0, 11.0, 9.0, 9.0, 7.0, 12.0, 9.0, 9.0, 10.0, 12.0, 9.0, 9.0, 13.0, 12.0, 9.0, 9.0, 13.0, 13.0, 9.0, 9.0, 13.0, 13.0, 10.0, 9.0, 16.0, 14.0, 10.0, 12.0, 17.0, 14.0, 11.0, 15.0, 18.0, 14.0, 11.0, 15.0, 18.0, 17.0, 14.0, 15.0, 18.0, 20.0, 14.0, 15.0, 18.0, 20.0, 14.0, 21.0, 18.0, 23.0, 14.0, 24.0, 21.0, 23.0, 14.0]"
13310668,Dominion,16,GAME_OVER,156,3,4,2520,dominion-4P-32,17.0,34.0,19.0,18.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,9,9,9,0,0,9,23,7,9,8,7,7,9,10,10,0,3,0,3,14,1,3,19,"[7.0, 8.0, 8.0, 8.0, 7.0, 9.0, 8.0, 9.0, 10.0, 10.0, 11.0, 9.0, 10.0, 10.0, 12.0, 9.0, 10.0, 11.0, 13.0, 9.0, 10.0, 11.0, 13.0, 9.0, 10.0, 11.0, 14.0, 9.0, 10.0, 11.0, 15.0, 9.0, 16.0, 11.0, 15.0, 10.0, 16.0, 11.0, 15.0, 10.0, 19.0, 11.0, 15.0, 13.0, 22.0, 11.0, 15.0, 13.0, 25.0, 17.0, 15.0, 13.0, 28.0, 17.0, 15.0, 13.0, 31.0, 17.0, 15.0, 16.0, 34.0, 17.0, 15.0, 16.0, 34.0, 17.0, 18.0, 19.0]"
-1074592658,Dominion,14,GAME_OVER,131,0,4,2521,dominion-4P-32,19.0,18.0,20.0,23.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,4,7,10,0,0,8,36,9,9,6,10,8,10,8,11,0,3,0,0,6,3,0,21,"[7.0, 10.0, 7.0, 8.0, 7.0, 10.0, 7.0, 8.0, 7.0, 10.0, 7.0, 8.0, 8.0, 10.0, 7.0, 9.0, 10.0, 10.0, 7.0, 9.0, 10.0, 13.0, 7.0, 9.0, 11.0, 13.0, 7.0, 12.0, 11.0, 13.0, 7.0, 13.0, 14.0, 16.0, 10.0, 15.0, 13.0, 16.0, 10.0, 15.0, 14.0, 16.0, 16.0, 15.0, 14.0, 16.0, 19.0, 15.0, 17.0, 16.0, 22.0, 16.0, 17.0, 19.0, 23.0, 20.0, 18.0, 19.0, 23.0, 20.0]"
215596203,Dominion,17,GAME_OVER,181,0,4,2522,dominion-4P-32,24.0,20.0,27.0,11.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,8,9,9,0,0,10,28,8,9,7,8,4,9,9,11,0,3,0,2,20,1,2,20,"[8.0, 10.0, 7.0, 8.0, 8.0, 11.0, 7.0, 8.0, 8.0, 14.0, 7.0, 11.0, 8.0, 15.0, 7.0, 11.0, 8.0, 16.0, 7.0, 11.0, 8.0, 17.0, 7.0, 11.0, 11.0, 17.0, 7.0, 11.0, 11.0, 17.0, 7.0, 12.0, 11.0, 18.0, 7.0, 12.0, 11.0, 19.0, 10.0, 12.0, 11.0, 19.0, 10.0, 12.0, 14.0, 20.0, 11.0, 15.0, 17.0, 20.0, 11.0, 21.0, 17.0, 21.0, 11.0, 21.0, 17.0, 24.0, 11.0, 24.0, 17.0, 24.0, 11.0, 24.0, 17.0, 24.0, 11.0, 27.0, 20.0, 24.0, 11.0, 27.0]"
-2079174604,Dominion,21,GAME_OVER,269,2,4,2523,dominion-4P-32,36.0,20.0,18.0,24.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,6,6,8,0,0,7,29,6,8,8,6,5,8,8,8,0,3,2,6,17,2,2,18,"[8.0, 7.0, 10.0, 7.0, 8.0, 7.0, 10.0, 7.0, 9.0, 7.0, 13.0, 7.0, 10.0, 7.0, 13.0, 7.0, 13.0, 7.0, 14.0, 7.0, 14.0, 7.0, 14.0, 10.0, 14.0, 6.0, 14.0, 11.0, 15.0, 6.0, 14.0, 14.0, 16.0, 12.0, 15.0, 15.0, 16.0, 12.0, 18.0, 15.0, 19.0, 13.0, 18.0, 15.0, 20.0, 13.0, 18.0, 15.0, 20.0, 12.0, 18.0, 15.0, 20.0, 18.0, 18.0, 15.0, 20.0, 21.0, 18.0, 15.0, 20.0, 24.0, 18.0, 15.0, 20.0, 30.0, 21.0, 15.0, 20.0, 36.0, 21.0, 15.0, 20.0, 36.0, 21.0, 15.0, 20.0, 36.0, 21.0, 18.0, 20.0, 36.0, 21.0, 18.0, 20.0, 36.0, 24.0, 18.0]"
-1021006247,Dominion,12,GAME_OVER,171,3,4,2524,dominion-4P-32,21.0,15.0,26.0,20.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,8,10,9,0,0,9,33,9,9,7,10,8,10,9,11,0,3,0,0,32,1,0,17,"[7.0, 7.0, 8.0, 10.0, 8.0, 7.0, 9.0, 11.0, 9.0, 8.0, 9.0, 11.0, 10.0, 8.0, 12.0, 11.0, 10.0, 8.0, 12.0, 11.0, 10.0, 8.0, 12.0, 11.0, 11.0, 8.0, 12.0, 11.0, 14.0, 8.0, 12.0, 11.0, 14.0, 12.0, 13.0, 11.0, 14.0, 15.0, 16.0, 17.0, 14.0, 15.0, 16.0, 17.0, 15.0, 18.0, 17.0, 20.0, 15.0, 21.0, 20.0, 26.0]"
633052955,Dominion,14,GAME_OVER,146,3,4,2525,dominion-4P-32,20.0,21.0,18.0,23.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,2,9,10,0,0,8,29,4,8,9,7,8,10,8,11,0,3,0,0,6,3,0,26,"[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 7.0, 10.0, 8.0, 8.0, 7.0, 11.0, 8.0, 8.0, 10.0, 12.0, 8.0, 8.0, 10.0, 13.0, 8.0, 8.0, 10.0, 13.0, 9.0, 11.0, 11.0, 13.0, 9.0, 11.0, 11.0, 14.0, 12.0, 14.0, 11.0, 14.0, 13.0, 14.0, 11.0, 17.0, 13.0, 14.0, 11.0, 17.0, 13.0, 17.0, 12.0, 18.0, 14.0, 23.0, 12.0, 21.0, 17.0, 23.0, 15.0, 21.0, 20.0, 23.0, 18.0]"
1788585332,Dominion,13,GAME_OVER,122,1,4,2526,dominion-4P-32,21.0,22.0,19.0,19.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,6,10,10,0,0,9,24,10,8,9,9,8,10,9,11,0,3,0,0,2,2,0,3,"[10.0, 7.0, 7.0, 8.0, 11.0, 7.0, 7.0, 8.0, 12.0, 7.0, 7.0, 9.0, 13.0, 7.0, 7.0, 9.0, 14.0, 7.0, 7.0, 9.0, 15.0, 10.0, 8.0, 9.0, 15.0, 13.0, 11.0, 9.0, 15.0, 13.0, 11.0, 9.0, 15.0, 13.0, 17.0, 12.0, 18.0, 16.0, 17.0, 12.0, 18.0, 16.0, 16.0, 13.0, 19.0, 16.0, 16.0, 19.0, 19.0, 19.0, 19.0, 19.0, 22.0, 21.0, 19.0, 19.0]"
-1979441702,Dominion,22,GAME_OVER,238,1,4,2527,dominion-4P-32,18.0,16.0,21.0,21.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,6,10,9,0,1,8,29,4,8,7,0,4,9,6,12,0,3,2,4,17,2,0,51,"[7.0, 7.0, 7.0, 8.0, 7.0, 8.0, 7.0, 9.0, 10.0, 9.0, 7.0, 10.0, 10.0, 12.0, 7.0, 11.0, 10.0, 12.0, 8.0, 12.0, 10.0, 12.0, 8.0, 13.0, 10.0, 12.0, 9.0, 14.0, 10.0, 15.0, 9.0, 15.0, 10.0, 15.0, 12.0, 15.0, 10.0, 15.0, 12.0, 15.0, 10.0, 15.0, 15.0, 15.0, 10.0, 15.0, 15.0, 15.0, 13.0, 15.0, 15.0, 15.0, 13.0, 15.0, 18.0, 15.0, 13.0, 18.0, 18.0, 15.0, 13.0, 18.0, 18.0, 18.0, 13.0, 18.0, 18.0, 18.0, 13.0, 18.0, 18.0, 21.0, 13.0, 18.0, 21.0, 21.0, 16.0, 18.0, 21.0, 21.0, 16.0, 18.0, 21.0, 21.0, 16.0, 18.0, 21.0, 21.0, 16.0, 18.0, 21.0, 21.0]"
