GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ActionsCount(CrabDuo),ActionsCount(DrawAndDiscard),ActionsCount(FishDuo),ActionsCount(SwimmerSharkDuo),ActionsCount(Stop),ActionsCount(LastChance),ActionsCount(BoatDuo),cardTypeCount(MULTIPLIER),cardTypeCount(COLLECTOR),cardTypeCount(MERMAID),cardTypeCount(DUO),cardSuiteCount(PENGUIN),cardSuiteCount(SWIMMER),cardSuiteCount(SHELL),cardSuiteCount(SHARK),cardSuiteCount(FISH),cardSuiteCount(OCTOPUS),cardSuiteCount(SAILOR),cardSuiteCount(MERMAID),cardSuiteCount(BOAT),cardSuiteCount(CRAB),cardColorCount(LIGHT_ORANGE),cardColorCount(WHITE),cardColorCount(PINK),cardColorCount(LIGHT_BLUE),cardColorCount(BLUE),cardColorCount(BLACK),cardColorCount(YELLOW),cardColorCount(PURPLE),cardColorCount(GREEN),cardColorCount(GREY),cardColorCount(ORANGE),ScoresPerRound(ScoresPerRound)
526105363,SeaSaltPaper,10,GAME_OVER,540,23,4,3463,seasaltpaper-4P-32,27.0,30.0,31.0,34.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,2,68,1,5,2,9,2,7,24,11,72,7,10,10,11,13,10,1,11,17,24,6,11,2,18,19,16,13,4,17,8,0,"[6.0, 1.0, 1.0, 1.0, 8.0, 2.0, 2.0, 9.0, 9.0, 3.0, 9.0, 12.0, 10.0, 9.0, 10.0, 13.0, 12.0, 11.0, 13.0, 20.0, 13.0, 17.0, 14.0, 21.0, 17.0, 22.0, 18.0, 22.0, 26.0, 23.0, 20.0, 23.0, 26.0, 24.0, 20.0, 28.0, 27.0, 25.0, 26.0, 29.0, 30.0, 27.0, 34.0, 31.0]"
1507275145,SeaSaltPaper,7,GAME_OVER,418,18,4,3464,seasaltpaper-4P-32,28.0,30.0,23.0,17.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,1,51,0,2,1,7,0,7,29,5,52,7,8,8,7,6,10,8,5,14,20,6,5,3,14,18,10,14,7,9,3,4,"[2.0, 2.0, 2.0, 6.0, 3.0, 4.0, 9.0, 7.0, 4.0, 11.0, 10.0, 8.0, 7.0, 18.0, 12.0, 14.0, 14.0, 18.0, 12.0, 19.0, 21.0, 19.0, 14.0, 21.0, 22.0, 27.0, 16.0, 22.0, 30.0, 28.0, 17.0, 23.0]"
322604965,SeaSaltPaper,9,GAME_OVER,517,12,4,3465,seasaltpaper-4P-32,22.0,31.0,29.0,31.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,2,64,1,6,1,9,2,10,35,6,68,9,17,15,8,17,12,6,6,13,16,7,6,5,26,17,12,15,9,12,10,0,"[9.0, 2.0, 1.0, 1.0, 10.0, 8.0, 2.0, 2.0, 11.0, 10.0, 5.0, 11.0, 12.0, 12.0, 6.0, 18.0, 13.0, 13.0, 15.0, 20.0, 13.0, 14.0, 21.0, 21.0, 21.0, 15.0, 22.0, 22.0, 27.0, 15.0, 24.0, 27.0, 29.0, 21.0, 25.0, 28.0, 31.0, 22.0, 31.0, 29.0]"
2005331235,SeaSaltPaper,7,GAME_OVER,378,21,4,3466,seasaltpaper-4P-32,26.0,31.0,25.0,11.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,1,46,1,1,2,6,0,7,29,5,40,5,3,13,10,12,9,6,5,7,11,2,5,5,10,10,6,13,6,13,9,2,"[3.0, 3.0, 2.0, 5.0, 12.0, 4.0, 3.0, 6.0, 19.0, 6.0, 4.0, 8.0, 21.0, 12.0, 5.0, 10.0, 22.0, 19.0, 7.0, 12.0, 23.0, 25.0, 8.0, 13.0, 24.0, 26.0, 10.0, 22.0, 31.0, 26.0, 11.0, 25.0]"
575154676,SeaSaltPaper,7,GAME_OVER,344,20,4,3467,seasaltpaper-4P-32,30.0,17.0,23.0,15.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,2,42,0,1,3,5,1,4,25,4,39,7,7,8,6,7,7,3,4,10,13,4,4,6,16,10,7,8,4,5,7,1,"[2.0, 1.0, 0.0, 5.0, 8.0, 2.0, 0.0, 5.0, 9.0, 10.0, 1.0, 6.0, 11.0, 11.0, 3.0, 12.0, 13.0, 12.0, 9.0, 13.0, 14.0, 18.0, 11.0, 15.0, 15.0, 25.0, 12.0, 16.0, 17.0, 30.0, 15.0, 23.0]"
520873678,SeaSaltPaper,5,GAME_OVER,341,23,4,3468,seasaltpaper-4P-32,12.0,17.0,20.0,30.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,1,43,1,3,2,4,1,4,23,2,37,1,7,13,6,11,6,4,2,6,10,3,2,3,18,9,7,6,6,6,5,1,"[7.0, 1.0, 1.0, 1.0, 7.0, 4.0, 5.0, 7.0, 10.0, 5.0, 12.0, 10.0, 12.0, 6.0, 22.0, 12.0, 13.0, 8.0, 23.0, 18.0, 17.0, 12.0, 30.0, 20.0]"
1662829260,SeaSaltPaper,7,GAME_OVER,449,19,4,3469,seasaltpaper-4P-32,25.0,33.0,10.0,21.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,1,53,2,6,4,4,1,11,25,5,61,7,7,9,12,16,8,6,5,16,16,4,5,3,17,12,17,11,8,14,10,1,"[1.0, 1.0, 1.0, 6.0, 8.0, 1.0, 3.0, 6.0, 9.0, 11.0, 5.0, 7.0, 9.0, 13.0, 13.0, 8.0, 18.0, 15.0, 15.0, 10.0, 23.0, 19.0, 15.0, 10.0, 28.0, 23.0, 18.0, 10.0, 33.0, 25.0, 21.0, 10.0]"
-510192519,SeaSaltPaper,8,GAME_OVER,442,16,4,3470,seasaltpaper-4P-32,20.0,26.0,25.0,30.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,2,54,0,1,2,7,1,6,28,8,58,8,10,6,14,13,12,6,8,10,13,6,8,5,17,15,9,11,10,10,6,3,"[7.0, 1.0, 1.0, 1.0, 8.0, 5.0, 4.0, 6.0, 15.0, 6.0, 5.0, 7.0, 17.0, 8.0, 5.0, 13.0, 19.0, 15.0, 6.0, 14.0, 20.0, 17.0, 7.0, 20.0, 22.0, 18.0, 18.0, 21.0, 23.0, 19.0, 25.0, 22.0, 26.0, 20.0, 30.0, 25.0]"
-1342040429,SeaSaltPaper,8,GAME_OVER,433,23,4,3471,seasaltpaper-4P-32,23.0,19.0,23.0,33.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,1,54,2,5,2,7,0,6,23,7,54,4,7,9,11,13,6,7,7,14,12,4,7,3,17,14,16,8,4,9,5,3,"[3.0, 1.0, 7.0, 2.0, 4.0, 9.0, 9.0, 4.0, 6.0, 15.0, 10.0, 5.0, 8.0, 16.0, 11.0, 12.0, 8.0, 16.0, 17.0, 13.0, 13.0, 19.0, 17.0, 16.0, 16.0, 22.0, 19.0, 21.0, 17.0, 22.0, 25.0, 21.0, 19.0, 23.0, 33.0, 23.0]"
312628274,SeaSaltPaper,7,GAME_OVER,379,14,4,3472,seasaltpaper-4P-32,10.0,24.0,29.0,33.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,1,45,1,2,1,7,2,5,28,7,48,3,9,10,4,9,11,6,7,15,14,4,7,4,20,15,5,12,4,8,6,3,"[6.0, 1.0, 1.0, 1.0, 7.0, 2.0, 7.0, 3.0, 9.0, 3.0, 9.0, 10.0, 11.0, 4.0, 12.0, 17.0, 12.0, 6.0, 14.0, 24.0, 13.0, 9.0, 24.0, 26.0, 20.0, 10.0, 25.0, 28.0, 24.0, 10.0, 33.0, 29.0]"
