GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ActionsCount(BuildFromDiscard),ActionsCount(DiscardCard),ActionsCount(PlayCard),ActionsCount(BuildStage),Boards(Player 1 Board),Boards(Player 0 Board),Boards(Player 2 Board),Boards(Player 3 Board),CardTypeCount(CivilianStructures),CardTypeCount(ManufacturedGoods),CardTypeCount(MilitaryStructures),CardTypeCount(RawMaterials),CardTypeCount(Guilds),CardTypeCount(CommercialStructures),CardTypeCount(ScientificStructures),Resources(Clay),Resources(Wood_Ore),Resources(Ore),Resources(Textile),Resources(Wood),Resources(Wood_Clay),Resources(Wood_Stone),Resources(ScienceWild),Resources(Shield),Resources(Glass),Resources(Ore_Clay),Resources(Stone),Resources(Stone_Clay),Resources(Papyrus),Resources(Compass),Resources(RareWild),Resources(Coin),Resources(BasicWild),Resources(Stone_Ore),Resources(Cog),Resources(Tablet),Resources(Victory),ScoresPerRound(ScoresPerRound)
-1547888771,Wonders7,18,GAME_OVER,72,0,4,2507,wonders7-4P-32,25.0,38.0,35.0,28.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,24,46,2,TheTempleOfArtemisInEphesus,TheColossusOfRhodes,TheHangingGardensOfBabylon,ThePyramidsOfGiza,11,3,10,11,2,3,6,4,0,6,0,4,0,0,0,19,2,1,4,1,2,2,0,63,0,0,2,2,79,"[1.0, 1.0, 1.0, 0.0, 4.0, 1.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 7.0, 2.0, 1.0, 3.0, 7.0, 2.0, 2.0, 6.0, 7.0, 2.0, 3.0, 6.0, 8.0, 2.0, 5.0, 5.0, 9.0, 2.0, 4.0, 6.0, 8.0, 4.0, 6.0, 11.0, 8.0, 4.0, 6.0, 10.0, 12.0, 4.0, 7.0, 10.0, 12.0, 6.0, 11.0, 11.0, 19.0, 8.0, 17.0, 9.0, 20.0, 13.0, 18.0, 9.0, 26.0, 18.0, 19.0, 14.0, 31.0, 20.0, 23.0, 22.0, 34.0, 24.0, 24.0, 25.0, 34.0, 27.0, 24.0, 25.0, 38.0, 25.0, 28.0, 35.0]"
1410071982,Wonders7,18,GAME_OVER,72,0,4,2508,wonders7-4P-32,35.0,38.0,39.0,35.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,13,57,2,TheHangingGardensOfBabylon,ThePyramidsOfGiza,TheColossusOfRhodes,TheLighthouseOfAlexandria,13,4,11,12,4,9,4,6,0,5,2,5,0,0,0,23,1,1,4,0,2,1,0,48,2,0,1,2,81,"[0.0, 3.0, 0.0, 0.0, 1.0, 3.0, 0.0, 1.0, 4.0, 3.0, 0.0, 1.0, 5.0, 6.0, 0.0, 2.0, 5.0, 7.0, 0.0, 3.0, 6.0, 7.0, 0.0, 6.0, 3.0, 9.0, 0.0, 7.0, 3.0, 11.0, 0.0, 7.0, 3.0, 16.0, 0.0, 8.0, 3.0, 15.0, 1.0, 9.0, 6.0, 17.0, 4.0, 9.0, 10.0, 17.0, 4.0, 9.0, 21.0, 15.0, 10.0, 8.0, 27.0, 14.0, 13.0, 14.0, 26.0, 20.0, 20.0, 17.0, 26.0, 25.0, 27.0, 25.0, 27.0, 28.0, 35.0, 32.0, 28.0, 31.0, 36.0, 40.0, 38.0, 35.0, 35.0, 39.0]"
207852801,Wonders7,18,GAME_OVER,72,0,4,2509,wonders7-4P-32,38.0,40.0,42.0,40.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,13,56,3,ThePyramidsOfGiza,TheColossusOfRhodes,TheLighthouseOfAlexandria,TheMausoleumOfHalicarnassus,10,3,10,11,3,9,10,5,0,2,2,6,0,1,0,20,2,1,2,1,1,3,0,47,1,0,3,4,84,"[3.0, 1.0, 0.0, 0.0, 3.0, 4.0, 1.0, 1.0, 3.0, 4.0, 2.0, 2.0, 3.0, 4.0, 1.0, 5.0, 3.0, 4.0, 2.0, 5.0, 3.0, 4.0, 3.0, 6.0, 4.0, 4.0, 4.0, 8.0, 4.0, 5.0, 5.0, 9.0, 5.0, 4.0, 6.0, 16.0, 10.0, 5.0, 6.0, 19.0, 13.0, 4.0, 6.0, 19.0, 12.0, 7.0, 9.0, 22.0, 19.0, 15.0, 17.0, 20.0, 19.0, 18.0, 22.0, 27.0, 24.0, 19.0, 26.0, 32.0, 25.0, 24.0, 32.0, 36.0, 24.0, 31.0, 34.0, 43.0, 30.0, 34.0, 36.0, 44.0, 40.0, 38.0, 40.0, 42.0]"
-1904150696,Wonders7,18,GAME_OVER,72,0,4,2510,wonders7-4P-32,34.0,40.0,30.0,54.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,15,57,0,ThePyramidsOfGiza,TheStatueOfZeusInOlympia,TheColossusOfRhodes,TheHangingGardensOfBabylon,12,3,10,10,6,8,8,5,0,3,1,4,0,1,1,21,1,1,3,1,1,2,1,55,0,0,2,4,81,"[0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 3.0, 0.0, 1.0, 1.0, 6.0, 1.0, 1.0, 4.0, 9.0, 1.0, 2.0, 5.0, 10.0, 1.0, 2.0, 6.0, 7.0, 3.0, 0.0, 7.0, 9.0, 4.0, 0.0, 8.0, 9.0, 5.0, 0.0, 12.0, 10.0, 6.0, 3.0, 11.0, 11.0, 9.0, 7.0, 12.0, 12.0, 9.0, 8.0, 13.0, 17.0, 14.0, 19.0, 14.0, 23.0, 13.0, 21.0, 14.0, 31.0, 18.0, 27.0, 17.0, 36.0, 22.0, 34.0, 23.0, 40.0, 24.0, 35.0, 26.0, 42.0, 30.0, 44.0, 26.0, 40.0, 34.0, 54.0, 30.0]"
-644544067,Wonders7,18,GAME_OVER,72,0,4,2511,wonders7-4P-32,35.0,32.0,28.0,44.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,20,51,1,TheColossusOfRhodes,ThePyramidsOfGiza,TheLighthouseOfAlexandria,TheStatueOfZeusInOlympia,10,4,10,10,4,8,5,4,0,4,2,3,0,1,0,19,2,1,4,1,1,1,1,57,0,0,4,0,72,"[0.0, 1.0, 1.0, 3.0, 0.0, 4.0, 4.0, 3.0, 0.0, 4.0, 7.0, 3.0, 0.0, 4.0, 7.0, 3.0, 0.0, 4.0, 7.0, 4.0, 1.0, 4.0, 7.0, 4.0, 2.0, 3.0, 9.0, 3.0, 3.0, 3.0, 12.0, 2.0, 4.0, 3.0, 16.0, 1.0, 4.0, 3.0, 16.0, 3.0, 5.0, 3.0, 17.0, 4.0, 6.0, 6.0, 18.0, 4.0, 7.0, 10.0, 25.0, 12.0, 12.0, 15.0, 32.0, 12.0, 16.0, 20.0, 33.0, 16.0, 17.0, 25.0, 38.0, 19.0, 18.0, 31.0, 39.0, 22.0, 22.0, 37.0, 40.0, 24.0, 32.0, 35.0, 44.0, 28.0]"
-1811427919,Wonders7,18,GAME_OVER,72,0,4,2512,wonders7-4P-32,28.0,39.0,39.0,40.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,18,52,2,TheStatueOfZeusInOlympia,TheTempleOfArtemisInEphesus,TheHangingGardensOfBabylon,TheLighthouseOfAlexandria,9,2,12,10,3,10,6,5,0,4,1,2,0,1,0,25,2,0,3,1,1,2,1,63,1,0,0,4,77,"[2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 3.0, 4.0, 1.0, 3.0, 3.0, 5.0, 1.0, 4.0, 3.0, 5.0, 2.0, 4.0, 4.0, 5.0, 2.0, 4.0, 6.0, 4.0, 4.0, 2.0, 9.0, 5.0, 2.0, 3.0, 10.0, 4.0, 5.0, 3.0, 14.0, 5.0, 5.0, 7.0, 12.0, 6.0, 9.0, 13.0, 12.0, 7.0, 9.0, 13.0, 16.0, 11.0, 15.0, 14.0, 18.0, 17.0, 22.0, 20.0, 22.0, 22.0, 30.0, 28.0, 30.0, 21.0, 30.0, 31.0, 33.0, 25.0, 28.0, 39.0, 35.0, 24.0, 30.0, 41.0, 39.0, 28.0, 40.0, 39.0]"
32818310,Wonders7,18,GAME_OVER,72,0,4,2513,wonders7-4P-32,33.0,32.0,29.0,49.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,18,53,1,TheMausoleumOfHalicarnassus,TheColossusOfRhodes,TheLighthouseOfAlexandria,TheStatueOfZeusInOlympia,14,2,10,12,3,5,7,5,0,7,1,4,0,0,0,20,2,0,4,1,1,2,1,52,0,0,2,3,93,"[2.0, 3.0, 1.0, 3.0, 3.0, 4.0, 1.0, 4.0, 3.0, 5.0, 4.0, 4.0, 3.0, 8.0, 4.0, 4.0, 3.0, 8.0, 4.0, 5.0, 3.0, 8.0, 5.0, 5.0, 7.0, 5.0, 4.0, 12.0, 8.0, 6.0, 6.0, 12.0, 10.0, 6.0, 6.0, 14.0, 10.0, 7.0, 5.0, 15.0, 11.0, 6.0, 9.0, 14.0, 14.0, 7.0, 13.0, 16.0, 12.0, 12.0, 24.0, 18.0, 14.0, 12.0, 32.0, 17.0, 19.0, 16.0, 32.0, 22.0, 22.0, 20.0, 32.0, 24.0, 30.0, 25.0, 38.0, 24.0, 34.0, 29.0, 39.0, 25.0, 32.0, 33.0, 49.0, 29.0]"
-1889501054,Wonders7,18,GAME_OVER,73,0,4,2514,wonders7-4P-32,31.0,42.0,34.0,37.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,19,52,2,TheMausoleumOfHalicarnassus,TheStatueOfZeusInOlympia,TheHangingGardensOfBabylon,TheLighthouseOfAlexandria,10,2,10,11,2,8,9,6,0,4,1,4,0,0,1,23,3,0,5,1,1,2,1,63,1,0,4,3,77,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 4.0, 1.0, 2.0, 2.0, 5.0, 1.0, 5.0, 3.0, 8.0, 1.0, 5.0, 4.0, 8.0, 1.0, 6.0, 4.0, 8.0, 1.0, 5.0, 4.0, 8.0, 2.0, 6.0, 4.0, 8.0, 2.0, 6.0, 6.0, 7.0, 2.0, 14.0, 11.0, 8.0, 4.0, 14.0, 11.0, 9.0, 5.0, 13.0, 11.0, 12.0, 5.0, 20.0, 18.0, 18.0, 9.0, 27.0, 20.0, 19.0, 9.0, 30.0, 22.0, 25.0, 15.0, 33.0, 23.0, 24.0, 25.0, 36.0, 26.0, 26.0, 28.0, 44.0, 27.0, 27.0, 30.0, 42.0, 31.0, 37.0, 34.0]"
1231580357,Wonders7,18,GAME_OVER,72,0,4,2515,wonders7-4P-32,38.0,40.0,38.0,37.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,13,59,0,TheHangingGardensOfBabylon,ThePyramidsOfGiza,TheStatueOfZeusInOlympia,TheMausoleumOfHalicarnassus,10,5,12,10,4,8,10,3,0,3,2,7,0,1,1,25,2,1,1,0,2,4,1,50,0,0,3,3,70,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 3.0, 1.0, 4.0, 3.0, 3.0, 1.0, 4.0, 3.0, 3.0, 1.0, 4.0, 3.0, 6.0, 1.0, 4.0, 4.0, 5.0, 2.0, 5.0, 5.0, 6.0, 2.0, 6.0, 9.0, 6.0, 3.0, 8.0, 9.0, 5.0, 4.0, 8.0, 11.0, 4.0, 5.0, 7.0, 11.0, 9.0, 7.0, 7.0, 10.0, 9.0, 10.0, 11.0, 16.0, 17.0, 8.0, 20.0, 21.0, 24.0, 15.0, 25.0, 27.0, 24.0, 16.0, 32.0, 27.0, 31.0, 16.0, 34.0, 27.0, 35.0, 21.0, 42.0, 28.0, 39.0, 28.0, 40.0, 38.0, 37.0, 38.0]"
-1627391868,Wonders7,18,GAME_OVER,72,0,4,2516,wonders7-4P-32,40.0,34.0,35.0,23.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,21,48,3,TheTempleOfArtemisInEphesus,TheStatueOfZeusInOlympia,TheLighthouseOfAlexandria,TheMausoleumOfHalicarnassus,11,4,8,10,3,6,6,3,0,4,3,4,0,1,0,18,2,0,3,1,2,1,0,63,0,0,2,3,74,"[1.0, 3.0, 0.0, 0.0, 2.0, 3.0, 1.0, 0.0, 2.0, 4.0, 2.0, 0.0, 3.0, 4.0, 1.0, 1.0, 3.0, 7.0, 2.0, 2.0, 3.0, 8.0, 2.0, 2.0, 3.0, 7.0, 4.0, 3.0, 3.0, 7.0, 5.0, 3.0, 2.0, 9.0, 3.0, 5.0, 3.0, 12.0, 3.0, 8.0, 7.0, 14.0, 7.0, 6.0, 7.0, 16.0, 11.0, 8.0, 7.0, 22.0, 15.0, 16.0, 8.0, 27.0, 16.0, 22.0, 8.0, 34.0, 14.0, 29.0, 16.0, 38.0, 16.0, 31.0, 24.0, 39.0, 17.0, 32.0, 29.0, 42.0, 18.0, 35.0, 34.0, 40.0, 23.0, 35.0]"
