GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),CardsInSupplyGameEnd(WORKSHOP),CardsInSupplyGameEnd(GOLD),CardsInSupplyGameEnd(MARKET),CardsInSupplyGameEnd(DUCHY),CardsInSupplyGameEnd(SILVER),CardsInSupplyGameEnd(REMODEL),CardsInSupplyGameEnd(COPPER),CardsInSupplyGameEnd(MERCHANT),CardsInSupplyGameEnd(MILITIA),CardsInSupplyGameEnd(VILLAGE),CardsInSupplyGameEnd(MOAT),CardsInSupplyGameEnd(CELLAR),CardsInSupplyGameEnd(MINE),CardsInSupplyGameEnd(SMITHY),CardsInSupplyGameEnd(PROVINCE),CardsInSupplyGameEnd(ESTATE),EmptySupplySlots(EmptySupplySlots),DominionActionValue(attackCount),DominionActionValue(plusMoney),DominionActionValue(plusActions),DominionActionValue(trashCardCount),DominionActionValue(plusBuys),DominionActionValue(plusDraws),ScoresPerRound(ScoresPerRound)
-1442924437,Dominion,19,GAME_OVER,215,1,4,4511,dominion-4P-32,12.0,10.0,10.0,26.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,7,30,10,0,31,4,19,8,10,10,4,0,10,9,12,0,3,0,0,11,11,0,11,"[4.0, 3.0, 3.0, 3.0, 4.0, 3.0, 3.0, 6.0, 5.0, 3.0, 3.0, 7.0, 6.0, 3.0, 3.0, 8.0, 8.0, 4.0, 3.0, 9.0, 9.0, 4.0, 6.0, 10.0, 10.0, 4.0, 6.0, 10.0, 10.0, 4.0, 9.0, 10.0, 10.0, 7.0, 12.0, 10.0, 10.0, 6.0, 15.0, 10.0, 10.0, 9.0, 18.0, 10.0, 10.0, 9.0, 21.0, 10.0, 10.0, 9.0, 20.0, 10.0, 10.0, 9.0, 23.0, 10.0, 10.0, 9.0, 26.0, 10.0, 10.0, 9.0, 26.0, 10.0, 10.0, 12.0, 26.0, 10.0, 10.0, 12.0, 26.0, 10.0, 10.0, 12.0, 26.0, 10.0, 10.0, 12.0, 26.0, 10.0]"
-1442924437,Dominion,24,GAME_OVER,259,1,4,4512,dominion-4P-32,23.0,25.0,7.0,11.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,5,30,9,0,24,8,18,7,6,4,4,0,8,5,11,0,3,1,2,36,2,0,64,"[4.0, 3.0, 3.0, 4.0, 5.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 6.0, 3.0, 6.0, 4.0, 7.0, 3.0, 7.0, 4.0, 10.0, 3.0, 7.0, 4.0, 10.0, 5.0, 8.0, 4.0, 10.0, 5.0, 8.0, 4.0, 10.0, 8.0, 8.0, 4.0, 10.0, 11.0, 11.0, 4.0, 13.0, 11.0, 11.0, 4.0, 16.0, 11.0, 11.0, 4.0, 16.0, 11.0, 11.0, 7.0, 16.0, 11.0, 11.0, 7.0, 19.0, 17.0, 11.0, 7.0, 19.0, 20.0, 11.0, 7.0, 19.0, 20.0, 11.0, 7.0, 19.0, 20.0, 11.0, 7.0, 19.0, 23.0, 11.0, 7.0, 22.0, 23.0, 11.0, 7.0, 25.0, 23.0, 11.0, 7.0, 25.0, 23.0, 11.0, 7.0, 25.0, 23.0, 11.0, 7.0, 25.0, 23.0, 11.0, 7.0]"
-1442924437,Dominion,23,GAME_OVER,237,1,4,4513,dominion-4P-32,13.0,21.0,28.0,16.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,4,27,10,0,25,8,18,4,9,0,7,8,9,8,9,0,3,0,0,33,3,0,42,"[3.0, 4.0, 4.0, 3.0, 3.0, 5.0, 4.0, 3.0, 3.0, 6.0, 4.0, 3.0, 3.0, 7.0, 5.0, 3.0, 3.0, 7.0, 7.0, 3.0, 3.0, 7.0, 7.0, 3.0, 6.0, 8.0, 7.0, 4.0, 6.0, 8.0, 7.0, 10.0, 9.0, 9.0, 7.0, 10.0, 9.0, 10.0, 10.0, 10.0, 9.0, 10.0, 10.0, 10.0, 9.0, 10.0, 10.0, 10.0, 9.0, 10.0, 10.0, 10.0, 9.0, 10.0, 10.0, 13.0, 12.0, 10.0, 10.0, 19.0, 15.0, 10.0, 10.0, 19.0, 18.0, 10.0, 13.0, 19.0, 18.0, 10.0, 16.0, 19.0, 21.0, 10.0, 16.0, 19.0, 21.0, 10.0, 16.0, 19.0, 21.0, 10.0, 16.0, 22.0, 21.0, 13.0, 16.0, 22.0, 21.0, 13.0, 16.0, 28.0, 21.0, 13.0, 16.0, 28.0]"
-1442924437,Dominion,25,GAME_OVER,250,1,4,4514,dominion-4P-32,15.0,20.0,18.0,13.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,6,27,10,0,20,9,16,4,8,6,0,5,8,6,11,0,3,0,0,21,4,0,29,"[4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 7.0, 4.0, 4.0, 6.0, 8.0, 4.0, 4.0, 7.0, 8.0, 4.0, 5.0, 7.0, 8.0, 7.0, 5.0, 7.0, 8.0, 7.0, 6.0, 7.0, 8.0, 7.0, 9.0, 7.0, 9.0, 10.0, 9.0, 7.0, 9.0, 11.0, 9.0, 10.0, 9.0, 11.0, 9.0, 10.0, 12.0, 11.0, 9.0, 13.0, 12.0, 11.0, 9.0, 13.0, 15.0, 14.0, 12.0, 13.0, 15.0, 14.0, 12.0, 13.0, 15.0, 14.0, 15.0, 13.0, 15.0, 14.0, 15.0, 13.0, 18.0, 14.0, 15.0, 13.0, 18.0, 14.0, 15.0, 13.0, 18.0, 14.0, 15.0, 13.0, 18.0, 20.0, 15.0, 13.0, 18.0, 20.0, 15.0, 13.0, 18.0, 20.0, 15.0, 13.0, 18.0, 20.0, 15.0, 13.0, 18.0, 20.0, 15.0, 13.0, 18.0, 20.0, 15.0, 13.0, 18.0]"
-1442924437,Dominion,19,GAME_OVER,184,3,4,4515,dominion-4P-32,19.0,18.0,19.0,16.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,5,29,9,0,29,8,21,10,9,5,0,7,10,7,10,0,3,1,3,10,0,1,27,"[4.0, 3.0, 3.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 6.0, 4.0, 3.0, 5.0, 6.0, 5.0, 4.0, 6.0, 6.0, 8.0, 4.0, 7.0, 6.0, 11.0, 7.0, 10.0, 9.0, 11.0, 7.0, 11.0, 9.0, 14.0, 7.0, 12.0, 10.0, 15.0, 7.0, 13.0, 13.0, 18.0, 7.0, 13.0, 13.0, 18.0, 7.0, 13.0, 13.0, 18.0, 7.0, 13.0, 16.0, 18.0, 7.0, 16.0, 16.0, 18.0, 7.0, 16.0, 19.0, 18.0, 7.0, 16.0, 19.0, 18.0, 13.0, 16.0, 19.0, 18.0, 13.0, 16.0, 19.0, 18.0, 19.0, 16.0, 19.0, 18.0, 19.0, 16.0, 19.0]"
-1442924437,Dominion,23,GAME_OVER,232,1,4,4516,dominion-4P-32,25.0,17.0,12.0,12.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,4,30,9,0,27,4,11,5,9,6,0,5,10,8,11,0,3,0,1,13,6,1,30,"[4.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 6.0, 5.0, 5.0, 4.0, 6.0, 6.0, 8.0, 4.0, 6.0, 6.0, 9.0, 4.0, 6.0, 6.0, 10.0, 5.0, 6.0, 6.0, 11.0, 5.0, 7.0, 6.0, 12.0, 5.0, 10.0, 6.0, 12.0, 5.0, 10.0, 6.0, 12.0, 5.0, 10.0, 6.0, 12.0, 8.0, 13.0, 6.0, 12.0, 8.0, 13.0, 6.0, 12.0, 8.0, 13.0, 6.0, 12.0, 8.0, 13.0, 9.0, 12.0, 11.0, 16.0, 9.0, 12.0, 11.0, 16.0, 9.0, 12.0, 14.0, 16.0, 9.0, 12.0, 14.0, 22.0, 12.0, 12.0, 14.0, 22.0, 12.0, 12.0, 17.0, 22.0, 12.0, 12.0, 17.0, 22.0, 12.0, 12.0, 17.0, 25.0, 12.0, 12.0, 17.0, 25.0, 12.0, 12.0]"
-1442924437,Dominion,29,GAME_OVER,335,2,4,4517,dominion-4P-32,17.0,14.0,15.0,14.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,2,29,7,0,30,7,9,4,3,4,0,3,9,5,12,0,3,5,19,29,0,9,68,"[3.0, 3.0, 3.0, 4.0, 3.0, 3.0, 3.0, 4.0, 3.0, 6.0, 4.0, 5.0, 3.0, 7.0, 5.0, 5.0, 3.0, 10.0, 5.0, 5.0, 6.0, 11.0, 6.0, 5.0, 6.0, 11.0, 7.0, 8.0, 9.0, 11.0, 7.0, 8.0, 12.0, 11.0, 8.0, 11.0, 13.0, 11.0, 8.0, 12.0, 13.0, 11.0, 11.0, 12.0, 14.0, 11.0, 11.0, 12.0, 14.0, 14.0, 11.0, 15.0, 14.0, 14.0, 14.0, 15.0, 14.0, 14.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0, 14.0, 17.0, 14.0, 15.0]"
-1442924437,Dominion,24,GAME_OVER,234,3,4,4518,dominion-4P-32,15.0,16.0,16.0,30.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,9,27,9,0,24,7,20,4,9,7,2,0,10,8,9,0,3,1,3,14,2,1,45,"[4.0, 3.0, 3.0, 4.0, 5.0, 3.0, 3.0, 7.0, 5.0, 4.0, 3.0, 7.0, 5.0, 7.0, 3.0, 7.0, 5.0, 8.0, 4.0, 8.0, 5.0, 8.0, 3.0, 8.0, 5.0, 8.0, 3.0, 9.0, 8.0, 8.0, 3.0, 10.0, 8.0, 8.0, 6.0, 10.0, 11.0, 8.0, 9.0, 10.0, 11.0, 8.0, 9.0, 10.0, 12.0, 8.0, 12.0, 10.0, 15.0, 9.0, 18.0, 10.0, 16.0, 9.0, 18.0, 10.0, 16.0, 9.0, 21.0, 13.0, 16.0, 9.0, 21.0, 13.0, 16.0, 9.0, 21.0, 13.0, 16.0, 9.0, 24.0, 16.0, 16.0, 15.0, 24.0, 16.0, 16.0, 15.0, 24.0, 16.0, 16.0, 15.0, 24.0, 16.0, 16.0, 15.0, 24.0, 16.0, 16.0, 15.0, 30.0, 16.0, 16.0, 15.0, 30.0, 16.0, 16.0, 15.0, 30.0, 16.0]"
-1442924437,Dominion,18,GAME_OVER,208,2,4,4519,dominion-4P-32,13.0,13.0,11.0,23.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,5,30,10,0,30,10,19,10,6,9,4,0,10,8,12,0,3,3,6,9,0,0,12,"[3.0, 3.0, 3.0, 4.0, 3.0, 4.0, 3.0, 7.0, 3.0, 4.0, 3.0, 8.0, 3.0, 4.0, 3.0, 8.0, 3.0, 4.0, 6.0, 9.0, 3.0, 4.0, 9.0, 9.0, 4.0, 6.0, 10.0, 10.0, 7.0, 9.0, 11.0, 11.0, 7.0, 10.0, 14.0, 11.0, 7.0, 10.0, 17.0, 11.0, 7.0, 10.0, 17.0, 11.0, 7.0, 10.0, 20.0, 11.0, 7.0, 10.0, 20.0, 11.0, 7.0, 10.0, 20.0, 11.0, 10.0, 10.0, 20.0, 11.0, 10.0, 10.0, 20.0, 11.0, 10.0, 13.0, 20.0, 11.0, 10.0, 13.0, 20.0, 11.0, 13.0, 13.0, 23.0, 11.0]"
-1442924437,Dominion,38,GAME_OVER,382,3,4,4520,dominion-4P-32,22.0,19.0,25.0,12.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,3,25,7,0,20,0,4,1,6,1,1,2,8,5,9,0,3,0,2,53,3,2,94,"[4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 7.0, 4.0, 7.0, 4.0, 8.0, 4.0, 7.0, 4.0, 9.0, 4.0, 7.0, 4.0, 9.0, 4.0, 7.0, 4.0, 9.0, 4.0, 8.0, 4.0, 9.0, 4.0, 8.0, 7.0, 9.0, 7.0, 8.0, 7.0, 9.0, 7.0, 11.0, 8.0, 12.0, 7.0, 11.0, 8.0, 15.0, 10.0, 14.0, 9.0, 16.0, 10.0, 14.0, 12.0, 16.0, 10.0, 14.0, 12.0, 16.0, 10.0, 14.0, 12.0, 16.0, 10.0, 14.0, 12.0, 19.0, 10.0, 15.0, 12.0, 19.0, 13.0, 16.0, 12.0, 19.0, 13.0, 16.0, 12.0, 19.0, 13.0, 16.0, 12.0, 19.0, 13.0, 16.0, 12.0, 19.0, 13.0, 16.0, 12.0, 19.0, 13.0, 16.0, 12.0, 19.0, 13.0, 16.0, 12.0, 19.0, 19.0, 16.0, 12.0, 19.0, 19.0, 16.0, 12.0, 19.0, 19.0, 16.0, 12.0, 19.0, 19.0, 22.0, 12.0, 19.0, 19.0, 22.0, 12.0, 19.0, 19.0, 22.0, 12.0, 19.0, 19.0, 22.0, 12.0, 19.0, 19.0, 22.0, 12.0, 19.0, 19.0, 22.0, 12.0, 19.0, 19.0, 22.0, 12.0, 19.0, 19.0, 22.0, 12.0, 19.0, 19.0, 22.0, 12.0, 19.0, 19.0, 22.0, 12.0, 19.0, 19.0, 22.0, 12.0, 25.0, 19.0, 22.0, 12.0, 25.0]"
