GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),ScoresPerTurn(ScoresPerTurn)
1194499819,DotsAndBoxes,0,GAME_OVER,256,141,2,4010,dotsandboxes-32,48.0,69.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0, 2.0, 4.0, 2.0, 4.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 6.0, 5.0, 6.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 8.0, 10.0, 8.0, 11.0, 11.0, 13.0, 12.0, 15.0, 13.0, 16.0, 17.0, 16.0, 20.0, 17.0, 25.0, 17.0, 25.0, 19.0, 26.0, 20.0, 28.0, 20.0, 30.0, 20.0, 30.0, 23.0, 32.0, 24.0, 33.0, 27.0, 39.0, 28.0, 52.0, 31.0, 54.0, 36.0, 55.0, 39.0, 61.0, 42.0, 63.0, 42.0, 67.0, 43.0, 69.0, 44.0, 69.0, 48.0]"
-2045349193,DotsAndBoxes,0,GAME_OVER,256,140,2,4011,dotsandboxes-32,64.0,53.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 6.0, 4.0, 7.0, 6.0, 9.0, 6.0, 9.0, 6.0, 9.0, 7.0, 10.0, 11.0, 10.0, 11.0, 11.0, 11.0, 12.0, 12.0, 17.0, 12.0, 17.0, 12.0, 17.0, 12.0, 17.0, 12.0, 17.0, 14.0, 17.0, 15.0, 17.0, 15.0, 17.0, 16.0, 20.0, 19.0, 20.0, 22.0, 21.0, 23.0, 21.0, 25.0, 21.0, 29.0, 25.0, 33.0, 26.0, 43.0, 26.0, 43.0, 27.0, 46.0, 28.0, 47.0, 30.0, 47.0, 30.0, 49.0, 34.0, 49.0, 36.0, 51.0, 40.0, 52.0, 40.0, 59.0, 50.0, 61.0, 53.0, 64.0]"
389658217,DotsAndBoxes,0,GAME_OVER,256,139,2,4012,dotsandboxes-32,65.0,52.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 3.0, 0.0, 3.0, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 5.0, 6.0, 5.0, 6.0, 5.0, 6.0, 6.0, 7.0, 6.0, 8.0, 7.0, 11.0, 8.0, 12.0, 11.0, 12.0, 12.0, 13.0, 12.0, 13.0, 12.0, 13.0, 12.0, 17.0, 13.0, 17.0, 15.0, 19.0, 16.0, 21.0, 16.0, 22.0, 16.0, 22.0, 16.0, 22.0, 16.0, 25.0, 16.0, 26.0, 17.0, 29.0, 18.0, 29.0, 18.0, 32.0, 19.0, 32.0, 19.0, 33.0, 25.0, 34.0, 29.0, 35.0, 30.0, 35.0, 30.0, 38.0, 32.0, 38.0, 37.0, 39.0, 46.0, 43.0, 47.0, 45.0, 50.0, 47.0, 52.0, 53.0, 52.0, 65.0]"
284208330,DotsAndBoxes,0,GAME_OVER,256,141,2,4013,dotsandboxes-32,66.0,51.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0, 4.0, 5.0, 4.0, 6.0, 4.0, 6.0, 4.0, 7.0, 4.0, 9.0, 4.0, 9.0, 6.0, 9.0, 7.0, 11.0, 7.0, 11.0, 7.0, 11.0, 9.0, 13.0, 11.0, 14.0, 12.0, 15.0, 12.0, 16.0, 14.0, 16.0, 16.0, 17.0, 17.0, 18.0, 18.0, 19.0, 19.0, 21.0, 20.0, 23.0, 20.0, 23.0, 21.0, 23.0, 23.0, 27.0, 23.0, 27.0, 23.0, 34.0, 23.0, 40.0, 26.0, 42.0, 34.0, 44.0, 39.0, 45.0, 40.0, 47.0, 42.0, 52.0, 43.0, 54.0, 49.0, 61.0, 51.0, 62.0, 51.0, 66.0]"
-712378301,DotsAndBoxes,0,GAME_OVER,256,139,2,4014,dotsandboxes-32,69.0,48.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 3.0, 1.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0, 3.0, 4.0, 7.0, 4.0, 8.0, 4.0, 9.0, 5.0, 9.0, 5.0, 9.0, 6.0, 9.0, 6.0, 10.0, 6.0, 11.0, 6.0, 12.0, 6.0, 12.0, 6.0, 12.0, 6.0, 16.0, 6.0, 18.0, 8.0, 18.0, 8.0, 19.0, 8.0, 19.0, 8.0, 19.0, 8.0, 19.0, 8.0, 20.0, 9.0, 20.0, 10.0, 21.0, 11.0, 23.0, 14.0, 24.0, 15.0, 28.0, 16.0, 28.0, 17.0, 30.0, 18.0, 36.0, 28.0, 36.0, 29.0, 38.0, 29.0, 38.0, 31.0, 39.0, 34.0, 41.0, 34.0, 54.0, 37.0, 54.0, 41.0, 55.0, 48.0, 57.0, 48.0, 66.0, 48.0, 69.0]"
1380862425,DotsAndBoxes,0,GAME_OVER,256,139,2,4015,dotsandboxes-32,69.0,48.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 7.0, 4.0, 9.0, 6.0, 9.0, 6.0, 10.0, 6.0, 12.0, 6.0, 14.0, 7.0, 14.0, 7.0, 15.0, 7.0, 16.0, 9.0, 16.0, 9.0, 16.0, 10.0, 20.0, 12.0, 23.0, 13.0, 24.0, 13.0, 26.0, 18.0, 27.0, 22.0, 28.0, 23.0, 31.0, 24.0, 31.0, 25.0, 36.0, 25.0, 36.0, 25.0, 38.0, 28.0, 40.0, 34.0, 40.0, 37.0, 42.0, 43.0, 52.0, 45.0, 53.0, 47.0, 56.0, 48.0, 66.0, 48.0, 69.0]"
1160952082,DotsAndBoxes,0,GAME_OVER,256,141,2,4016,dotsandboxes-32,52.0,65.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0, 1.0, 4.0, 2.0, 4.0, 2.0, 4.0, 2.0, 4.0, 2.0, 4.0, 2.0, 5.0, 2.0, 5.0, 2.0, 5.0, 3.0, 5.0, 3.0, 7.0, 3.0, 7.0, 3.0, 8.0, 3.0, 9.0, 3.0, 9.0, 4.0, 11.0, 4.0, 11.0, 4.0, 11.0, 4.0, 11.0, 5.0, 12.0, 6.0, 12.0, 13.0, 14.0, 15.0, 14.0, 15.0, 15.0, 16.0, 16.0, 16.0, 16.0, 17.0, 18.0, 17.0, 18.0, 17.0, 21.0, 17.0, 21.0, 21.0, 23.0, 25.0, 25.0, 26.0, 25.0, 30.0, 27.0, 31.0, 27.0, 35.0, 30.0, 35.0, 30.0, 35.0, 30.0, 37.0, 34.0, 50.0, 35.0, 52.0, 35.0, 55.0, 41.0, 61.0, 41.0, 65.0, 42.0, 65.0, 48.0, 65.0, 52.0]"
-719299155,DotsAndBoxes,0,GAME_OVER,256,140,2,4017,dotsandboxes-32,61.0,56.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0, 2.0, 4.0, 2.0, 4.0, 2.0, 5.0, 2.0, 5.0, 2.0, 5.0, 2.0, 5.0, 2.0, 5.0, 2.0, 6.0, 2.0, 6.0, 3.0, 6.0, 4.0, 6.0, 5.0, 6.0, 5.0, 6.0, 7.0, 6.0, 7.0, 8.0, 7.0, 8.0, 7.0, 8.0, 7.0, 9.0, 11.0, 10.0, 12.0, 10.0, 12.0, 11.0, 12.0, 11.0, 13.0, 11.0, 14.0, 13.0, 15.0, 14.0, 16.0, 14.0, 16.0, 18.0, 18.0, 20.0, 18.0, 22.0, 22.0, 24.0, 25.0, 24.0, 26.0, 25.0, 27.0, 28.0, 33.0, 31.0, 34.0, 36.0, 38.0, 37.0, 45.0, 38.0, 47.0, 41.0, 47.0, 51.0, 51.0, 57.0, 54.0, 60.0, 56.0, 61.0]"
-2131880985,DotsAndBoxes,0,GAME_OVER,256,140,2,4018,dotsandboxes-32,61.0,56.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 3.0, 0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 1.0, 4.0, 1.0, 7.0, 2.0, 7.0, 3.0, 7.0, 3.0, 7.0, 3.0, 7.0, 3.0, 7.0, 3.0, 8.0, 5.0, 8.0, 5.0, 8.0, 5.0, 8.0, 5.0, 8.0, 6.0, 8.0, 6.0, 8.0, 6.0, 10.0, 8.0, 10.0, 9.0, 11.0, 10.0, 11.0, 10.0, 13.0, 12.0, 13.0, 12.0, 14.0, 13.0, 14.0, 13.0, 17.0, 13.0, 18.0, 13.0, 21.0, 13.0, 21.0, 17.0, 21.0, 20.0, 23.0, 22.0, 23.0, 22.0, 25.0, 36.0, 27.0, 40.0, 30.0, 41.0, 34.0, 41.0, 41.0, 43.0, 41.0, 44.0, 45.0, 45.0, 47.0, 48.0, 49.0, 52.0, 54.0, 54.0, 59.0, 56.0, 61.0]"
-1067999856,DotsAndBoxes,0,GAME_OVER,256,140,2,4019,dotsandboxes-32,61.0,56.0,dotsandboxes-32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0, 1.0, 4.0, 1.0, 4.0, 1.0, 5.0, 2.0, 5.0, 2.0, 5.0, 2.0, 5.0, 2.0, 6.0, 2.0, 6.0, 2.0, 7.0, 2.0, 7.0, 3.0, 7.0, 4.0, 7.0, 4.0, 9.0, 4.0, 9.0, 4.0, 10.0, 4.0, 12.0, 4.0, 14.0, 5.0, 15.0, 6.0, 15.0, 8.0, 15.0, 8.0, 18.0, 8.0, 18.0, 8.0, 19.0, 10.0, 19.0, 10.0, 20.0, 11.0, 21.0, 12.0, 23.0, 13.0, 24.0, 13.0, 25.0, 15.0, 25.0, 15.0, 27.0, 18.0, 28.0, 22.0, 29.0, 23.0, 32.0, 24.0, 32.0, 25.0, 34.0, 25.0, 34.0, 26.0, 34.0, 26.0, 39.0, 31.0, 44.0, 35.0, 47.0, 39.0, 49.0, 47.0, 49.0, 51.0, 55.0, 54.0, 56.0, 61.0]"
