GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ScoresPerTurn(ScoresPerTurn),ActionsCount(Pass),ActionsCount(AllocateDice),ActionsCount(RollDice)
1795177401,CantStop,0,GAME_OVER,199,17,4,1004,cantstop-128,3.0,1.0,2.0,1.0,cantstop-128,cantstop-128,cantstop-128,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0, 1.0, 2.0]",18,86,95
-1554604484,CantStop,0,GAME_OVER,127,11,4,1005,cantstop-128,0.0,0.0,3.0,1.0,cantstop-128,cantstop-128,cantstop-128,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 3.0]",12,55,60
-1551993714,CantStop,0,GAME_OVER,170,16,4,1006,cantstop-128,2.0,3.0,2.0,0.0,cantstop-128,cantstop-128,cantstop-128,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 3.0, 2.0, 0.0, 2.0]",17,73,80
487905948,CantStop,0,GAME_OVER,199,15,4,1007,cantstop-128,2.0,0.0,3.0,1.0,cantstop-128,cantstop-128,cantstop-128,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, 2.0, 0.0, 2.0, 1.0, 3.0]",16,87,96
403308421,CantStop,0,GAME_OVER,281,24,4,1008,cantstop-128,2.0,3.0,2.0,0.0,cantstop-128,cantstop-128,cantstop-128,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 3.0, 2.0, 0.0, 2.0]",25,121,135
-2048497684,CantStop,0,GAME_OVER,169,17,4,1009,cantstop-128,3.0,1.0,0.0,0.0,cantstop-128,cantstop-128,cantstop-128,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0]",18,70,81
-1341520697,CantStop,0,GAME_OVER,102,12,4,1010,cantstop-128,0.0,3.0,2.0,1.0,cantstop-128,cantstop-128,cantstop-128,"[1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 3.0, 0.0, 1.0, 2.0]",13,43,46
1110162297,CantStop,0,GAME_OVER,170,17,4,1011,cantstop-128,3.0,1.0,0.0,0.0,cantstop-128,cantstop-128,cantstop-128,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0]",18,71,81
577472569,CantStop,0,GAME_OVER,148,11,4,1012,cantstop-128,2.0,1.0,3.0,1.0,cantstop-128,cantstop-128,cantstop-128,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0]",12,66,70
-1900069985,CantStop,0,GAME_OVER,244,19,4,1013,cantstop-128,1.0,2.0,3.0,2.0,cantstop-128,cantstop-128,cantstop-128,"[1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 1.0, 2.0, 0.0, 2.0, 1.0, 2.0, 0.0, 2.0, 2.0, 2.0, 0.0, 2.0, 2.0, 2.0, 1.0, 2.0, 3.0]",20,107,117
