GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ActionsCount(CrabDuo),ActionsCount(DrawAndDiscard),ActionsCount(FishDuo),ActionsCount(SwimmerSharkDuo),ActionsCount(Stop),ActionsCount(LastChance),ActionsCount(BoatDuo),cardTypeCount(MULTIPLIER),cardTypeCount(COLLECTOR),cardTypeCount(MERMAID),cardTypeCount(DUO),cardSuiteCount(PENGUIN),cardSuiteCount(SWIMMER),cardSuiteCount(SHELL),cardSuiteCount(SHARK),cardSuiteCount(FISH),cardSuiteCount(OCTOPUS),cardSuiteCount(SAILOR),cardSuiteCount(MERMAID),cardSuiteCount(BOAT),cardSuiteCount(CRAB),cardColorCount(LIGHT_ORANGE),cardColorCount(WHITE),cardColorCount(PINK),cardColorCount(LIGHT_BLUE),cardColorCount(BLUE),cardColorCount(BLACK),cardColorCount(YELLOW),cardColorCount(PURPLE),cardColorCount(GREEN),cardColorCount(GREY),cardColorCount(ORANGE),ScoresPerRound(ScoresPerRound)
-1022387316,SeaSaltPaper,3,GAME_OVER,263,19,4,503,seasaltpaper-4P-64,15.0,13.0,12.0,30.0,seasaltpaper-4P-64,seasaltpaper-4P-64,seasaltpaper-4P-64,3,53,2,5,0,4,3,3,25,6,48,6,8,9,6,11,9,2,6,11,14,1,6,3,14,11,7,15,7,10,7,1,"[6.0, 8.0, 3.0, 4.0, 9.0, 11.0, 13.0, 7.0, 11.0, 13.0, 22.0, 9.0, 13.0, 15.0, 30.0, 12.0]"
1401021403,SeaSaltPaper,3,GAME_OVER,262,20,4,504,seasaltpaper-4P-64,16.0,31.0,15.0,10.0,seasaltpaper-4P-64,seasaltpaper-4P-64,seasaltpaper-4P-64,4,51,1,4,2,2,4,7,25,4,44,8,5,8,7,10,9,3,4,12,14,4,4,4,14,11,8,12,6,11,5,1,"[8.0, 9.0, 2.0, 4.0, 18.0, 10.0, 4.0, 6.0, 24.0, 14.0, 6.0, 14.0, 31.0, 16.0, 10.0, 15.0]"
-762370467,SeaSaltPaper,3,GAME_OVER,286,31,4,505,seasaltpaper-4P-64,8.0,30.0,17.0,9.0,seasaltpaper-4P-64,seasaltpaper-4P-64,seasaltpaper-4P-64,3,55,4,9,0,4,4,3,23,6,43,6,6,4,7,11,10,3,6,14,8,2,6,4,13,12,10,11,7,5,3,2,"[2.0, 2.0, 3.0, 10.0, 12.0, 3.0, 5.0, 12.0, 21.0, 5.0, 7.0, 14.0, 30.0, 8.0, 9.0, 17.0]"
1031690385,SeaSaltPaper,3,GAME_OVER,322,23,4,506,seasaltpaper-4P-64,13.0,11.0,35.0,22.0,seasaltpaper-4P-64,seasaltpaper-4P-64,seasaltpaper-4P-64,4,65,2,9,1,3,2,9,31,7,52,8,10,9,9,11,11,8,7,16,10,6,7,4,15,17,13,11,9,9,5,3,"[3.0, 2.0, 9.0, 3.0, 6.0, 5.0, 12.0, 15.0, 9.0, 11.0, 19.0, 28.0, 11.0, 13.0, 22.0, 35.0]"
720613369,SeaSaltPaper,5,GAME_OVER,463,23,4,507,seasaltpaper-4P-64,27.0,25.0,35.0,20.0,seasaltpaper-4P-64,seasaltpaper-4P-64,seasaltpaper-4P-64,7,89,8,9,1,5,5,10,44,13,90,7,14,13,13,24,19,11,13,21,22,8,13,6,28,22,19,23,9,14,12,3,"[1.0, 11.0, 1.0, 2.0, 3.0, 13.0, 4.0, 11.0, 8.0, 15.0, 9.0, 20.0, 11.0, 19.0, 18.0, 26.0, 20.0, 22.0, 20.0, 28.0, 25.0, 27.0, 20.0, 35.0]"
-1919035497,SeaSaltPaper,5,GAME_OVER,411,16,4,508,seasaltpaper-4P-64,20.0,32.0,29.0,17.0,seasaltpaper-4P-64,seasaltpaper-4P-64,seasaltpaper-4P-64,8,79,6,8,1,5,4,8,45,11,80,16,11,12,14,16,14,8,11,21,21,10,11,7,17,20,18,20,14,14,10,3,"[3.0, 9.0, 1.0, 3.0, 4.0, 12.0, 4.0, 14.0, 6.0, 13.0, 6.0, 23.0, 16.0, 17.0, 9.0, 25.0, 25.0, 19.0, 13.0, 27.0, 32.0, 20.0, 17.0, 29.0]"
-468847025,SeaSaltPaper,5,GAME_OVER,461,22,4,509,seasaltpaper-4P-64,33.0,27.0,28.0,32.0,seasaltpaper-4P-64,seasaltpaper-4P-64,seasaltpaper-4P-64,4,93,5,7,1,5,10,13,46,11,81,14,12,16,9,22,13,10,11,28,16,7,11,8,25,22,13,18,10,20,14,3,"[2.0, 3.0, 12.0, 3.0, 5.0, 7.0, 14.0, 15.0, 17.0, 11.0, 18.0, 17.0, 20.0, 20.0, 20.0, 19.0, 22.0, 28.0, 25.0, 27.0, 27.0, 33.0, 32.0, 28.0]"
-278271453,SeaSaltPaper,5,GAME_OVER,463,30,4,510,seasaltpaper-4P-64,24.0,21.0,36.0,31.0,seasaltpaper-4P-64,seasaltpaper-4P-64,seasaltpaper-4P-64,12,89,3,9,1,5,6,11,40,11,84,9,12,13,14,15,15,6,11,23,28,7,11,5,27,22,16,19,11,16,10,2,"[2.0, 2.0, 12.0, 2.0, 4.0, 4.0, 14.0, 12.0, 6.0, 6.0, 16.0, 22.0, 14.0, 8.0, 22.0, 26.0, 17.0, 18.0, 25.0, 29.0, 21.0, 24.0, 31.0, 36.0]"
362472442,SeaSaltPaper,4,GAME_OVER,398,25,4,511,seasaltpaper-4P-64,31.0,23.0,20.0,14.0,seasaltpaper-4P-64,seasaltpaper-4P-64,seasaltpaper-4P-64,5,77,4,8,0,5,11,7,31,11,76,8,9,11,11,17,9,8,11,21,20,7,11,4,28,21,16,12,8,7,8,3,"[3.0, 2.0, 4.0, 11.0, 13.0, 4.0, 5.0, 15.0, 17.0, 14.0, 9.0, 16.0, 21.0, 22.0, 12.0, 18.0, 23.0, 31.0, 14.0, 20.0]"
1766446454,SeaSaltPaper,4,GAME_OVER,368,23,4,512,seasaltpaper-4P-64,20.0,35.0,21.0,10.0,seasaltpaper-4P-64,seasaltpaper-4P-64,seasaltpaper-4P-64,5,72,7,5,0,5,6,8,38,8,65,11,9,15,10,21,11,4,8,14,16,5,8,2,18,17,17,17,8,16,9,2,"[11.0, 2.0, 2.0, 4.0, 14.0, 12.0, 5.0, 6.0, 16.0, 14.0, 8.0, 15.0, 26.0, 17.0, 9.0, 19.0, 35.0, 20.0, 10.0, 21.0]"
