GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),ScoresPerTurn(ScoresPerTurn)
1194499819,DotsAndBoxes,0,GAME_OVER,82,48,2,503,dotsandboxes-64,19.0,16.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 1.0, 6.0, 2.0, 6.0, 4.0, 9.0, 5.0, 11.0, 11.0, 13.0, 15.0, 15.0, 18.0, 16.0, 19.0]"
-2045349193,DotsAndBoxes,0,GAME_OVER,82,47,2,504,dotsandboxes-64,17.0,18.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 3.0, 0.0, 5.0, 0.0, 6.0, 0.0, 7.0, 0.0, 7.0, 1.0, 8.0, 3.0, 8.0, 4.0, 13.0, 6.0, 14.0, 7.0, 17.0, 10.0, 17.0, 13.0, 18.0, 15.0, 18.0, 17.0]"
389658217,DotsAndBoxes,0,GAME_OVER,82,47,2,505,dotsandboxes-64,19.0,16.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 4.0, 2.0, 5.0, 2.0, 6.0, 4.0, 7.0, 5.0, 9.0, 6.0, 9.0, 12.0, 11.0, 15.0, 13.0, 17.0, 16.0, 18.0, 16.0, 19.0]"
284208330,DotsAndBoxes,0,GAME_OVER,82,48,2,506,dotsandboxes-64,20.0,15.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 4.0, 2.0, 8.0, 2.0, 8.0, 3.0, 8.0, 5.0, 10.0, 5.0, 11.0, 7.0, 15.0, 8.0, 17.0, 13.0, 20.0, 15.0, 20.0]"
-712378301,DotsAndBoxes,0,GAME_OVER,82,47,2,507,dotsandboxes-64,21.0,14.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 3.0, 0.0, 3.0, 0.0, 3.0, 0.0, 5.0, 1.0, 6.0, 3.0, 6.0, 4.0, 6.0, 5.0, 6.0, 5.0, 7.0, 6.0, 9.0, 8.0, 11.0, 11.0, 12.0, 13.0, 14.0, 20.0, 14.0, 21.0]"
1380862425,DotsAndBoxes,0,GAME_OVER,82,47,2,508,dotsandboxes-64,21.0,14.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 5.0, 3.0, 7.0, 5.0, 7.0, 5.0, 11.0, 10.0, 12.0, 11.0, 14.0, 14.0, 18.0, 14.0, 21.0]"
1160952082,DotsAndBoxes,0,GAME_OVER,82,47,2,509,dotsandboxes-64,17.0,18.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 3.0, 1.0, 4.0, 1.0, 6.0, 1.0, 6.0, 2.0, 7.0, 7.0, 11.0, 9.0, 11.0, 10.0, 13.0, 11.0, 16.0, 12.0, 18.0, 16.0, 18.0, 17.0]"
-719299155,DotsAndBoxes,0,GAME_OVER,82,47,2,510,dotsandboxes-64,25.0,10.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 3.0, 0.0, 5.0, 1.0, 5.0, 1.0, 6.0, 1.0, 6.0, 2.0, 8.0, 3.0, 11.0, 3.0, 13.0, 6.0, 14.0, 7.0, 14.0, 7.0, 20.0, 8.0, 21.0, 10.0, 23.0, 10.0, 25.0]"
-2131880985,DotsAndBoxes,0,GAME_OVER,82,47,2,511,dotsandboxes-64,21.0,14.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 3.0, 2.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 7.0, 6.0, 8.0, 6.0, 9.0, 6.0, 9.0, 8.0, 9.0, 9.0, 11.0, 10.0, 11.0, 11.0, 13.0, 18.0, 14.0, 19.0, 14.0, 21.0]"
-1067999856,DotsAndBoxes,0,GAME_OVER,82,47,2,512,dotsandboxes-64,13.0,22.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0, 5.0, 6.0, 12.0, 6.0, 15.0, 10.0, 16.0, 10.0, 20.0, 10.0, 22.0, 12.0, 22.0, 13.0]"
-1432372094,DotsAndBoxes,0,GAME_OVER,82,47,2,513,dotsandboxes-64,17.0,18.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 6.0, 4.0, 6.0, 4.0, 8.0, 4.0, 8.0, 6.0, 13.0, 9.0, 13.0, 12.0, 15.0, 15.0, 18.0, 15.0, 18.0, 17.0]"
-908298930,DotsAndBoxes,0,GAME_OVER,82,47,2,514,dotsandboxes-64,18.0,17.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 3.0, 1.0, 4.0, 2.0, 4.0, 3.0, 5.0, 5.0, 12.0, 5.0, 13.0, 5.0, 14.0, 8.0, 16.0, 12.0, 16.0, 14.0, 17.0, 16.0, 17.0, 18.0]"
395008504,DotsAndBoxes,0,GAME_OVER,82,47,2,515,dotsandboxes-64,10.0,25.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 1.0, 6.0, 3.0, 7.0, 4.0, 7.0, 5.0, 12.0, 5.0, 13.0, 5.0, 17.0, 5.0, 19.0, 6.0, 25.0, 8.0, 25.0, 10.0]"
-294798767,DotsAndBoxes,0,GAME_OVER,82,48,2,516,dotsandboxes-64,19.0,16.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 5.0, 3.0, 6.0, 3.0, 6.0, 3.0, 10.0, 5.0, 10.0, 7.0, 11.0, 8.0, 11.0, 10.0, 13.0, 11.0, 15.0, 15.0, 17.0, 16.0, 19.0]"
1837515192,DotsAndBoxes,0,GAME_OVER,82,47,2,517,dotsandboxes-64,24.0,11.0,dotsandboxes-64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 8.0, 5.0, 11.0, 6.0, 11.0, 11.0, 19.0, 11.0, 24.0]"
