GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ActionsCount(BuildFromDiscard),ActionsCount(DiscardCard),ActionsCount(PlayCard),ActionsCount(BuildStage),Boards(Player 1 Board),Boards(Player 0 Board),Boards(Player 2 Board),Boards(Player 3 Board),CardTypeCount(CivilianStructures),CardTypeCount(ManufacturedGoods),CardTypeCount(MilitaryStructures),CardTypeCount(RawMaterials),CardTypeCount(Guilds),CardTypeCount(CommercialStructures),CardTypeCount(ScientificStructures),Resources(Clay),Resources(Wood_Ore),Resources(Ore),Resources(Textile),Resources(Wood),Resources(Wood_Clay),Resources(Wood_Stone),Resources(ScienceWild),Resources(Shield),Resources(Glass),Resources(Ore_Clay),Resources(Stone),Resources(Stone_Clay),Resources(Papyrus),Resources(Compass),Resources(RareWild),Resources(Coin),Resources(BasicWild),Resources(Stone_Ore),Resources(Cog),Resources(Tablet),Resources(Victory),ScoresPerRound(ScoresPerRound)
-1547888771,Wonders7,18,GAME_OVER,72,0,4,3509,wonders7-4P-32,48.0,28.0,35.0,36.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,27,42,3,TheTempleOfArtemisInEphesus,TheColossusOfRhodes,TheHangingGardensOfBabylon,ThePyramidsOfGiza,12,5,10,7,2,2,4,3,0,2,2,4,0,1,0,18,2,0,3,0,2,0,0,107,0,0,0,4,86,"[2.0, 1.0, 1.0, 2.0, 3.0, 2.0, 1.0, 2.0, 3.0, 6.0, 1.0, 3.0, 3.0, 6.0, 1.0, 4.0, 3.0, 9.0, 2.0, 4.0, 6.0, 10.0, 5.0, 3.0, 8.0, 10.0, 8.0, 1.0, 7.0, 9.0, 7.0, 3.0, 9.0, 8.0, 11.0, 5.0, 15.0, 8.0, 12.0, 4.0, 16.0, 8.0, 13.0, 5.0, 20.0, 11.0, 16.0, 6.0, 21.0, 13.0, 21.0, 11.0, 26.0, 22.0, 24.0, 14.0, 27.0, 27.0, 30.0, 20.0, 28.0, 32.0, 36.0, 23.0, 29.0, 37.0, 37.0, 24.0, 30.0, 38.0, 38.0, 25.0, 28.0, 48.0, 36.0, 35.0]"
1410071982,Wonders7,18,GAME_OVER,72,0,4,3510,wonders7-4P-32,44.0,44.0,41.0,41.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,15,56,1,TheHangingGardensOfBabylon,ThePyramidsOfGiza,TheColossusOfRhodes,TheLighthouseOfAlexandria,13,3,10,10,4,8,8,3,0,5,1,2,0,1,0,21,1,1,3,1,2,3,1,72,1,0,4,1,89,"[4.0, 1.0, 0.0, 1.0, 4.0, 1.0, 1.0, 1.0, 7.0, 1.0, 1.0, 1.0, 7.0, 4.0, 2.0, 1.0, 7.0, 7.0, 2.0, 2.0, 6.0, 7.0, 3.0, 3.0, 4.0, 11.0, 0.0, 6.0, 6.0, 10.0, 1.0, 4.0, 7.0, 13.0, 4.0, 4.0, 10.0, 14.0, 7.0, 7.0, 12.0, 15.0, 7.0, 10.0, 17.0, 15.0, 8.0, 12.0, 21.0, 16.0, 15.0, 14.0, 27.0, 15.0, 17.0, 14.0, 34.0, 20.0, 23.0, 20.0, 42.0, 22.0, 27.0, 21.0, 45.0, 28.0, 32.0, 29.0, 46.0, 34.0, 37.0, 37.0, 44.0, 44.0, 41.0, 41.0]"
207852801,Wonders7,18,GAME_OVER,72,0,4,3511,wonders7-4P-32,29.0,39.0,30.0,37.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,25,47,0,ThePyramidsOfGiza,TheColossusOfRhodes,TheLighthouseOfAlexandria,TheMausoleumOfHalicarnassus,10,4,11,10,3,5,4,5,0,4,1,4,0,1,0,22,3,0,3,0,2,1,0,90,1,0,2,1,67,"[2.0, 1.0, 1.0, 1.0, 3.0, 2.0, 1.0, 4.0, 6.0, 2.0, 2.0, 4.0, 6.0, 3.0, 3.0, 5.0, 6.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 6.0, 6.0, 3.0, 5.0, 6.0, 6.0, 4.0, 4.0, 7.0, 6.0, 4.0, 5.0, 8.0, 6.0, 5.0, 5.0, 9.0, 8.0, 3.0, 7.0, 9.0, 10.0, 6.0, 9.0, 11.0, 15.0, 10.0, 18.0, 18.0, 21.0, 16.0, 16.0, 23.0, 24.0, 23.0, 17.0, 29.0, 24.0, 29.0, 23.0, 27.0, 29.0, 30.0, 26.0, 30.0, 34.0, 31.0, 27.0, 31.0, 39.0, 29.0, 37.0, 30.0]"
-1904150696,Wonders7,18,GAME_OVER,72,0,4,3512,wonders7-4P-32,40.0,40.0,39.0,26.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,22,50,0,ThePyramidsOfGiza,TheStatueOfZeusInOlympia,TheColossusOfRhodes,TheHangingGardensOfBabylon,12,4,10,10,4,7,3,6,0,4,1,6,0,0,0,19,1,1,4,0,2,1,0,87,1,0,1,1,78,"[4.0, 4.0, 2.0, 2.0, 4.0, 4.0, 3.0, 2.0, 4.0, 5.0, 4.0, 2.0, 4.0, 5.0, 3.0, 5.0, 4.0, 6.0, 3.0, 5.0, 5.0, 6.0, 6.0, 6.0, 3.0, 8.0, 7.0, 8.0, 6.0, 8.0, 7.0, 7.0, 8.0, 6.0, 12.0, 8.0, 8.0, 7.0, 12.0, 9.0, 9.0, 7.0, 13.0, 10.0, 11.0, 6.0, 14.0, 12.0, 18.0, 6.0, 17.0, 18.0, 23.0, 14.0, 20.0, 20.0, 29.0, 14.0, 21.0, 21.0, 33.0, 21.0, 23.0, 26.0, 38.0, 31.0, 21.0, 28.0, 42.0, 36.0, 22.0, 29.0, 40.0, 40.0, 26.0, 39.0]"
-644544067,Wonders7,18,GAME_OVER,72,0,4,3513,wonders7-4P-32,39.0,30.0,44.0,45.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,18,52,2,TheColossusOfRhodes,ThePyramidsOfGiza,TheLighthouseOfAlexandria,TheStatueOfZeusInOlympia,11,5,11,8,3,7,7,4,0,3,1,5,0,1,1,22,3,1,2,0,2,2,0,90,0,0,3,2,83,"[1.0, 2.0, 1.0, 4.0, 2.0, 3.0, 2.0, 5.0, 2.0, 6.0, 3.0, 4.0, 3.0, 6.0, 4.0, 7.0, 3.0, 6.0, 3.0, 7.0, 4.0, 6.0, 3.0, 8.0, 3.0, 5.0, 6.0, 8.0, 3.0, 5.0, 7.0, 7.0, 6.0, 7.0, 8.0, 8.0, 10.0, 7.0, 8.0, 8.0, 9.0, 10.0, 8.0, 11.0, 10.0, 13.0, 8.0, 14.0, 8.0, 23.0, 18.0, 24.0, 14.0, 22.0, 17.0, 26.0, 17.0, 27.0, 19.0, 31.0, 23.0, 29.0, 27.0, 35.0, 28.0, 32.0, 32.0, 36.0, 32.0, 35.0, 35.0, 40.0, 30.0, 39.0, 45.0, 44.0]"
-1811427919,Wonders7,18,GAME_OVER,72,0,4,3514,wonders7-4P-32,24.0,49.0,33.0,39.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,21,48,3,TheStatueOfZeusInOlympia,TheTempleOfArtemisInEphesus,TheHangingGardensOfBabylon,TheLighthouseOfAlexandria,10,2,9,10,1,7,9,6,0,4,1,1,0,1,0,19,1,1,4,0,2,2,0,89,0,0,3,4,77,"[2.0, 2.0, 1.0, 5.0, 3.0, 2.0, 2.0, 5.0, 3.0, 3.0, 3.0, 4.0, 4.0, 2.0, 4.0, 5.0, 4.0, 2.0, 4.0, 5.0, 4.0, 3.0, 4.0, 8.0, 9.0, 1.0, 6.0, 7.0, 8.0, 3.0, 5.0, 8.0, 8.0, 4.0, 6.0, 9.0, 12.0, 4.0, 6.0, 12.0, 13.0, 6.0, 7.0, 13.0, 16.0, 6.0, 11.0, 16.0, 24.0, 10.0, 17.0, 21.0, 22.0, 10.0, 21.0, 27.0, 26.0, 15.0, 22.0, 28.0, 34.0, 13.0, 26.0, 32.0, 41.0, 18.0, 31.0, 33.0, 45.0, 19.0, 34.0, 35.0, 49.0, 24.0, 39.0, 33.0]"
32818310,Wonders7,18,GAME_OVER,72,0,4,3515,wonders7-4P-32,33.0,32.0,34.0,33.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,27,45,0,TheMausoleumOfHalicarnassus,TheColossusOfRhodes,TheLighthouseOfAlexandria,TheStatueOfZeusInOlympia,12,3,9,11,1,7,2,4,0,4,2,5,0,1,0,16,2,1,4,0,1,0,0,105,1,0,2,0,81,"[1.0, 4.0, 1.0, 2.0, 1.0, 5.0, 1.0, 5.0, 2.0, 4.0, 2.0, 6.0, 5.0, 6.0, 3.0, 6.0, 8.0, 6.0, 4.0, 5.0, 8.0, 7.0, 4.0, 6.0, 9.0, 5.0, 6.0, 5.0, 16.0, 3.0, 7.0, 6.0, 17.0, 2.0, 6.0, 7.0, 19.0, 2.0, 6.0, 7.0, 21.0, 3.0, 9.0, 7.0, 24.0, 5.0, 10.0, 7.0, 24.0, 15.0, 12.0, 16.0, 25.0, 17.0, 18.0, 18.0, 26.0, 19.0, 26.0, 23.0, 27.0, 19.0, 30.0, 27.0, 27.0, 21.0, 34.0, 29.0, 28.0, 23.0, 35.0, 30.0, 32.0, 33.0, 33.0, 34.0]"
-1889501054,Wonders7,18,GAME_OVER,73,0,4,3516,wonders7-4P-32,46.0,44.0,47.0,40.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,10,60,3,TheMausoleumOfHalicarnassus,TheStatueOfZeusInOlympia,TheHangingGardensOfBabylon,TheLighthouseOfAlexandria,11,3,9,12,6,10,9,4,0,6,2,3,0,1,1,19,2,0,5,1,1,2,1,56,1,0,4,3,83,"[1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 5.0, 0.0, 0.0, 2.0, 8.0, 1.0, 3.0, 2.0, 8.0, 1.0, 3.0, 2.0, 8.0, 2.0, 4.0, 2.0, 6.0, 5.0, 3.0, 7.0, 11.0, 4.0, 7.0, 7.0, 11.0, 5.0, 7.0, 10.0, 12.0, 8.0, 7.0, 13.0, 13.0, 8.0, 7.0, 14.0, 16.0, 9.0, 7.0, 13.0, 23.0, 18.0, 10.0, 17.0, 30.0, 20.0, 17.0, 22.0, 31.0, 33.0, 17.0, 30.0, 37.0, 39.0, 26.0, 37.0, 38.0, 38.0, 28.0, 47.0, 40.0, 42.0, 30.0, 49.0, 44.0, 46.0, 40.0, 47.0]"
1231580357,Wonders7,18,GAME_OVER,72,0,4,3517,wonders7-4P-32,46.0,35.0,34.0,31.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,24,44,4,TheHangingGardensOfBabylon,ThePyramidsOfGiza,TheStatueOfZeusInOlympia,TheMausoleumOfHalicarnassus,13,3,7,8,2,7,4,4,0,4,1,4,0,1,0,13,1,1,2,0,2,1,0,89,1,0,2,1,97,"[1.0, 1.0, 2.0, 2.0, 2.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 6.0, 3.0, 4.0, 7.0, 6.0, 3.0, 7.0, 7.0, 6.0, 4.0, 8.0, 8.0, 6.0, 6.0, 7.0, 6.0, 10.0, 6.0, 9.0, 4.0, 14.0, 5.0, 11.0, 5.0, 15.0, 6.0, 12.0, 5.0, 19.0, 6.0, 17.0, 8.0, 19.0, 7.0, 17.0, 9.0, 21.0, 18.0, 17.0, 19.0, 25.0, 23.0, 21.0, 20.0, 30.0, 29.0, 23.0, 20.0, 31.0, 31.0, 29.0, 22.0, 33.0, 32.0, 31.0, 23.0, 37.0, 36.0, 33.0, 24.0, 35.0, 46.0, 31.0, 34.0]"
-1627391868,Wonders7,18,GAME_OVER,72,0,4,3518,wonders7-4P-32,38.0,32.0,21.0,39.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,27,44,1,TheTempleOfArtemisInEphesus,TheStatueOfZeusInOlympia,TheLighthouseOfAlexandria,TheMausoleumOfHalicarnassus,9,4,10,9,2,4,6,3,0,3,2,1,0,1,0,20,2,1,3,1,3,1,1,105,0,0,2,3,64,"[1.0, 1.0, 3.0, 2.0, 4.0, 2.0, 4.0, 5.0, 4.0, 3.0, 4.0, 5.0, 4.0, 3.0, 3.0, 5.0, 3.0, 6.0, 4.0, 6.0, 3.0, 6.0, 5.0, 6.0, 7.0, 5.0, 4.0, 5.0, 8.0, 8.0, 4.0, 5.0, 6.0, 12.0, 6.0, 11.0, 8.0, 13.0, 8.0, 13.0, 9.0, 17.0, 9.0, 14.0, 10.0, 17.0, 9.0, 15.0, 24.0, 14.0, 21.0, 14.0, 25.0, 15.0, 29.0, 11.0, 26.0, 16.0, 34.0, 12.0, 27.0, 17.0, 35.0, 18.0, 30.0, 19.0, 34.0, 21.0, 33.0, 28.0, 35.0, 22.0, 32.0, 38.0, 39.0, 21.0]"
