GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),CardsInSupplyGameEnd(WORKSHOP),CardsInSupplyGameEnd(GOLD),CardsInSupplyGameEnd(MARKET),CardsInSupplyGameEnd(DUCHY),CardsInSupplyGameEnd(SILVER),CardsInSupplyGameEnd(REMODEL),CardsInSupplyGameEnd(COPPER),CardsInSupplyGameEnd(MERCHANT),CardsInSupplyGameEnd(MILITIA),CardsInSupplyGameEnd(VILLAGE),CardsInSupplyGameEnd(MOAT),CardsInSupplyGameEnd(CELLAR),CardsInSupplyGameEnd(MINE),CardsInSupplyGameEnd(SMITHY),CardsInSupplyGameEnd(PROVINCE),CardsInSupplyGameEnd(ESTATE),EmptySupplySlots(EmptySupplySlots),DominionActionValue(attackCount),DominionActionValue(plusMoney),DominionActionValue(plusActions),DominionActionValue(trashCardCount),DominionActionValue(plusBuys),DominionActionValue(plusDraws),ScoresPerRound(ScoresPerRound)
38103528,Dominion,20,GAME_OVER,231,1,4,3519,dominion-4P-32,29.0,17.0,20.0,28.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,12,18,13,0,4,12,0,14,9,13,9,11,13,11,5,0,3,3,8,8,1,2,19,"[1.0, 2.0, 1.0, 4.0, 4.0, 2.0, 1.0, 7.0, 5.0, 2.0, 1.0, 8.0, 8.0, 5.0, 4.0, 8.0, 8.0, 6.0, 4.0, 11.0, 8.0, 6.0, 4.0, 12.0, 8.0, 9.0, 4.0, 18.0, 8.0, 12.0, 10.0, 18.0, 11.0, 13.0, 10.0, 18.0, 12.0, 16.0, 10.0, 19.0, 16.0, 16.0, 10.0, 19.0, 17.0, 17.0, 10.0, 20.0, 17.0, 17.0, 10.0, 20.0, 17.0, 17.0, 10.0, 20.0, 17.0, 17.0, 10.0, 20.0, 17.0, 17.0, 16.0, 20.0, 17.0, 23.0, 16.0, 20.0, 17.0, 23.0, 22.0, 20.0, 17.0, 23.0, 22.0, 20.0, 17.0, 23.0, 28.0, 20.0, 17.0, 29.0, 28.0, 20.0]"
1605631833,Dominion,20,GAME_OVER,245,1,4,3520,dominion-4P-32,20.0,24.0,21.0,17.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,7,17,10,0,3,12,0,13,11,11,8,11,13,9,7,0,3,1,11,26,2,9,33,"[1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 4.0, 7.0, 4.0, 7.0, 4.0, 10.0, 4.0, 10.0, 4.0, 13.0, 10.0, 13.0, 4.0, 16.0, 11.0, 13.0, 5.0, 16.0, 11.0, 16.0, 5.0, 16.0, 11.0, 16.0, 11.0, 17.0, 11.0, 17.0, 11.0, 18.0, 11.0, 17.0, 11.0, 19.0, 11.0, 18.0, 11.0, 20.0, 11.0, 19.0, 11.0, 21.0, 12.0, 20.0, 11.0, 21.0, 18.0, 20.0, 11.0, 21.0, 18.0, 20.0, 11.0, 21.0, 18.0, 20.0, 11.0, 21.0, 18.0, 20.0, 17.0, 21.0, 18.0, 20.0, 17.0, 21.0, 18.0, 20.0, 17.0, 21.0, 24.0, 20.0, 17.0, 21.0]"
-1268564339,Dominion,22,GAME_OVER,279,1,4,3521,dominion-4P-32,35.0,22.0,37.0,30.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,11,14,13,0,1,15,1,11,10,12,13,12,10,11,0,0,3,5,15,17,5,5,52,"[2.0, 1.0, 1.0, 1.0, 5.0, 1.0, 1.0, 1.0, 5.0, 1.0, 1.0, 4.0, 8.0, 4.0, 1.0, 7.0, 11.0, 4.0, 7.0, 10.0, 14.0, 4.0, 13.0, 10.0, 14.0, 4.0, 16.0, 10.0, 14.0, 4.0, 17.0, 16.0, 14.0, 4.0, 17.0, 16.0, 15.0, 5.0, 17.0, 16.0, 18.0, 8.0, 18.0, 19.0, 19.0, 8.0, 18.0, 19.0, 20.0, 8.0, 18.0, 25.0, 21.0, 9.0, 18.0, 25.0, 22.0, 11.0, 24.0, 31.0, 22.0, 17.0, 24.0, 31.0, 22.0, 23.0, 24.0, 31.0, 22.0, 23.0, 24.0, 31.0, 22.0, 23.0, 24.0, 31.0, 22.0, 23.0, 30.0, 31.0, 22.0, 23.0, 30.0, 31.0, 22.0, 29.0, 30.0, 37.0, 22.0, 35.0, 30.0, 37.0]"
13310668,Dominion,23,GAME_OVER,264,3,4,3522,dominion-4P-32,37.0,29.0,35.0,23.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,12,13,14,0,1,8,8,10,9,8,7,12,12,10,0,0,3,0,0,43,10,0,71,"[1.0, 1.0, 1.0, 1.0, 4.0, 1.0, 4.0, 1.0, 4.0, 4.0, 7.0, 1.0, 7.0, 4.0, 10.0, 1.0, 7.0, 10.0, 13.0, 7.0, 10.0, 13.0, 14.0, 8.0, 10.0, 14.0, 15.0, 11.0, 11.0, 17.0, 18.0, 17.0, 11.0, 23.0, 19.0, 17.0, 11.0, 24.0, 20.0, 23.0, 11.0, 24.0, 21.0, 23.0, 11.0, 24.0, 21.0, 23.0, 11.0, 24.0, 22.0, 29.0, 17.0, 25.0, 23.0, 29.0, 17.0, 25.0, 23.0, 29.0, 17.0, 25.0, 23.0, 29.0, 17.0, 31.0, 23.0, 29.0, 17.0, 31.0, 23.0, 29.0, 23.0, 31.0, 23.0, 29.0, 23.0, 31.0, 23.0, 29.0, 23.0, 31.0, 23.0, 29.0, 29.0, 37.0, 23.0, 29.0, 29.0, 37.0, 23.0, 29.0, 29.0, 37.0, 23.0, 35.0]"
-1074592658,Dominion,18,GAME_OVER,201,3,4,3523,dominion-4P-32,26.0,21.0,44.0,30.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,11,13,12,0,4,14,4,12,13,15,13,11,15,10,0,3,2,1,7,13,4,5,36,"[2.0, 4.0, 1.0, 1.0, 5.0, 4.0, 4.0, 1.0, 6.0, 7.0, 4.0, 1.0, 6.0, 13.0, 7.0, 7.0, 6.0, 16.0, 7.0, 7.0, 6.0, 16.0, 7.0, 7.0, 6.0, 16.0, 10.0, 7.0, 6.0, 16.0, 13.0, 13.0, 7.0, 16.0, 13.0, 16.0, 14.0, 19.0, 13.0, 16.0, 14.0, 19.0, 13.0, 16.0, 14.0, 19.0, 19.0, 19.0, 14.0, 19.0, 22.0, 25.0, 14.0, 19.0, 28.0, 26.0, 15.0, 25.0, 28.0, 26.0, 15.0, 25.0, 28.0, 32.0, 21.0, 25.0, 29.0, 38.0, 21.0, 26.0, 30.0, 38.0, 21.0, 26.0, 30.0, 44.0]"
215596203,Dominion,17,GAME_OVER,224,1,4,3524,dominion-4P-32,34.0,26.0,37.0,22.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,11,11,15,0,5,12,8,14,10,13,12,12,15,10,0,5,2,3,6,16,3,0,35,"[1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 4.0, 1.0, 1.0, 5.0, 4.0, 1.0, 1.0, 5.0, 10.0, 4.0, 4.0, 8.0, 10.0, 5.0, 4.0, 8.0, 10.0, 11.0, 4.0, 14.0, 13.0, 11.0, 10.0, 17.0, 13.0, 11.0, 13.0, 17.0, 13.0, 12.0, 19.0, 20.0, 13.0, 18.0, 19.0, 21.0, 13.0, 21.0, 19.0, 27.0, 13.0, 21.0, 19.0, 27.0, 13.0, 27.0, 19.0, 27.0, 13.0, 36.0, 20.0, 27.0, 19.0, 36.0, 20.0, 28.0, 22.0, 37.0, 20.0, 28.0, 22.0, 37.0, 26.0, 34.0, 22.0, 37.0]"
-2079174604,Dominion,15,GAME_OVER,176,2,4,3525,dominion-4P-32,30.0,26.0,35.0,27.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,13,14,11,0,0,13,2,14,12,14,12,13,14,14,1,0,3,1,14,15,3,12,27,"[1.0, 1.0, 2.0, 1.0, 4.0, 1.0, 5.0, 1.0, 4.0, 4.0, 5.0, 1.0, 7.0, 7.0, 8.0, 1.0, 7.0, 7.0, 11.0, 1.0, 8.0, 10.0, 14.0, 1.0, 8.0, 10.0, 18.0, 1.0, 14.0, 11.0, 18.0, 1.0, 14.0, 17.0, 21.0, 4.0, 14.0, 23.0, 21.0, 10.0, 20.0, 24.0, 22.0, 16.0, 20.0, 24.0, 23.0, 22.0, 26.0, 24.0, 24.0, 28.0, 26.0, 24.0, 25.0, 28.0, 26.0, 24.0, 26.0, 35.0, 26.0, 30.0, 27.0, 35.0]"
-1021006247,Dominion,18,GAME_OVER,212,1,4,3526,dominion-4P-32,26.0,19.0,40.0,27.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,15,16,13,0,2,13,0,10,13,8,11,13,12,12,2,0,3,1,8,28,8,6,32,"[1.0, 1.0, 4.0, 1.0, 1.0, 4.0, 4.0, 1.0, 4.0, 4.0, 5.0, 4.0, 7.0, 7.0, 5.0, 10.0, 10.0, 10.0, 8.0, 10.0, 13.0, 10.0, 8.0, 16.0, 16.0, 13.0, 8.0, 16.0, 17.0, 14.0, 8.0, 16.0, 17.0, 16.0, 8.0, 22.0, 17.0, 17.0, 8.0, 28.0, 18.0, 17.0, 8.0, 34.0, 18.0, 17.0, 8.0, 34.0, 18.0, 17.0, 14.0, 34.0, 18.0, 18.0, 20.0, 40.0, 18.0, 19.0, 21.0, 40.0, 19.0, 20.0, 21.0, 40.0, 19.0, 26.0, 27.0, 40.0, 19.0, 26.0, 27.0, 40.0, 19.0, 26.0, 27.0, 40.0]"
633052955,Dominion,26,GAME_OVER,310,2,4,3527,dominion-4P-32,26.0,12.0,21.0,65.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,6,14,10,0,1,10,1,10,13,9,4,8,12,11,0,0,3,1,17,40,3,15,76,"[1.0, 1.0, 1.0, 1.0, 2.0, 4.0, 1.0, 1.0, 2.0, 7.0, 1.0, 1.0, 5.0, 10.0, 7.0, 4.0, 8.0, 10.0, 13.0, 5.0, 8.0, 13.0, 13.0, 8.0, 8.0, 16.0, 13.0, 9.0, 9.0, 19.0, 16.0, 9.0, 10.0, 22.0, 22.0, 9.0, 11.0, 23.0, 22.0, 9.0, 11.0, 24.0, 22.0, 9.0, 11.0, 24.0, 23.0, 9.0, 11.0, 25.0, 29.0, 15.0, 12.0, 26.0, 29.0, 15.0, 12.0, 26.0, 29.0, 15.0, 12.0, 26.0, 35.0, 15.0, 12.0, 26.0, 35.0, 15.0, 12.0, 26.0, 41.0, 15.0, 12.0, 26.0, 41.0, 15.0, 12.0, 26.0, 41.0, 15.0, 12.0, 26.0, 47.0, 15.0, 12.0, 26.0, 47.0, 15.0, 12.0, 26.0, 47.0, 15.0, 12.0, 26.0, 53.0, 21.0, 12.0, 26.0, 59.0, 21.0, 12.0, 26.0, 59.0, 21.0, 12.0, 26.0, 65.0, 21.0]"
1788585332,Dominion,25,GAME_OVER,355,2,4,3528,dominion-4P-32,38.0,17.0,37.0,32.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,11,13,10,0,2,13,1,6,10,14,7,3,14,13,0,0,3,5,24,31,3,14,36,"[2.0, 1.0, 1.0, 1.0, 5.0, 1.0, 2.0, 4.0, 6.0, 1.0, 3.0, 7.0, 6.0, 1.0, 6.0, 13.0, 9.0, 1.0, 9.0, 17.0, 9.0, 1.0, 12.0, 17.0, 12.0, 2.0, 12.0, 17.0, 12.0, 8.0, 15.0, 17.0, 15.0, 14.0, 15.0, 23.0, 15.0, 14.0, 18.0, 23.0, 16.0, 14.0, 19.0, 23.0, 16.0, 14.0, 19.0, 23.0, 16.0, 14.0, 19.0, 24.0, 16.0, 20.0, 20.0, 30.0, 16.0, 20.0, 20.0, 31.0, 17.0, 20.0, 20.0, 31.0, 17.0, 20.0, 20.0, 31.0, 17.0, 26.0, 20.0, 31.0, 17.0, 32.0, 20.0, 31.0, 17.0, 32.0, 26.0, 31.0, 17.0, 32.0, 26.0, 31.0, 17.0, 38.0, 26.0, 31.0, 17.0, 38.0, 26.0, 31.0, 17.0, 38.0, 26.0, 37.0, 17.0, 38.0, 26.0, 37.0, 17.0, 38.0, 32.0, 37.0]"
-1979441702,Dominion,21,GAME_OVER,232,2,4,3529,dominion-4P-32,24.0,33.0,32.0,35.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,8,15,10,0,4,13,4,7,13,13,6,9,15,13,0,0,3,0,8,31,2,8,42,"[1.0, 2.0, 1.0, 1.0, 1.0, 5.0, 4.0, 1.0, 4.0, 5.0, 4.0, 1.0, 10.0, 5.0, 10.0, 1.0, 10.0, 8.0, 10.0, 4.0, 16.0, 8.0, 10.0, 10.0, 16.0, 9.0, 10.0, 10.0, 16.0, 9.0, 13.0, 10.0, 19.0, 12.0, 13.0, 16.0, 20.0, 15.0, 13.0, 19.0, 26.0, 18.0, 13.0, 25.0, 26.0, 20.0, 16.0, 26.0, 26.0, 21.0, 22.0, 26.0, 27.0, 22.0, 23.0, 26.0, 27.0, 23.0, 29.0, 26.0, 33.0, 24.0, 29.0, 32.0, 33.0, 24.0, 29.0, 32.0, 33.0, 24.0, 29.0, 32.0, 33.0, 24.0, 29.0, 32.0, 33.0, 24.0, 29.0, 32.0, 33.0, 24.0, 29.0, 32.0, 33.0, 24.0, 35.0, 32.0]"
1030681725,Dominion,20,GAME_OVER,278,3,4,3530,dominion-4P-32,27.0,21.0,21.0,18.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,6,17,10,0,0,10,2,11,11,9,11,10,13,14,6,0,3,2,16,43,9,12,32,"[2.0, 2.0, 1.0, 2.0, 2.0, 5.0, 1.0, 5.0, 5.0, 5.0, 1.0, 5.0, 8.0, 5.0, 1.0, 8.0, 8.0, 8.0, 1.0, 14.0, 11.0, 8.0, 1.0, 15.0, 11.0, 11.0, 1.0, 15.0, 14.0, 12.0, 0.0, 16.0, 17.0, 15.0, 0.0, 19.0, 18.0, 15.0, 0.0, 20.0, 20.0, 15.0, 0.0, 20.0, 21.0, 15.0, 0.0, 21.0, 21.0, 15.0, 0.0, 21.0, 21.0, 21.0, 6.0, 21.0, 21.0, 21.0, 6.0, 21.0, 21.0, 21.0, 6.0, 21.0, 21.0, 27.0, 6.0, 21.0, 21.0, 27.0, 6.0, 21.0, 21.0, 27.0, 12.0, 21.0, 21.0, 27.0, 12.0, 21.0, 21.0, 27.0, 18.0, 21.0]"
85139511,Dominion,16,GAME_OVER,157,1,4,3531,dominion-4P-32,31.0,29.0,30.0,31.0,dominion-4P-32,dominion-4P-32,dominion-4P-32,12,11,13,0,2,13,6,14,15,12,15,12,14,12,0,3,2,0,5,14,3,5,24,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0, 2.0, 7.0, 4.0, 4.0, 2.0, 7.0, 4.0, 7.0, 8.0, 8.0, 10.0, 13.0, 8.0, 9.0, 10.0, 16.0, 8.0, 15.0, 13.0, 17.0, 8.0, 15.0, 13.0, 17.0, 14.0, 15.0, 19.0, 18.0, 20.0, 15.0, 19.0, 24.0, 21.0, 15.0, 19.0, 24.0, 21.0, 18.0, 22.0, 25.0, 21.0, 24.0, 25.0, 28.0, 24.0, 24.0, 25.0, 28.0, 24.0, 27.0, 25.0, 31.0, 24.0, 29.0, 25.0, 31.0, 30.0, 29.0, 31.0, 31.0, 30.0]"
