GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ActionsCount(BuildFromDiscard),ActionsCount(DiscardCard),ActionsCount(PlayCard),ActionsCount(BuildStage),Boards(Player 1 Board),Boards(Player 0 Board),Boards(Player 2 Board),Boards(Player 3 Board),CardTypeCount(CivilianStructures),CardTypeCount(ManufacturedGoods),CardTypeCount(MilitaryStructures),CardTypeCount(RawMaterials),CardTypeCount(Guilds),CardTypeCount(CommercialStructures),CardTypeCount(ScientificStructures),Resources(Clay),Resources(Wood_Ore),Resources(Ore),Resources(Textile),Resources(Wood),Resources(Wood_Clay),Resources(Wood_Stone),Resources(ScienceWild),Resources(Shield),Resources(Glass),Resources(Ore_Clay),Resources(Stone),Resources(Stone_Clay),Resources(Papyrus),Resources(Compass),Resources(RareWild),Resources(Coin),Resources(BasicWild),Resources(Stone_Ore),Resources(Cog),Resources(Tablet),Resources(Victory),ScoresPerRound(ScoresPerRound)
-1547888771,Wonders7,18,GAME_OVER,72,0,4,3008,wonders7-4P-32,40.0,29.0,39.0,33.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,32,39,1,TheTempleOfArtemisInEphesus,TheColossusOfRhodes,TheHangingGardensOfBabylon,ThePyramidsOfGiza,10,4,8,7,2,5,3,3,0,2,1,3,0,1,0,17,1,1,4,0,3,0,0,158,0,0,0,3,66,"[2.0, 1.0, 2.0, 1.0, 4.0, 2.0, 2.0, 1.0, 5.0, 5.0, 4.0, 4.0, 8.0, 7.0, 4.0, 5.0, 8.0, 10.0, 4.0, 7.0, 9.0, 12.0, 4.0, 7.0, 9.0, 12.0, 3.0, 10.0, 10.0, 13.0, 3.0, 10.0, 13.0, 11.0, 4.0, 14.0, 16.0, 13.0, 7.0, 16.0, 16.0, 14.0, 8.0, 16.0, 17.0, 14.0, 10.0, 18.0, 17.0, 23.0, 15.0, 22.0, 22.0, 30.0, 22.0, 21.0, 24.0, 31.0, 28.0, 25.0, 28.0, 33.0, 28.0, 29.0, 30.0, 34.0, 32.0, 28.0, 31.0, 35.0, 34.0, 29.0, 29.0, 40.0, 33.0, 39.0]"
1410071982,Wonders7,18,GAME_OVER,72,0,4,3009,wonders7-4P-32,38.0,39.0,31.0,51.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,24,46,2,TheHangingGardensOfBabylon,ThePyramidsOfGiza,TheColossusOfRhodes,TheLighthouseOfAlexandria,11,3,9,10,4,7,2,4,0,3,1,6,0,1,1,18,2,0,4,1,1,0,0,115,1,0,1,1,84,"[1.0, 4.0, 1.0, 2.0, 3.0, 5.0, 1.0, 5.0, 6.0, 5.0, 2.0, 4.0, 6.0, 5.0, 3.0, 6.0, 7.0, 5.0, 3.0, 7.0, 8.0, 7.0, 3.0, 8.0, 10.0, 9.0, 6.0, 9.0, 10.0, 9.0, 6.0, 10.0, 9.0, 11.0, 7.0, 10.0, 11.0, 12.0, 7.0, 11.0, 12.0, 12.0, 7.0, 15.0, 12.0, 12.0, 8.0, 15.0, 21.0, 15.0, 20.0, 18.0, 23.0, 21.0, 27.0, 24.0, 21.0, 27.0, 32.0, 31.0, 22.0, 32.0, 33.0, 29.0, 27.0, 36.0, 40.0, 31.0, 29.0, 40.0, 41.0, 33.0, 39.0, 38.0, 51.0, 31.0]"
207852801,Wonders7,18,GAME_OVER,72,0,4,3010,wonders7-4P-32,36.0,24.0,36.0,31.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,31,41,0,ThePyramidsOfGiza,TheColossusOfRhodes,TheLighthouseOfAlexandria,TheMausoleumOfHalicarnassus,8,1,11,7,1,6,7,2,0,4,1,2,0,0,0,23,1,0,3,0,1,3,0,143,0,0,2,2,55,"[2.0, 1.0, 4.0, 1.0, 2.0, 1.0, 4.0, 2.0, 2.0, 1.0, 5.0, 3.0, 2.0, 1.0, 6.0, 6.0, 4.0, 2.0, 8.0, 6.0, 5.0, 2.0, 8.0, 9.0, 3.0, 4.0, 9.0, 10.0, 3.0, 4.0, 10.0, 12.0, 3.0, 5.0, 12.0, 13.0, 5.0, 8.0, 12.0, 16.0, 6.0, 11.0, 15.0, 16.0, 8.0, 15.0, 17.0, 17.0, 8.0, 22.0, 19.0, 27.0, 12.0, 27.0, 16.0, 32.0, 11.0, 29.0, 17.0, 34.0, 15.0, 28.0, 19.0, 35.0, 18.0, 31.0, 20.0, 36.0, 20.0, 32.0, 21.0, 38.0, 24.0, 36.0, 31.0, 36.0]"
-1904150696,Wonders7,18,GAME_OVER,72,0,4,3011,wonders7-4P-32,45.0,42.0,36.0,36.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,27,43,2,ThePyramidsOfGiza,TheStatueOfZeusInOlympia,TheColossusOfRhodes,TheHangingGardensOfBabylon,11,4,8,7,4,5,4,4,0,3,1,5,0,0,0,15,1,0,4,0,2,0,1,128,1,0,2,2,86,"[2.0, 1.0, 2.0, 1.0, 4.0, 2.0, 4.0, 1.0, 4.0, 2.0, 4.0, 2.0, 7.0, 2.0, 5.0, 5.0, 7.0, 4.0, 5.0, 6.0, 9.0, 4.0, 7.0, 7.0, 13.0, 3.0, 9.0, 11.0, 16.0, 3.0, 10.0, 12.0, 19.0, 2.0, 10.0, 12.0, 18.0, 2.0, 10.0, 15.0, 20.0, 6.0, 10.0, 16.0, 20.0, 6.0, 13.0, 20.0, 24.0, 16.0, 19.0, 24.0, 26.0, 22.0, 20.0, 27.0, 31.0, 28.0, 21.0, 29.0, 32.0, 30.0, 27.0, 31.0, 37.0, 34.0, 31.0, 36.0, 38.0, 35.0, 32.0, 38.0, 42.0, 45.0, 36.0, 36.0]"
-644544067,Wonders7,18,GAME_OVER,72,0,4,3012,wonders7-4P-32,45.0,37.0,46.0,47.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,21,49,2,TheColossusOfRhodes,ThePyramidsOfGiza,TheLighthouseOfAlexandria,TheStatueOfZeusInOlympia,10,3,8,10,4,7,7,3,0,5,1,3,0,0,0,17,2,1,4,1,1,3,1,109,0,0,2,2,79,"[1.0, 2.0, 1.0, 2.0, 3.0, 4.0, 1.0, 2.0, 2.0, 5.0, 1.0, 2.0, 5.0, 8.0, 2.0, 4.0, 5.0, 8.0, 3.0, 4.0, 5.0, 9.0, 3.0, 4.0, 8.0, 8.0, 5.0, 7.0, 8.0, 9.0, 5.0, 7.0, 7.0, 10.0, 4.0, 9.0, 10.0, 8.0, 8.0, 13.0, 10.0, 8.0, 16.0, 18.0, 11.0, 10.0, 17.0, 19.0, 8.0, 17.0, 22.0, 23.0, 11.0, 18.0, 25.0, 23.0, 22.0, 24.0, 30.0, 29.0, 27.0, 26.0, 33.0, 32.0, 33.0, 30.0, 43.0, 33.0, 39.0, 35.0, 49.0, 36.0, 37.0, 45.0, 47.0, 46.0]"
-1811427919,Wonders7,18,GAME_OVER,72,0,4,3013,wonders7-4P-32,38.0,27.0,45.0,33.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,25,46,1,TheStatueOfZeusInOlympia,TheTempleOfArtemisInEphesus,TheHangingGardensOfBabylon,TheLighthouseOfAlexandria,8,2,11,8,2,6,9,3,0,5,1,3,0,1,1,22,2,0,2,0,1,1,0,123,1,0,2,6,56,"[1.0, 2.0, 2.0, 1.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 5.0, 5.0, 5.0, 8.0, 5.0, 6.0, 5.0, 9.0, 7.0, 6.0, 6.0, 8.0, 6.0, 7.0, 7.0, 8.0, 9.0, 11.0, 9.0, 10.0, 9.0, 13.0, 16.0, 10.0, 11.0, 14.0, 17.0, 12.0, 12.0, 15.0, 17.0, 19.0, 20.0, 16.0, 25.0, 18.0, 22.0, 18.0, 28.0, 20.0, 28.0, 19.0, 33.0, 22.0, 26.0, 25.0, 34.0, 24.0, 28.0, 30.0, 38.0, 27.0, 33.0, 35.0, 40.0, 27.0, 38.0, 33.0, 45.0]"
32818310,Wonders7,18,GAME_OVER,72,0,4,3014,wonders7-4P-32,47.0,30.0,50.0,36.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,19,53,0,TheMausoleumOfHalicarnassus,TheColossusOfRhodes,TheLighthouseOfAlexandria,TheStatueOfZeusInOlympia,12,4,8,8,3,10,8,4,0,2,2,3,0,1,0,14,3,1,1,0,1,2,0,113,1,0,3,3,78,"[4.0, 1.0, 1.0, 4.0, 7.0, 1.0, 1.0, 6.0, 8.0, 1.0, 1.0, 6.0, 8.0, 4.0, 2.0, 6.0, 8.0, 4.0, 2.0, 7.0, 8.0, 5.0, 1.0, 7.0, 7.0, 9.0, 0.0, 13.0, 8.0, 8.0, 1.0, 14.0, 10.0, 9.0, 5.0, 14.0, 9.0, 10.0, 6.0, 15.0, 11.0, 14.0, 10.0, 15.0, 12.0, 15.0, 13.0, 15.0, 12.0, 25.0, 17.0, 24.0, 17.0, 31.0, 22.0, 26.0, 22.0, 32.0, 26.0, 31.0, 29.0, 36.0, 31.0, 36.0, 30.0, 36.0, 35.0, 37.0, 32.0, 37.0, 38.0, 40.0, 30.0, 47.0, 36.0, 50.0]"
-1889501054,Wonders7,18,GAME_OVER,72,0,4,3015,wonders7-4P-32,38.0,33.0,39.0,41.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,20,51,1,TheMausoleumOfHalicarnassus,TheStatueOfZeusInOlympia,TheHangingGardensOfBabylon,TheLighthouseOfAlexandria,9,4,9,10,5,9,5,4,0,2,2,4,0,1,1,20,3,1,2,1,2,1,0,113,1,0,1,3,71,"[2.0, 1.0, 2.0, 3.0, 3.0, 2.0, 2.0, 5.0, 3.0, 2.0, 2.0, 5.0, 3.0, 2.0, 4.0, 5.0, 2.0, 5.0, 4.0, 4.0, 4.0, 8.0, 4.0, 4.0, 4.0, 6.0, 6.0, 4.0, 6.0, 6.0, 6.0, 3.0, 7.0, 10.0, 6.0, 4.0, 9.0, 10.0, 6.0, 3.0, 11.0, 11.0, 8.0, 4.0, 11.0, 13.0, 9.0, 6.0, 14.0, 15.0, 19.0, 18.0, 19.0, 21.0, 25.0, 25.0, 24.0, 24.0, 25.0, 29.0, 30.0, 28.0, 28.0, 32.0, 31.0, 33.0, 30.0, 34.0, 35.0, 34.0, 31.0, 35.0, 33.0, 38.0, 41.0, 39.0]"
1231580357,Wonders7,18,GAME_OVER,72,0,4,3016,wonders7-4P-32,33.0,42.0,26.0,41.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,32,39,1,TheHangingGardensOfBabylon,ThePyramidsOfGiza,TheStatueOfZeusInOlympia,TheMausoleumOfHalicarnassus,12,3,11,7,1,4,1,4,0,4,2,3,0,0,0,22,1,0,1,0,1,0,0,144,1,0,0,1,86,"[2.0, 1.0, 4.0, 2.0, 2.0, 1.0, 4.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 4.0, 5.0, 7.0, 4.0, 5.0, 8.0, 8.0, 5.0, 5.0, 8.0, 8.0, 7.0, 5.0, 6.0, 9.0, 8.0, 8.0, 7.0, 11.0, 10.0, 8.0, 8.0, 10.0, 9.0, 9.0, 10.0, 10.0, 11.0, 9.0, 16.0, 12.0, 13.0, 11.0, 17.0, 15.0, 20.0, 15.0, 21.0, 19.0, 26.0, 20.0, 28.0, 17.0, 28.0, 26.0, 29.0, 24.0, 28.0, 30.0, 29.0, 26.0, 30.0, 34.0, 30.0, 27.0, 32.0, 35.0, 31.0, 28.0, 42.0, 33.0, 41.0, 26.0]"
-1627391868,Wonders7,18,GAME_OVER,72,0,4,3017,wonders7-4P-32,44.0,45.0,43.0,42.0,wonders7-4P-32,wonders7-4P-32,wonders7-4P-32,0,25,46,1,TheTempleOfArtemisInEphesus,TheStatueOfZeusInOlympia,TheLighthouseOfAlexandria,TheMausoleumOfHalicarnassus,10,2,8,8,3,6,9,3,0,4,1,1,0,0,0,15,2,1,3,0,2,3,0,128,0,0,3,3,74,"[4.0, 2.0, 1.0, 2.0, 5.0, 2.0, 2.0, 2.0, 5.0, 4.0, 2.0, 2.0, 7.0, 4.0, 4.0, 2.0, 7.0, 7.0, 5.0, 3.0, 7.0, 8.0, 6.0, 3.0, 9.0, 8.0, 3.0, 5.0, 9.0, 12.0, 4.0, 5.0, 13.0, 12.0, 5.0, 8.0, 16.0, 16.0, 9.0, 8.0, 16.0, 17.0, 10.0, 9.0, 17.0, 19.0, 11.0, 10.0, 27.0, 23.0, 16.0, 8.0, 36.0, 24.0, 21.0, 16.0, 38.0, 28.0, 24.0, 17.0, 43.0, 30.0, 31.0, 25.0, 46.0, 33.0, 41.0, 31.0, 47.0, 34.0, 44.0, 33.0, 45.0, 44.0, 42.0, 43.0]"
